chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chrX,56374492,56374993,0.3882033559042695,chrX,56372610,56379799,ENSMUSG00000054850.3,+,6330419J24Rik,protein_coding,4.64312478583587,5.84801875481129,6.10046172799314
chr5,120480248,120480749,1.0700273958780149,chr5,120474531,120485932,ENSMUSG00000029597.10,+,Sds,protein_coding,2.7824882737652747,2.2734102517544867,3.52891887257437
chr5,120480248,120480749,1.0700273958780149,chr5,120477842,120482903,ENSMUSG00000086165.1,-,Gm15690,antisense,2.7824882737652747,2.2734102517544867,3.52891887257437
chr19,44511701,44512202,0.6048990470711937,chr19,44491472,44516273,ENSMUSG00000036961.4,+,Wnt8b,protein_coding,4.12880942494328,6.59124521863346,6.30693889417137
chr17,36836070,36836571,0.8800564522339442,chr17,36835134,36861398,ENSMUSG00000024457.12,+,Trim26,protein_coding,1.81439030092663,3.10981599336119,3.35994661326391
chr7,28290987,28291488,1.1051311968339306,chr7,28282652,28293186,ENSMUSG00000046750.12,-,BC089491,protein_coding,1.22864225102118,2.03409347993436,2.66543250884623
chr4,150384324,150384825,1.1395242430475456,chr4,150279646,150623966,ENSMUSG00000039852.12,+,Rere,protein_coding,0.842905730351742,1.23219124265255,1.87706514707481
chrX,159897997,159898498,1.4844186711635723,chrX,159625272,159980069,ENSMUSG00000040990.13,+,Sh3kbp1,protein_coding,1.0890912425494241,1.7862046550133985,3.2524901578526295
chr4,142083647,142084148,0.7695099978705636,chr4,142028992,142086304,ENSMUSG00000040616.3,-,Tmem51,protein_coding,3.38590945920954,5.16346806444877,5.80013130446117
chr4,142083647,142084148,0.7695099978705636,chr4,142081972,142090099,ENSMUSG00000073728.6,+,Tmem51os1,processed_transcript,3.38590945920954,5.16346806444877,5.80013130446117
chr8,64785069,64785570,1.6556836667692554,chr8,64737863,64851818,ENSMUSG00000031605.7,-,Klhl2,protein_coding,1.289496130334165,2.027476882982159,3.264370879251324
chrX,103481517,103482018,1.4388294289742376,chrX,103420010,103483705,ENSMUSG00000098078.1,+,Gm26992,protein_coding,0.985771108377462,1.93630052416829,2.70297381178773
chrX,103481517,103482018,1.4388294289742376,chrX,103429517,103486957,ENSMUSG00000085715.1,+,Tsix,antisense,0.985771108377462,1.93630052416829,2.70297381178773
chrX,103481517,103482018,1.4388294289742376,chrX,103458375,103485217,ENSMUSG00000086503.3,-,Xist,lincRNA,0.985771108377462,1.93630052416829,2.70297381178773
chrX,103481517,103482018,1.4388294289742376,chrX,103478946,103483026,ENSMUSG00000098262.1,+,Gm27520,misc_RNA,0.985771108377462,1.93630052416829,2.70297381178773
chr11,102209705,102210206,0.7496028915810402,chr11,102192432,102232166,ENSMUSG00000008855.13,-,Hdac5,protein_coding,4.866388500807528,6.11608986178796,8.331294082595917
chr9,42920171,42920672,1.873630183074512,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,0.342876907261726,1.0366053311204,1.29517495148162
chr9,72806234,72806735,0.9731658566254257,chr9,72804874,72919291,ENSMUSG00000036030.9,+,Prtg,protein_coding,0.700040352326023,1.0366053311204,1.38902820883536
chr17,34671669,34672170,0.9027765287340276,chr17,34668535,34721815,ENSMUSG00000033327.12,+,Tnxb,protein_coding,1.88582298993949,2.89467149067582,3.54765312797139
chr9,64936422,64936923,0.9293934545965205,chr9,64920861,64953607,ENSMUSG00000034452.7,-,Slc24a1,protein_coding,2.05726144357035,3.73569091026407,3.9418368088571
chr11,97026006,97026507,0.6155112676548341,chr11,97011394,97026734,ENSMUSG00000038560.7,+,Sp6,protein_coding,4.171669038351,6.06316325749666,6.41956280299586
chr11,97026006,97026507,0.6155112676548341,chr11,97018508,97028248,ENSMUSG00000087067.1,-,Gm11532,processed_transcript,4.171669038351,6.06316325749666,6.41956280299586
chr4,117276971,117277472,1.349729208089634,chr4,117269463,117499052,ENSMUSG00000028677.14,-,Rnf220,protein_coding,1.6671245169496822,2.82093690969273,3.5254235615035494
chr11,80154318,80154819,1.2792689843511056,chr11,80152105,80180958,ENSMUSG00000020709.11,+,Adap2,protein_coding,0.771473041338883,2.09276925339401,1.89583579854556
chr7,34759434,34759935,0.4714936992653054,chr7,34672468,34814711,ENSMUSG00000060402.6,-,Chst8,protein_coding,5.51460359179276,6.64992099209311,7.67719645153598
chr6,135148472,135148973,1.1711052342373347,chr6,135146648,135150781,ENSMUSG00000088372.1,+,Gm22881,snoRNA,0.957198032772318,2.15144502685365,2.17739557060678
chr6,135148472,135148973,1.1711052342373347,chr6,135135519,135170215,ENSMUSG00000042770.7,-,Hebp1,protein_coding,0.957198032772318,2.15144502685365,2.17739557060678
chr4,140223760,140224261,1.3250095294170754,chr4,140024846,140248784,ENSMUSG00000040972.8,-,Igsf21,protein_coding,2.1565434937467596,2.589996176565479,3.7113390834983475
chr4,154246396,154246897,1.1251689500704756,chr4,154168730,154277713,ENSMUSG00000057751.10,+,Megf6,protein_coding,1.22864225102118,2.81643712606296,2.70297381178773
chrX,50620826,50621327,1.952104241097596,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.5955135872264108,1.6295779246294093,4.141186174756276
chr6,127995901,127996402,1.3882033559042697,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,0.60003458770802,1.74071461263614,1.59550537501359
chr13,96654898,96655399,1.4081029133419745,chr13,96646967,96672936,ENSMUSG00000021670.10,-,Hmgcr,protein_coding,1.6295146880273572,1.6375755949648554,3.503408349678664
chr19,7122227,7122728,0.7455651442862165,chr19,7054768,7200061,ENSMUSG00000036278.6,+,Macrod1,protein_coding,2.62872295567323,4.12686273332837,4.42987374709656
chr8,87836823,87837324,0.3507286504856066,chr8,87659810,87961595,ENSMUSG00000045333.11,-,Zfp423,protein_coding,7.78616310240169,7.06065140631062,9.96721593096725
chr7,125756719,125757220,1.460353141660105,chr7,125705915,125876793,ENSMUSG00000032743.11,+,D430042O09Rik,protein_coding,2.233306542128146,3.089533850104509,4.674471890379093
chr1,39392141,39392642,0.636590985773662,chr1,39369492,39480755,ENSMUSG00000003134.6,-,Tbc1d8,protein_coding,2.34299219962179,3.73569091026407,3.66027703679588
chr10,60624040,60624541,0.9197265976639654,chr10,60300748,60698490,ENSMUSG00000012819.11,-,Cdh23,protein_coding,1.55723262048034,1.9558591153215,2.9657629323782
chr15,89378153,89378654,0.9613886888490724,chr15,89375450,89381254,ENSMUSG00000047394.7,-,Odf3b,protein_coding,1.15720956200832,2.17100361800687,2.27124882796052
chr15,89378153,89378654,0.9613886888490724,chr15,89369931,89379039,ENSMUSG00000022615.7,-,Tymp,protein_coding,1.15720956200832,2.17100361800687,2.27124882796052
chr1,152682489,152682990,1.3647443830802806,chr1,152682026,152689501,ENSMUSG00000086145.1,-,Gm15479,sense_intronic,0.5012702965688801,1.713220960365798,3.1368153823350005
chr1,152682489,152682990,1.3647443830802806,chr1,152514760,152768351,ENSMUSG00000026482.9,-,Rgl1,protein_coding,0.5012702965688801,1.713220960365798,3.1368153823350005
chr2,29030061,29030562,0.5428511706048831,chr2,28924949,29057066,ENSMUSG00000079502.4,-,1700101E01Rik,protein_coding,4.65741132363844,5.9849288928838,6.81374648388157
chr17,87379837,87380338,0.7712507409386765,chr17,87280886,87383769,ENSMUSG00000036918.11,+,Ttc7,protein_coding,2.42871142643722,3.63789795449799,4.16708462650608
chr6,128005248,128005749,1.178280286530038,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,2.046810766656004,2.610658711302066,4.083173238826607
chr17,25663298,25663799,1.2098661146457572,chr17,25577174,25664826,ENSMUSG00000002279.14,+,Lmf1,protein_coding,0.60003458770802,1.34954278957184,1.40779886030611
chr3,94846679,94847180,1.5486680280975158,chr3,94835567,94884326,ENSMUSG00000038902.10,+,Pogz,protein_coding,0.471455747484873,0.860578010741461,1.40779886030611
chr6,128445544,128446045,1.3525794461735483,chr6,128436757,128477617,ENSMUSG00000059659.5,+,Gm10069,lincRNA,0.571461512102876,0.801902237281816,1.4828814661891
chr2,163338824,163339325,1.5581283573465818,chr2,163334242,163399993,ENSMUSG00000017817.7,-,Jph2,protein_coding,0.614321125510592,1.48645292764434,1.83952384413332
chr4,148900663,148901164,0.4186482262861826,chr4,148802429,148956889,ENSMUSG00000028977.12,+,Casz1,protein_coding,12.0435513675681,13.7692481718634,16.1615309163141
chr11,83942372,83942873,0.9538005317584948,chr11,83940062,83965088,ENSMUSG00000020677.7,+,Ddx52,protein_coding,1.05720379739032,1.4277771541847,2.06477166178229
chr17,47386582,47387083,1.3668297051117024,chr17,47383393,47394967,ENSMUSG00000023979.10,+,Guca1b,protein_coding,0.471455747484873,1.11483969573326,1.23886299706938
chr14,63204833,63205334,0.7966682012596273,chr14,63196922,63273692,ENSMUSG00000021944.11,-,Gata4,protein_coding,1.55723262048034,1.9558591153215,2.72174446325848
chr1,135669741,135670242,0.9027765287340276,chr1,135604447,135690105,ENSMUSG00000090399.1,-,Nav1,lincRNA,1.28578840223147,1.64292165687006,2.42141403972651
chr7,28716537,28717038,0.8901764919543942,chr7,28714804,28740144,ENSMUSG00000030598.11,+,Fbxo17,protein_coding,2.2858460484115,3.30540190489334,4.26093788385982
chr17,35439886,35440387,1.2148717530187076,chr17,35437155,35445773,ENSMUSG00000060550.11,+,H2-Q7,protein_coding,4.2275662864753585,4.397530056997212,5.9552677824587645
chr2,132030629,132031130,1.4312720777961554,chr2,131987415,132032258,ENSMUSG00000027339.11,-,Rassf2,protein_coding,0.457169209682301,1.05616392227361,1.25763364854012
chr7,27378353,27378854,0.9677523604390612,chr7,27354383,27449686,ENSMUSG00000011751.12,-,Sptbn4,protein_coding,1.25721532662633,2.19056220916008,2.47772599413875
chr15,72034797,72035298,0.9225397835554576,chr15,71793795,72036227,ENSMUSG00000079022.5,-,Col22a1,protein_coding,0.814332654746599,0.997488148813966,1.55796407207209
chr5,118028722,118029223,0.8691751253678898,chr5,118025743,118063878,ENSMUSG00000029359.9,+,Tesc,protein_coding,1.97154221675492,2.38614812069223,3.62273573385439
chr4,152411910,152412411,0.9799232228007344,chr4,152408800,152413262,ENSMUSG00000090057.1,+,Gm16333,antisense,5.218771296822858,4.1485938826007045,5.712737824864492
chr4,152411910,152412411,0.9799232228007344,chr4,152388742,152479871,ENSMUSG00000028931.7,-,Kcnab2,protein_coding,5.218771296822858,4.1485938826007045,5.712737824864492
chr8,123190642,123191143,0.6734558010792939,chr8,123184235,123203810,ENSMUSG00000019278.4,+,Dpep1,protein_coding,3.51448829943269,4.32244864486052,5.63119544122443
chr8,123190642,123191143,0.6734558010792939,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,3.51448829943269,4.32244864486052,5.63119544122443
chr19,6848463,6848964,1.0204715714037822,chr19,6842623,6860211,ENSMUSG00000047810.8,-,Ccdc88b,protein_coding,0.842905730351742,1.77983179494257,1.72689993530883
chr12,24681359,24681860,0.9676276730839958,chr12,24663838,24683813,ENSMUSG00000062563.10,-,Cys1,protein_coding,1.22864225102118,2.46438248530509,2.42141403972651
chr5,113580194,113580695,1.143090858067738,chr5,113488333,113591725,ENSMUSG00000063430.8,+,Wscd2,protein_coding,0.90005188156203,1.77983179494257,2.00845970737005
chr17,36764211,36764712,0.716130191413075,chr17,36757857,36764423,ENSMUSG00000092460.1,-,Gm8878,processed_pseudogene,2.72872872029123,4.71362046792482,4.50495635297955
chr2,35678583,35679084,0.9303527730864528,chr2,35556266,35732994,ENSMUSG00000026883.13,+,Dab2ip,protein_coding,4.979728883373999,6.198396409581045,8.516162952263198
chr5,124530404,124530905,0.6033277767766781,chr5,124491082,124533391,ENSMUSG00000029392.8,-,Rilpl1,protein_coding,2.82873448490924,3.3836362695062,4.31724983827207
chr11,72066808,72067309,0.7543312547021668,chr11,72045528,72137778,ENSMUSG00000040543.12,-,Pitpnm3,protein_coding,1.91439606554464,2.58173403222438,3.24732270443942
chr17,27742504,27743005,0.8651061107679728,chr17,27733220,27743492,ENSMUSG00000086485.2,+,Gm15458,lincRNA,1.3715076290469,2.15144502685365,2.51526729708025
chr4,137724145,137724646,1.140275842460684,chr4,137662726,137731861,ENSMUSG00000041351.12,+,Rap1gap,protein_coding,4.326996885135978,6.617284277480044,6.256860489378909
chr5,110653183,110653684,0.451819455200241,chr5,110646418,110655417,ENSMUSG00000033294.7,-,Noc4l,protein_coding,10.4434591336801,14.0821856303148,14.3407777236516
chr5,110653183,110653684,0.451819455200241,chr5,110651451,110662496,ENSMUSG00000029504.5,+,Ddx51,protein_coding,10.4434591336801,14.0821856303148,14.3407777236516
chr7,18958404,18958905,0.7923525390403773,chr7,18923888,18967319,ENSMUSG00000030411.11,+,Nova2,protein_coding,1.88582298993949,2.36658952953902,3.28486400738092
chr7,125694589,125695090,1.4406707757984054,chr7,125638955,125709780,ENSMUSG00000032777.8,-,Gtf3c1,protein_coding,0.37144998286687,0.997488148813966,1.03238583089115
chr11,31965320,31965821,1.1449322048919055,chr11,31963592,31981651,ENSMUSG00000020299.6,+,4930524B15Rik,protein_coding,0.814332654746599,1.34954278957184,1.82075319266257
chr19,6399574,6400075,0.5405635078936215,chr19,6382399,6400459,ENSMUSG00000032648.10,+,Pygm,protein_coding,5.75747473443648,9.15342065970463,8.40925185889516
chr19,6399574,6400075,0.5405635078936215,chr19,6397340,6417216,ENSMUSG00000032946.12,+,Rasgrp2,protein_coding,5.75747473443648,9.15342065970463,8.40925185889516
chr7,16313857,16314358,0.3680957824556948,chr7,16307616,16320205,ENSMUSG00000002083.8,+,Bbc3,protein_coding,12.3721417370273,15.0601151879756,16.0301363560189
chr13,55414422,55414923,0.8084210942887935,chr13,55412753,55417166,ENSMUSG00000044444.5,-,Pfn3,protein_coding,1.97154221675492,3.03158162874833,3.4725705220884
chr13,55414422,55414923,0.8084210942887935,chr13,55397648,55416695,ENSMUSG00000021490.10,+,Slc34a1,protein_coding,1.97154221675492,3.03158162874833,3.4725705220884
chr11,68854053,68854554,0.9674971065387334,chr11,68819434,68873858,ENSMUSG00000018736.10,-,Ndel1,protein_coding,4.1209249525013085,3.75502867517833,5.2025168365585115
chr19,10831400,10831901,0.8081066103549295,chr19,10787341,10832058,ENSMUSG00000024670.12,-,Cd6,protein_coding,2.10012105697807,2.93378867298225,3.69781833973738
chr12,24974675,24975176,0.3684851212897644,chr12,24972932,25061697,ENSMUSG00000036333.10,+,Kidins220,protein_coding,12.615012879671,14.1408614037745,16.3492374310216
chr15,78530771,78531272,0.7592975075955162,chr15,78521346,78531625,ENSMUSG00000022440.8,-,C1qtnf6,protein_coding,3.20018446777611,5.86757734596451,5.44348892651695
chr17,46511064,46511565,1.296780328140675,chr17,46469501,46827221,ENSMUSG00000097560.1,+,Gm26904,lincRNA,0.800046116944027,1.77983179494257,1.9896890558993
chr17,46511064,46511565,1.296780328140675,chr17,46498572,46548388,ENSMUSG00000040327.12,-,Cul9,protein_coding,0.800046116944027,1.77983179494257,1.9896890558993
chr9,70876081,70876582,1.1490156920248435,chr9,70796129,70936808,ENSMUSG00000032207.9,-,Lipc,protein_coding,0.500028823090017,0.801902237281816,1.12623908824489
chr4,109280616,109281117,0.7659047039101406,chr4,109278268,109389817,ENSMUSG00000028552.9,+,Eps15,protein_coding,1.94296914114978,2.54261684991795,3.32240531032242
chr7,16465064,16465565,0.8164403529379725,chr7,16453721,16478780,ENSMUSG00000001988.8,-,Npas1,protein_coding,1.92868260334721,3.30540190489334,3.41625856767616
chr5,30611770,30612271,1.1507040421776134,chr5,30586170,30627270,ENSMUSG00000049265.6,+,Kcnk3,protein_coding,2.378071249126198,3.561078922477311,4.391054927113052
chr15,21404364,21404865,1.2362002624592197,chr15,21109452,21591533,ENSMUSG00000040452.8,+,Cdh12,protein_coding,0.842905730351742,1.13439828688647,2.00845970737005
chr2,153142179,153142680,0.8595090748298585,chr2,153106468,153153441,ENSMUSG00000003283.9,+,Hck,protein_coding,0.614321125510592,0.880136601894676,1.12623908824489
chr10,84411654,84412155,0.669616291052918,chr10,84368905,84442597,ENSMUSG00000020032.10,-,Nuak1,protein_coding,1.84296337653178,2.54261684991795,2.94699228090745
chr13,55485978,55486479,0.939218524702088,chr13,55471429,55490111,ENSMUSG00000034675.13,-,Dbn1,protein_coding,6.746283966148209,6.899883200784405,8.816704447397928
chr7,35501975,35502476,1.0821002281785896,chr7,35467098,35539745,ENSMUSG00000030491.12,-,Tdrd12,protein_coding,1.44294031805976,2.64040980568403,3.07838684120269
chr2,163749992,163750493,1.0967405417439584,chr2,163724584,163752239,ENSMUSG00000017697.3,-,Ada,protein_coding,1.15720956200832,2.42526530299866,2.4964966456095
chr8,20549965,20550466,0.5227893962719102,chr8,20548331,20583999,ENSMUSG00000095403.3,+,Gm21092,protein_coding,6.41465547335479,8.62533869856782,9.25393117507882
chr17,8723125,8723626,1.0710131800235705,chr17,8523372,8988648,ENSMUSG00000023868.11,+,Pde10a,protein_coding,1.07149033519289,2.44482389415188,2.27124882796052
chr11,95513420,95513921,0.865525133437456,chr11,95507845,95516570,ENSMUSG00000046719.7,-,Nxph3,protein_coding,2.17155374599093,3.54010499873192,3.9793781117986
chr7,139861372,139861873,0.6411236839738662,chr7,139832174,139880088,ENSMUSG00000025475.13,+,Gpr123,protein_coding,2.37156527522694,3.14893317566762,3.71658899120813
chr1,88260019,88260520,0.8329881985771652,chr1,88224986,88264289,ENSMUSG00000079429.5,+,Mroh2a,protein_coding,6.979139785804672,5.587886188796419,9.498512018702463
chr1,88260019,88260520,0.8329881985771652,chr1,88260471,88279633,ENSMUSG00000044783.12,-,Hjurp,protein_coding,6.979139785804672,5.587886188796419,9.498512018702463
chr15,38907145,38907646,1.1018991707476289,chr15,38724869,39008185,ENSMUSG00000097875.1,-,Gm26704,lincRNA,2.896856243262986,2.3927162021933914,2.7317843525233623
chr12,40133731,40134232,0.8461930003676604,chr12,40057769,40136228,ENSMUSG00000002565.12,-,Scin,protein_coding,1.28578840223147,2.3470309383858,2.32756078237277
chr6,128021450,128021951,1.2031714620717489,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,2.893251874965584,2.9565679041925303,4.19989512923235
chr17,35088995,35089496,0.3522506267895859,chr17,35087263,35104987,ENSMUSG00000007036.11,+,Abhd16a,protein_coding,15.6580454316188,18.6588959601671,20.0658264222297
chr5,67832201,67832702,1.2872744470534891,chr5,67616140,67849432,ENSMUSG00000037685.11,-,Atp8a1,protein_coding,2.3440698901574293,1.5422687214053796,3.5366071122373173
chr11,72526136,72526637,1.0696738374787722,chr11,72492919,72552506,ENSMUSG00000020798.10,-,Spns3,protein_coding,0.742899965733739,1.29086701611219,1.57673472354284
chr1,153093827,153094328,1.363955809657592,chr1,152952993,153121261,ENSMUSG00000042751.10,+,Nmnat2,protein_coding,1.9417133029111606,2.0607998761350284,3.296173651061372
chr4,62480391,62480892,0.6246435517263502,chr4,62478053,62499298,ENSMUSG00000028392.11,+,Bspry,protein_coding,2.07154798137293,2.79687853490975,3.20978140149793
chr7,44655429,44655930,1.2042405210616742,chr7,44603803,44672843,ENSMUSG00000030739.13,-,Myh14,protein_coding,1.00005764618003,2.09276925339401,2.32756078237277
chr16,21627190,21627691,1.131427940542158,chr16,21421118,21646680,ENSMUSG00000033653.13,+,Vps8,protein_coding,0.642894201115736,1.19307406034612,1.42656951177686
chr5,113149010,113149511,0.84567612150351,chr5,113084323,113165351,ENSMUSG00000051339.8,-,2900026A02Rik,protein_coding,0.942911494969746,1.64292165687006,1.70812928383808
chr19,10278518,10279019,0.9491603936146364,chr19,10243265,10306877,ENSMUSG00000035735.6,-,Dagla,protein_coding,5.101311568490521,4.83274915261183,7.237113937408386
chr10,128922152,128922653,0.9731658566254258,chr10,128911593,128924888,ENSMUSG00000025350.11,-,Rdh5,protein_coding,2.703150612151551,4.060615743229727,4.731784396066875
chr10,128922152,128922653,0.9731658566254258,chr10,128915882,128926035,ENSMUSG00000090247.3,-,Bloc1s1,protein_coding,2.703150612151551,4.060615743229727,4.731784396066875
chr15,86264704,86265205,0.6555507546091459,chr15,86212459,86500503,ENSMUSG00000051864.9,+,Tbc1d22a,protein_coding,2.37156527522694,2.40570671184545,3.75413029414962
chr4,151335287,151335788,0.8847707406797116,chr4,150915322,151863876,ENSMUSG00000014592.15,-,Camta1,protein_coding,1.8286768387292,3.09025740220797,3.39748791620541
chr10,94812171,94812672,1.0471664380692025,chr10,94788866,94946578,ENSMUSG00000074785.4,-,Plxnc1,protein_coding,3.169901606089579,3.3631292807603788,3.637603487083298
chr2,32874867,32875368,1.06103861265076,chr2,32871755,32878001,ENSMUSG00000087496.1,-,Gm13523,antisense,2.5156254858789806,4.284559356476256,5.2164949347634995
chr2,32874867,32875368,1.06103861265076,chr2,32874114,32927254,ENSMUSG00000026796.12,+,Fam129b,protein_coding,2.5156254858789806,4.284559356476256,5.2164949347634995
chr9,65101138,65101639,0.4741765790141224,chr9,65099486,65139940,ENSMUSG00000032816.10,+,Igdcc4,protein_coding,8.12904000966341,10.0726744439057,11.3374734883319
chr4,130047552,130048053,0.704031251255214,chr4,130045840,130101283,ENSMUSG00000040690.11,+,Col16a1,protein_coding,3.37162292140697,5.37861256713413,5.51857153239995
chr4,130047552,130048053,0.704031251255214,chr4,130022256,130049774,ENSMUSG00000085517.3,-,Gm12963,antisense,3.37162292140697,5.37861256713413,5.51857153239995
chr11,106066560,106067061,0.8022496527800633,chr11,106063077,106068305,ENSMUSG00000085255.1,-,Taco1os,antisense,5.1860132223336,9.29033079777713,9.08499531184209
chr11,106066560,106067061,0.8022496527800633,chr11,106064061,106075612,ENSMUSG00000001983.7,+,Taco1,protein_coding,5.1860132223336,9.29033079777713,9.08499531184209
chr12,85928516,85929017,1.1099021934171651,chr12,85822659,86063893,ENSMUSG00000012609.14,+,Ttll5,protein_coding,0.800046116944027,1.50601151879756,1.74567058677957
chr4,151192776,151193277,1.0815420176702175,chr4,150915322,151863876,ENSMUSG00000014592.15,-,Camta1,protein_coding,2.505835519222442,2.708633117333144,3.411148500537682
chr7,45685758,45686259,1.3674447957374725,chr7,45675689,45696402,ENSMUSG00000040364.6,-,Sec1,protein_coding,2.30491521163377,2.858594122523081,4.344226328912609
chr7,45685758,45686259,1.3674447957374725,chr7,45682022,45696556,ENSMUSG00000070564.9,+,Ntn5,protein_coding,2.30491521163377,2.858594122523081,4.344226328912609
chr16,18477946,18478447,1.8032408551831127,chr16,18424417,18481073,ENSMUSG00000075704.12,+,Txnrd2,protein_coding,2.3976475735624394,1.18402706101507,2.86632959904547
chr5,125063519,125064020,0.7776150475076187,chr5,125015153,125181219,ENSMUSG00000029478.12,-,Ncor2,protein_coding,2.01440183016264,2.89467149067582,3.4725705220884
chr7,45865896,45866397,0.4372979054324391,chr7,45829883,45872928,ENSMUSG00000002771.10,-,Grin2d,protein_coding,11.1292129482035,12.5957327026705,15.129145085423
chr17,34898262,34898763,0.3735234605991592,chr17,34877483,34898867,ENSMUSG00000049823.9,+,Zbtb12,protein_coding,12.6864455686839,15.8815760164106,16.4994026427876
chr17,34898262,34898763,0.3735234605991592,chr17,34896469,34916052,ENSMUSG00000013787.11,+,Ehmt2,protein_coding,12.6864455686839,15.8815760164106,16.4994026427876
chr17,34898262,34898763,0.3735234605991592,chr17,34860604,34900265,ENSMUSG00000024371.10,-,C2,protein_coding,12.6864455686839,15.8815760164106,16.4994026427876
chr2,167144875,167145376,1.3695876777369227,chr2,167101378,167192155,ENSMUSG00000050556.8,-,Kcnb1,protein_coding,2.5145935560176946,3.537418792347708,4.298094800846306
chr7,3292717,3293218,1.152135997670745,chr7,3287038,3301345,ENSMUSG00000068566.8,+,Myadm,protein_coding,3.7633909552159186,4.503835986950202,4.792941678307965
chr8,70838725,70839226,0.571863382752003,chr8,70833155,70841720,ENSMUSG00000002910.10,-,Arrdc2,protein_coding,4.30024787857414,6.10228043980309,6.41956280299586
chr15,76462147,76462648,0.6666678023076692,chr15,76450996,76479269,ENSMUSG00000022557.10,-,Bop1,protein_coding,6.204823547256683,10.340656301456535,9.038273160329123
chr7,4526789,4527290,0.8812433671843865,chr7,4524536,4530184,ENSMUSG00000085725.1,+,Gm15873,antisense,1.14292302420575,1.79939038609578,2.12108361619454
chr7,4526789,4527290,0.8812433671843865,chr7,4520933,4534453,ENSMUSG00000055809.7,-,Dnaaf3,protein_coding,1.14292302420575,1.79939038609578,2.12108361619454
chr7,4163408,4163909,0.870072363661322,chr7,4149260,4166860,ENSMUSG00000063838.6,-,Cdc42ep5,protein_coding,1.64295184729577,2.28835516492616,3.02207488679045
chr5,113844674,113845175,0.7880544513684373,chr5,113840601,113845116,ENSMUSG00000090458.1,+,Gm17122,antisense,2.71444218248866,3.911718230643,4.71143351915778
chr5,113844674,113845175,0.7880544513684373,chr5,113840436,113910758,ENSMUSG00000004530.8,-,Coro1c,protein_coding,2.71444218248866,3.911718230643,4.71143351915778
chr11,95259046,95259547,0.3397048382130796,chr11,95259529,95271265,ENSMUSG00000020872.4,+,Tac4,protein_coding,12.0864109809758,13.3194005753394,15.354392903072
chr15,98288585,98289086,0.9908678583588848,chr15,98283588,98298130,ENSMUSG00000022987.7,-,Zfp641,protein_coding,4.339875347837954,7.6773500651894455,7.034073881046501
chr16,34513310,34513811,0.7618818254220558,chr16,33972258,34575532,ENSMUSG00000061751.11,-,Kalrn,protein_coding,1.6286653094932,2.40570671184545,2.77805641767072
chr4,148164036,148164537,0.4106873700556486,chr4,148158621,148168424,ENSMUSG00000041556.8,+,Fbxo2,protein_coding,8.17189962307113,11.2657485042519,10.9057485045047
chr6,53819171,53819672,0.7074818723776825,chr6,53813466,53822830,ENSMUSG00000043496.6,-,Tril,protein_coding,1.54294608267777,2.30791375607937,2.534037948551
chr6,53819171,53819672,0.7074818723776825,chr6,53817975,53822040,ENSMUSG00000078169.2,+,Gm16499,protein_coding,1.54294608267777,2.30791375607937,2.534037948551
chr5,147227187,147227688,0.7140786353082946,chr5,147226596,147273521,ENSMUSG00000092570.3,-,2210019I11Rik,antisense,2.07154798137293,3.09025740220797,3.41625856767616
chr11,3863670,3864171,0.7601721332912275,chr11,3701731,3865903,ENSMUSG00000020435.13,-,Osbp2,protein_coding,3.38590945920954,5.78934298135165,5.76259000151967
chr7,126436785,126437286,1.1490156920248435,chr7,126426759,126451245,ENSMUSG00000030727.8,+,Rabep2,protein_coding,1.01434418398261,1.74071461263614,2.27124882796052
chr7,28299169,28299670,0.6697171823457237,chr7,28291553,28304238,ENSMUSG00000003436.11,-,Dll3,protein_coding,2.57157680446294,4.08774555102194,4.11077267209384
chr7,80362559,80363060,1.114638282578306,chr7,80347098,80373375,ENSMUSG00000038886.9,-,Man2a2,protein_coding,2.487290439015615,2.5593375531499256,4.528395035071763
chr2,104144731,104145232,1.7887412854879985,chr2,104141073,104412334,ENSMUSG00000068373.10,-,D430041D05Rik,protein_coding,0.9762669316308941,2.369719552422712,4.007688657014432
chr19,4398130,4398631,0.564923918855435,chr19,4312419,4400285,ENSMUSG00000054611.12,-,Kdm2a,protein_coding,5.02886130650531,6.57168662748025,7.47071928535775
chr17,28736417,28736918,1.1294690875041014,chr17,28689342,28750404,ENSMUSG00000053436.10,+,Mapk14,protein_coding,0.942911494969746,1.91674193301507,2.08354231325304
chr5,8660134,8660635,0.7455253573268259,chr5,8658077,8750575,ENSMUSG00000040584.8,+,Abcb1a,protein_coding,2.17155374599093,3.14893317566762,3.66027703679588
chr19,42026085,42026586,0.6736055747665178,chr19,41979763,42036641,ENSMUSG00000025171.1,+,Ubtd1,protein_coding,3.18589792997353,4.87008919715054,5.10561720004349
