gene_name,2mo,9mo,18mo,gene_chrom,gene_start,gene_end,strand,gene_type
Emx1,0.9010702974429631,1.2209578959713556,1.0979767034297532,chr6,85185438,85206462,+,protein_coding
Emx2,1.1325435901056533,0.9587650144646848,0.8827017595415595,chr19,59456372,59467357,+,protein_coding
Emx2os,1.4361066437093142,1.2504857238750917,1.1701074660589585,chr19,59423104,59460635,-,antisense
En1,1.4440706488634818,1.0124843158317247,0.8916405115369169,chr1,120600418,120609992,+,protein_coding
En2,11.355688777778525,12.969120075068698,13.342018473070699,chr5,28163694,28174166,+,protein_coding
Enah,2.0157843815041714,2.0873355638160103,2.004772983574186,chr1,181894384,182021990,-,protein_coding
Enc1,5.349772441872845,5.303828089559226,5.418586328614377,chr13,97239105,97255039,+,protein_coding
Endod1,7.020338169816139,6.973931105642375,7.047289153262999,chr9,14351990,14383242,-,protein_coding
Endog,13.365565792822196,15.90767258693451,15.080419512167845,chr2,30169493,30176069,+,protein_coding
Endou,3.114882730184419,3.3307745632377097,3.1988627583386373,chr15,97709019,97733405,-,protein_coding
Endov,7.365670481221385,8.531051965440891,8.135505809108079,chr11,119489347,119513437,+,protein_coding
Eng,1.386357468655358,1.3241274151530855,1.295374143327234,chr2,32644595,32684669,+,protein_coding
Engase,7.6617349585435175,9.110046422228006,9.141736155252136,chr11,118474829,118491209,+,protein_coding
Enho,27.733355091409102,34.22026224169137,35.065979181788116,chr4,41636144,41642324,-,protein_coding
Enkd1,4.982416081677138,6.31735426506741,5.98710159689055,chr8,105701655,105709933,-,protein_coding
Enkur,8.006410895897586,8.143869804373816,8.57996042221057,chr2,21178731,21207365,-,protein_coding
Eno1,9.216821475172944,10.353035838674872,10.345009228912934,chr4,150234721,150250879,+,protein_coding
Eno2,5.025080395003033,5.750218373703476,5.90081781026869,chr6,124758053,124771673,-,protein_coding
Eno3,11.305267316575204,13.67351886120604,13.054302393220134,chr11,70655202,70664513,+,protein_coding
Eno4,5.850440929162217,6.4492808054003605,6.242228476758043,chr19,58941425,58973419,+,protein_coding
Enoph1,17.19745580522326,17.254212690737408,17.84669238345841,chr5,100037994,100070762,+,protein_coding
Enox1,2.4180241988323816,2.535713338638428,2.5413465511801268,chr14,77154763,77723760,+,protein_coding
Enox2,2.8929598554673026,2.5279671231547316,2.6669467656737162,chrX,49007707,49290259,-,protein_coding
Enpep,1.3575008785512963,1.3794476228522508,1.388299919278973,chr3,129267175,129334720,-,protein_coding
Enpp1,2.8287732593049886,3.090638613418168,3.1763606916836573,chr10,24635914,24714159,-,protein_coding
Enpp2,2.4750806801708003,2.474806096945476,2.5276003290098448,chr15,54836898,54922146,-,protein_coding
Enpp3,1.7753995905666209,1.3864819082510065,1.491146355589194,chr10,24771814,24838195,-,protein_coding
Enpp4,19.828821404301856,20.65613864651423,21.304956708935062,chr17,44094308,44107809,-,protein_coding
Enpp5,11.46506456285036,12.66850544159093,12.53287519349092,chr17,44076813,44088567,+,protein_coding
Enpp6,4.598437261744048,3.9844779821909047,4.22728479780452,chr8,46984925,47096895,+,protein_coding
Ensa,25.527222235066358,26.123233770739123,26.715695026124944,chr3,95622980,95634102,+,protein_coding
Enthd1,1.7758697207410101,0.9415700946010651,0.7697258662669023,chr15,80450240,80562470,-,protein_coding
Enthd2,13.26084429647682,14.286310229449237,13.927692952766513,chr11,120088531,120100731,-,protein_coding
Entpd1,4.497594339337383,4.179847847537913,4.267633331116892,chr19,40610366,40743602,+,protein_coding
Entpd2,3.4552552974064854,4.267558879650131,3.9596543065149388,chr2,25393874,25403321,+,protein_coding
Entpd3,1.00842922406668,0.996119495547726,0.893875199535757,chr9,120537818,120570318,+,protein_coding
Entpd5,8.275583927244613,8.726421830787894,8.763391062115312,chr12,84371857,84411029,-,protein_coding
Entpd6,6.222784027279147,6.398881902351832,6.678613383198065,chr2,150747042,150773675,+,protein_coding
Entpd7,10.809326995611123,10.701169437884149,11.441602554057681,chr19,43687672,43735697,+,protein_coding
Entpd8,0.701246168120213,0.697283646883408,0.59964127968857,chr2,25078304,25087716,+,protein_coding
Eny2,24.82597606694613,21.685758589382484,23.46670697447901,chr15,44426111,44439685,+,protein_coding
Eogt,2.1136676536437564,2.254076115639428,1.9821682549705408,chr6,97108024,97151182,-,protein_coding
Eomes,0.8570096974991278,0.9413329232926015,0.9043037435303406,chr9,118476212,118488132,+,protein_coding
Ep300,7.90794683217334,8.21620705345527,8.076162427805558,chr15,81583351,81654072,+,protein_coding
Ep400,17.09586739068291,17.87272158159535,18.526627647520797,chr5,110662373,110772717,-,protein_coding
Epas1,4.064435201861358,4.5880196694040185,4.47477649367598,chr17,86751907,86835410,+,protein_coding
Epb4.1,4.666010638809713,5.0304034525160235,4.65435850424938,chr4,131921413,132077321,-,protein_coding
Epb4.1l1,3.7476997723858196,4.20644491570135,3.995302900782144,chr2,156418909,156545214,+,protein_coding
Epb4.1l2,4.479469101126204,4.304572478626058,4.445121457203578,chr10,25357798,25525519,+,protein_coding
Epb4.1l3,3.2052535029565496,3.0267427905129693,3.1467935478393665,chr17,69154810,69291985,+,protein_coding
Epb4.1l4a,3.9826921013395804,4.405259411957002,4.594973739835773,chr18,33794327,34009206,-,protein_coding
Epb4.1l4b,2.8042278775659804,3.4266337106859983,3.435696536752223,chr4,56989972,57145437,-,protein_coding
Epb4.1l5,3.987174009002097,3.8575913321628033,4.23349226446796,chr1,119543037,119651000,-,protein_coding
Epb4.2,2.78016179927306,2.38357165006063,2.00004575896126,chr2,121015891,121039072,-,protein_coding
Epc1,8.651580754434251,8.706610292684163,9.157524711765685,chr18,6433951,6518108,-,protein_coding
Epc2,6.7959510648896915,6.929157419525345,7.149346271842473,chr2,49449486,49553948,+,protein_coding
Epcam,1.4598952305334536,1.3554340278702997,1.1713489593916484,chr17,87633979,87653106,+,protein_coding
Epdr1,2.602954065539635,3.425148979730578,3.626815855894155,chr13,19589709,19621830,-,protein_coding
Epg5,6.03299247587787,6.204401429411561,6.240986983425345,chr18,77936467,78037027,+,protein_coding
Epgn,0.918446308688419,0.7221866342721025,0.8026254395831495,chr5,91025464,91037215,+,protein_coding
Epha1,7.033147408875283,6.469440366619783,6.769863143150675,chr6,42356487,42375268,-,protein_coding
Epha10,2.1763454084934395,2.3743219690305444,2.2898103028107646,chr4,124878899,124919800,+,protein_coding
Epha2,0.8610434143953936,1.008570989242075,0.9776759994922319,chr4,141299240,141331384,+,protein_coding
Epha3,1.4420537904153479,0.7310805583394923,0.7057889596334395,chr16,63541538,63866158,-,protein_coding
Epha4,3.2666211617202636,3.1821801503932714,3.3528596604808825,chr1,77365185,77517088,-,protein_coding
Epha5,5.879918091096489,3.5457110615329803,2.8815060251701268,chr5,84055791,84419382,-,protein_coding
Epha6,1.9475612604282613,0.8668611324349862,0.9714685328287919,chr16,59651483,60607531,-,protein_coding
Epha7,7.754820733072752,4.4967680084725945,4.4051287177121425,chr4,28811131,28969499,+,protein_coding
Epha8,0.6031958189494226,0.6474776721060225,0.5542026237121693,chr4,136927419,136958816,-,protein_coding
Ephb1,2.8529097424581735,2.961644372898946,2.879734075595291,chr9,101920128,102356693,-,protein_coding
Ephb2,2.317073680021493,2.830889220523698,2.7217454357794177,chr4,136645539,136837988,-,protein_coding
Ephb3,2.964560285959531,3.0473124976041635,3.073760135546469,chr16,21202755,21225305,+,protein_coding
Ephb4,0.5144540472315544,0.6375164771505448,0.489396671745827,chr5,137348109,137380669,+,protein_coding
Ephb6,6.197444010879536,4.08408993174568,3.473698344862567,chr6,41603482,41622509,+,protein_coding
Ephx1,3.241660383661317,3.9804460699470217,3.8367109953406966,chr1,180974210,181022904,-,protein_coding
Ephx2,0.6435329879120884,0.724321176048276,0.626457535674643,chr14,66082377,66126500,-,protein_coding
Ephx3,0.5347260603512537,0.6237605412596473,0.5810188796982417,chr17,32181770,32191549,-,protein_coding
Ephx4,2.756890355640749,2.7820194482797223,2.5307841586856106,chr5,107400736,107432035,+,protein_coding
Epm2a,6.408733943541114,5.578269175067275,5.785713642709423,chr10,11341404,11461644,+,protein_coding
Epm2aip1,32.84479839944763,32.26478480340777,32.393044036509686,chr9,111269929,111281097,+,protein_coding
Epn1,8.619122149576665,9.27458401747472,9.460924091086376,chr7,5078235,5100178,+,protein_coding
Epn2,5.88819238216574,6.301523080227458,6.008579431546051,chr11,61515249,61581687,-,protein_coding
Epn3,0.8543205529016173,1.0886163058485885,1.0416129061256945,chr11,94487599,94501974,-,protein_coding
Epo,11.899051129433339,13.899424532517742,13.351764195732292,chr5,137481020,137535242,-,protein_coding
Epor,1.210115068880016,1.31630076197378,1.0155415461392379,chr9,21956899,21965576,-,protein_coding
Eppin,1.05807497048227,0.989004356293814,1.16203775939648,chr2,164586343,164595594,-,protein_coding
Eprs,10.536689104878846,11.117405084238015,11.296347834133133,chr1,185361044,185430360,+,protein_coding
Eps15,5.561994368858179,5.6324536970778265,5.607920883241319,chr4,109278268,109389817,+,protein_coding
Eps15l1,4.059574055858164,3.7897998664935804,3.835179820230382,chr8,72339001,72423474,-,protein_coding
Eps8,2.2609500346766715,1.470857397989323,1.0548555016743721,chr6,137475245,137656876,-,protein_coding
Eps8l1,1.793142303348101,1.8563398313457273,1.894270527016192,chr7,4458674,4481404,+,protein_coding
Eps8l2,8.335831109092702,9.182531903377233,8.99648143532759,chr7,141336880,141365020,+,protein_coding
Eps8l3,10.350517555820373,10.297741042187324,10.76225740241051,chr3,107875230,107894899,+,protein_coding
Epsti1,1.233386512512325,1.34120374936247,1.5940774391721,chr14,77902239,78004656,+,protein_coding
Ept1,7.561150607732762,7.246176401838543,7.695396422669986,chr5,30230581,30274012,+,protein_coding
Eral1,3.694729534022771,4.049403627882869,4.194695597821451,chr11,78071376,78082383,-,protein_coding
Erap1,9.590937635661858,8.501405551882916,9.118768528597396,chr13,74637872,74693875,+,protein_coding
Erbb2,4.1149083773838795,5.269946474064396,4.75491946419715,chr11,98410470,98439716,+,protein_coding
Erbb2ip,3.1595430900982904,3.1194679428951493,3.1639003378689923,chr13,103816787,103922514,-,protein_coding
Erbb3,16.042628044851522,16.267148826967386,17.067598885681225,chr10,128565523,128591652,-,protein_coding
Erbb4,1.815023836100453,1.5379665900314536,1.5285418972883285,chr1,68030186,69110059,-,protein_coding
Erc1,3.188005256499661,3.38534140325117,3.3675871794274803,chr6,119568796,119850167,-,protein_coding
Erc2,1.4674584497139518,1.2862837682463386,1.2402518393558628,chr14,27620442,28480537,+,protein_coding
Ercc1,9.820549212833964,11.53897708503232,10.896897354340588,chr7,19342778,19358524,+,protein_coding
Ercc2,9.358998914126506,11.156538350134532,11.270276474146675,chr7,19380010,19397694,+,protein_coding
Ercc3,4.522417212545167,4.402492413358262,4.545727837639141,chr18,32238300,32272151,+,protein_coding
Ercc4,10.027997510356238,9.68827854266649,9.792189983485752,chr16,13107684,13152617,+,protein_coding
Ercc5,6.401198428460168,5.8815519857652925,6.344651676704838,chr1,44145744,44183260,+,protein_coding
Ercc6,3.5167029902356,3.444394443198627,3.3599465182549775,chr14,32511521,32582989,+,protein_coding
Ercc6l,18.8250464689616,20.452467785371,20.8980572691464,chrX,102139716,102159091,-,protein_coding
Ercc6l2,6.370885881369888,7.059586435891405,7.1956953562628465,chr13,63813240,63902302,+,protein_coding
Ercc8,9.024665840609027,8.501405551882911,8.71155871547556,chr13,108156731,108197364,+,protein_coding
Erdr1,6.604952846040822,7.726645944234682,5.529197472683913,chrY,90782738,90818464,+,protein_coding
Erf,20.743056689856843,21.25495384836581,21.30083317750865,chr7,25240561,25252761,-,protein_coding
Erg,0.9293063157168295,0.608344406209504,0.6219881596769645,chr16,95357169,95588593,-,protein_coding
Ergic1,3.005181144901719,3.2907519049344547,3.088189835196118,chr17,26559489,26658931,+,protein_coding
Ergic2,24.82752749652163,22.90719082797073,23.192336947954832,chr6,148177079,148214374,-,protein_coding
Ergic3,23.0821692240985,24.671745362941,25.5499327867304,chr2,156006045,156020279,+,protein_coding
Erh,17.538911350882767,18.195189857067334,17.877503990715134,chr12,80632022,80646341,-,protein_coding
Eri1,7.409627652526838,6.986355233416523,7.5167455320961025,chr8,35463265,35497533,-,protein_coding
Eri2,4.252985609602233,4.5026972911841865,4.496688850997933,chr7,119766679,119796058,-,protein_coding
Eri3,2.6599260071727966,2.8024754736347184,2.7140285745904427,chr4,117548365,117676297,+,protein_coding
Erich1,12.61157101913542,11.389559160700191,12.18836079366983,chr8,14025565,14092327,-,protein_coding
Erich2,1.4500695098886986,0.9913760693784527,1.0652012794467773,chr2,70506819,70542884,+,protein_coding
Erich2os,1.4500695098886986,0.9913760693784527,1.0652012794467773,chr2,70501433,70511199,-,antisense
Erich5,1.2845836885033985,1.2226180951306025,1.358193705961276,chr15,34451312,34475892,+,protein_coding
Erich6,0.910689160810984,0.9890043562938136,0.986987199487397,chr3,58614300,58639207,-,protein_coding
Erlec1,11.395250231953455,9.78865282856988,9.76186207493007,chr11,30928774,30956335,-,protein_coding
Erlin1,10.205303747554765,10.72607242527283,10.92762431432465,chr19,44032944,44071785,-,protein_coding
Erlin2,15.713654455322075,15.562588333119741,16.055767711661275,chr8,27021799,27041433,+,protein_coding
Ermap,12.213887904618863,13.192654033295767,13.795473912835186,chr4,119173457,119192011,-,protein_coding
Ermard,2.186998558245118,1.9554774382835738,1.8349271457136787,chr17,14976864,15066232,+,protein_coding
Ermn,28.03019528351901,25.680909280454255,27.774688838908286,chr2,58043113,58054864,-,protein_coding
Ermp1,9.02104583826621,9.150662008802419,9.418589168441693,chr19,29606214,29650415,-,protein_coding
Ern1,12.471942357341566,14.078192406272274,13.969593352744745,chr11,106392650,106489852,-,protein_coding
Ero1l,9.12612933484589,9.37561899488028,9.765586554928149,chr14,45281092,45320572,-,protein_coding
Ero1lb,7.447896248722205,8.130232454137152,9.152288848579998,chr13,12563883,12611526,+,protein_coding
Erp27,4.241263697254103,3.526342071341772,3.405002380453801,chr6,136905311,136924180,-,protein_coding
Erp29,10.642289744650345,12.574822774747725,12.238020526977396,chr5,121426590,121454506,-,protein_coding
Erp44,6.280600636125637,5.706104510329225,6.090766290170036,chr4,48191323,48281558,-,protein_coding
Errfi1,9.422219669327612,10.340076120748092,10.286548194657584,chr4,150851919,150870892,+,protein_coding
Erv3,6.4570498931777,6.513909986956746,6.3651363166942145,chr2,131851678,131861747,-,protein_coding
Esam,0.9417177523207282,1.2229145592661828,1.182522399385844,chr9,37526078,37540319,+,protein_coding
Esco1,12.43439776161478,11.81468873112143,12.377936825571396,chr18,10564602,10612352,-,protein_coding
Esco2,36.595120826592,39.9443917714638,42.7272345378092,chr14,65817038,65835994,-,protein_coding
Esd,25.6513366011053,25.3049927565392,27.4941113457207,chr14,74730297,74752765,+,protein_coding
Esf1,10.701761211710695,8.98879259077592,9.83138570156064,chr2,140117883,140172564,-,protein_coding
Espl1,11.3797359361986,13.07495777147065,12.78055311336228,chr15,102294293,102326356,+,protein_coding
Espn,2.2097130784400716,2.985074576218296,2.944058189240202,chr4,152118331,152154371,-,protein_coding
Espnl,1.3121646587342823,1.3368556087073067,1.2700476793403879,chr1,91320075,91350306,+,protein_coding
Esr1,2.3105957810922644,2.1179397845812384,2.1033380042409435,chr10,4609593,5007614,+,protein_coding
Esr2,1.31716370958863,1.108182938796845,1.16762447939358,chr12,76118419,76179259,-,protein_coding
Esrp1,0.9374513209881385,0.8289137230807857,0.793314239587984,chr4,11329933,11388783,-,protein_coding
Esrp2,1.3714637447306834,1.6756152942963498,1.419026879263015,chr8,106128319,106138974,-,protein_coding
Esrra,19.733563628366944,22.155120608832213,22.556940660284827,chr19,6908977,6923813,-,protein_coding
Esrrb,2.1204939437759003,2.41772431847941,2.3531264627778805,chr12,86359117,86523628,+,protein_coding
Esrrg,2.3390386566428627,1.218467597232487,1.2328028793597323,chr1,187606791,188216885,+,protein_coding
Esx1,0.5259346260901595,0.514068811095166,0.62571263967503,chrX,137113397,137124083,-,protein_coding
Esyt1,11.90877342143971,13.166565189364766,13.476099753001062,chr10,128508248,128527859,-,protein_coding
Esyt2,29.228157487391037,26.937027822905357,28.231558385337657,chr12,116279222,116375096,+,protein_coding
Esyt3,0.5864403795341605,0.6617079506138475,0.6350238396701919,chr9,99307963,99360557,-,protein_coding
Etaa1,16.63287647879822,13.90120331733122,14.618583992407686,chr11,17936756,17955875,-,protein_coding
Etaa1os,16.63287647879822,13.90120331733122,14.618583992407686,chr11,17951970,17961578,+,antisense
Etf1,13.722616227980753,13.491320473882627,13.864110758513817,chr18,34900785,34934007,-,protein_coding
Etfa,8.283082503526153,8.245557002877653,8.148231115768127,chr9,55452508,55514243,-,protein_coding
Etfb,9.013030118792882,8.87346804203542,9.436901195098844,chr7,43442108,43459800,+,protein_coding
Etfdh,35.02817695534995,33.251417446616955,36.2627787544999,chr3,79601788,79631500,-,protein_coding
Ethe1,4.295391351332214,5.107484127766733,5.666175570390557,chr7,24585543,24610925,+,protein_coding
Etl4,0.9879503536702469,0.543596638998902,0.6272024316742562,chr2,19907780,20812713,+,protein_coding
Etnk1,12.645279352639166,12.12063971903966,12.92868584055811,chr6,143165230,143210542,+,protein_coding
Etnk2,2.8323932616477934,3.1199885628405593,3.03731343842254,chr1,133361572,133382336,+,protein_coding
Etnppl,0.6815947268307093,1.1941575381149547,1.239010346023173,chr3,130615448,130637750,+,protein_coding
Etohd2,32.1859579730574,32.53219545370065,33.1404230227882,chr13,59767965,59775680,+,processed_transcript
Etohi1,4.070951206078405,4.233507856077837,4.510345277657508,chr2,178021284,178036022,+,protein_coding
Etos1,4.469151463786783,5.03989030485457,4.803337704172006,chr7,130768638,130774652,-,lincRNA
Ets1,3.8021660321252444,2.9558956637972003,3.0484868784167416,chr9,32634221,32759820,+,protein_coding
Ets2,6.413609865064069,7.207636064213196,7.6072503960491,chr16,95700075,95723051,+,protein_coding
Etv1,4.419955407103219,3.926474129577492,4.350678439479561,chr12,38777380,38870215,+,protein_coding
Etv2,1.062729259208728,1.4817277496272445,1.4655828792388368,chr7,30631616,30637852,-,protein_coding
Etv3,5.2402119628039205,5.382009917313515,5.25586202393698,chr3,87523407,87542156,+,protein_coding
Etv4,2.632258846409943,3.0268988242685375,2.8157068785376342,chr11,101767742,101787371,-,protein_coding
Etv5,19.90846145584353,20.81593281559169,22.037127401888117,chr16,22379309,22441719,-,protein_coding
Etv6,2.757979657257581,1.9400108412529045,1.9700914304661745,chr6,134033700,134272158,+,protein_coding
Eva1a,1.5659095848584115,1.6001157611020618,1.796440852400334,chr6,82039043,82095099,+,protein_coding
Eva1b,1.174742474558905,1.8663010263012048,1.6253630711558504,chr4,126145744,126151875,+,protein_coding
Eva1c,4.837977988199273,5.8055978742297665,6.237386652760543,chr16,90824719,90907109,+,protein_coding
Evc,1.9987584364193391,1.901520965608072,1.821270719054106,chr5,37287098,37338894,-,protein_coding
Evc2,1.1007392838081649,0.622574684717329,0.48883799974611725,chr5,37336499,37427055,+,protein_coding
Evi2a,8.165690998980951,8.456343003274819,8.505470822249267,chr11,79524560,79532609,-,protein_coding
Evi2b,0.954129188924628,1.0921738754755446,0.9702270394961044,chr11,79513056,79525762,-,protein_coding
Evi5,7.19966751664425,4.837108836118063,4.89893269078902,chr5,107742795,107877107,-,protein_coding
Evi5l,16.131048681496413,15.722268477529656,16.581957948311064,chr8,4164567,4213257,+,protein_coding
Evl,2.250288928875891,2.0926719182564466,2.0212466451040907,chr12,108552720,108690513,+,protein_coding
Evpl,1.1783107625825269,1.3234159012276943,1.091583012766409,chr11,116218559,116240077,-,protein_coding
Evx1,0.76950906944165,0.896507545992954,0.942293439510611,chr6,52311498,52320378,+,protein_coding
Evx2,0.63091469403146,0.5988575538709546,0.5189442130638143,chr2,74650991,74661557,-,protein_coding
Ewsr1,7.8942942519090495,8.619991206114788,8.616584475524892,chr11,5067689,5101266,-,protein_coding
Exd1,14.613690886301647,14.355682837174866,15.575775351910579,chr2,119514505,119549627,-,protein_coding
Exd2,7.250606121039408,7.594521761144671,7.7115358359949475,chr12,80461095,80500135,+,protein_coding
Exo1,9.42493467108474,9.48981697990555,10.67622191445522,chr1,175878581,175915489,+,protein_coding
Exo5,7.174844643436457,6.704832890270054,6.64198932988376,chr4,120919196,120927017,-,protein_coding
Exoc1,8.923047203414605,9.185644776800817,9.693890314965381,chr5,76527311,76572294,+,protein_coding
Exoc2,2.293478341442724,1.9250009251459823,1.9668978869784735,chr13,30811919,30976047,-,protein_coding
Exoc3,3.638412640432577,3.156631529998208,3.185920190345363,chr13,74167805,74210700,-,protein_coding
Exoc3l,11.009564839487341,12.628660661769006,13.166036793162089,chr8,105287924,105298098,-,protein_coding
Exoc3l2,0.7736462149762829,0.9451276642280216,0.842973972895526,chr7,19487056,19498760,+,protein_coding
Exoc3l4,3.8061738918619237,4.527600278572876,4.402335357713603,chr12,111415430,111433182,+,protein_coding
Exoc4,1.914084857810526,1.7914734784808926,1.786508905738826,chr6,33247085,33975979,+,protein_coding
Exoc5,6.636169489620321,5.9712189111356055,6.138620214993664,chr14,49010146,49068653,-,protein_coding
Exoc6,3.4052155371304513,2.907522599008454,2.8990938473832166,chr19,37548418,37685245,+,protein_coding
Exoc6b,1.917566955302175,1.845624000408774,1.7865465267489073,chr6,84616487,85071513,-,protein_coding
Exoc7,4.75616593525191,5.330425157722653,4.99204469074067,chr11,116286001,116309233,-,protein_coding
Exoc8,9.938457860570976,11.810419647569088,11.596540921977214,chr8,124888300,124899705,-,protein_coding
Exog,5.762526586551275,5.488144077851042,5.468778130493072,chr9,119442923,119467517,+,protein_coding
Exosc1,20.578161889262198,21.117733305611786,21.83103950866181,chr19,41920980,41935314,-,protein_coding
Exosc10,4.182210869920482,4.405795870868999,4.38424502629442,chr4,148556429,148584401,+,protein_coding
Exosc2,11.08961860558248,12.657832732710022,13.247975353119555,chr2,31668715,31683349,+,protein_coding
Exosc3,8.779539967682053,8.58500843811639,8.939993488690257,chr4,45314613,45344732,-,protein_coding
Exosc4,25.15332770737395,25.6145013140844,27.14587246590155,chr15,76325397,76332677,+,protein_coding
Exosc5,18.967777989906477,20.47618491621736,20.8868838291522,chr7,25657153,25670031,+,protein_coding
Exosc7,6.105909665925771,6.201436788055754,6.006344743547213,chr9,123111215,123138129,+,protein_coding
Exosc8,17.124679654227677,18.326227004993523,19.430612149908487,chr3,54726678,54737393,-,protein_coding
Exosc9,10.783469836019686,9.493967477803702,9.806555834906874,chr3,36550606,36567729,+,protein_coding
Ext1,3.205253502956548,2.6580343621317604,2.82569165470266,chr15,53062038,53348159,-,protein_coding
Ext2,2.0723996269357956,2.0754861203662274,2.1356168308908474,chr2,93659028,93824568,-,protein_coding
Extl1,1.4224023491258435,1.5555473193865834,1.4863778925613687,chr4,134354372,134385850,-,protein_coding
Extl2,15.347775647103022,14.708178694379098,15.37589492534772,chr3,116005462,116031016,+,protein_coding
Extl3,4.111470896167602,4.813391705271691,4.554819950575583,chr14,65050060,65100106,-,protein_coding
Eya1,3.8237567603841094,2.172884471042003,2.302970132137265,chr1,14166954,14312235,-,protein_coding
Eya2,2.8938040156774947,3.1015336704007206,2.8443388185227647,chr2,165593032,165773727,+,protein_coding
Eya3,4.9132050845040105,5.065583863271469,5.192338948414417,chr4,132636987,132726765,+,protein_coding
Eya4,1.6941610964320195,2.917207094104058,3.92048075796386,chr10,23102168,23351895,-,protein_coding
Ezh1,3.4731336763240077,4.266711839262766,3.969674931271641,chr11,101189115,101228463,-,protein_coding
Ezh2,12.555202411226055,11.697881861703038,12.413691833552825,chr6,47528274,47597341,-,protein_coding
Ezr,1.6238296223432667,2.217551734136013,2.46933023871753,chr17,6736041,6784784,-,protein_coding
F11r,1.5514295754872,1.24514936943466,1.26259871934426,chr1,171435535,171466603,+,protein_coding
F12,3.0956191462887888,3.9844779821909064,3.942982824618839,chr13,55415958,55428793,-,protein_coding
F2r,0.9515434729654818,0.5917424146170412,0.5127367464003704,chr13,95599804,95620459,-,protein_coding
F2rl1,0.7074518864221615,0.5478657225512495,0.46742223975723973,chr13,95509732,95527240,-,protein_coding
F3,2.5870088171249,2.469842713514315,2.451638958726715,chr3,121721537,121737052,+,protein_coding
F420014N23Rik,3.43693365289597,3.946530572836707,3.7629662913789965,chr10,127193249,127204643,+,lincRNA
F5,1.832238328650381,1.4977368129485469,1.5903529591740342,chr1,164149838,164222277,+,protein_coding
F630040K05Rik,8.433571172348406,9.76361301158016,9.010376610704984,chr17,45732506,45790594,+,lincRNA
F730016J06Rik,1.4200752047626128,0.7352310562376076,0.5797773863655541,chr2,28093477,28129731,+,lincRNA
F730035M05Rik,1.3416762968813283,1.2636487314948306,1.3601800952935756,chr12,70225841,70236165,+,lincRNA
F730043M19Rik,7.797041780805659,8.197656868971846,8.755720406881194,chr12,33109711,33149597,-,processed_transcript
F730311O21Rik,2.0354756030391994,2.127426636919785,1.97583663897383,chr1,132340023,132351626,+,lincRNA
F8,6.102289663582962,5.05767815298934,5.158404797320918,chrX,75170715,75384615,-,protein_coding
F830045P16Rik,4.1558567155732495,3.8923045873106834,3.888357117980549,chr2,129456359,129538602,-,protein_coding
F830208F22Rik,9.423383241509223,10.433462323455705,10.764678314409263,chr18,77791259,77798743,-,processed_transcript
F8a,15.69581301520395,14.884871319184601,15.71544335183805,chrX,73226291,73232795,+,protein_coding
F9,1.0632464024005601,0.8621177062657117,0.8777357862108027,chrX,59997464,60032759,+,protein_coding
F930015N05Rik,0.6278118348804856,0.5561667183474803,0.4804579197504693,chr11,64433156,64438653,-,protein_coding
FMN1,1.525675844534108,1.8435325806886844,2.227239038843261,chr2,113439289,113711460,+,protein_coding
Fa2h,12.639127363500025,12.916688275090467,13.157168983642881,chr8,111343135,111395824,-,protein_coding
Faah,3.5821315490633627,3.307171457058868,2.9549451307730092,chr4,115965145,116019926,-,protein_coding
Fabp12,0.9929149283118069,0.9534286600242526,0.977055252825891,chr3,10242209,10303183,-,protein_coding
Fabp3,1.85757834505,2.2365254388131133,2.2135826121836835,chr4,130306595,130317463,+,protein_coding
Fabp3-ps1,3.2362820944662953,3.457957677401395,3.2980270382871346,chr10,86729754,86734409,-,protein_coding
Fabp5,18.471320525750563,17.67400590671824,19.384676896599036,chr3,10010548,10018607,+,protein_coding
Fabp5l2,1.2628636744465767,1.2700523568233524,1.189350612715631,chr18,7579516,7583923,+,processed_pseudogene
Fabp7,2.250607170840093,1.1218202890335107,0.7635183996034597,chr10,57782881,57790450,+,protein_coding
Fadd,9.767800607267374,11.080643531426135,10.851893221030622,chr7,144575318,144584463,-,protein_coding
Faddos,8.688005622728285,9.932734398461614,9.624056315001646,chr7,144565355,144583512,+,antisense
Fads1,6.279300390386181,7.280820353682004,7.23560049909927,chr19,10180888,10198870,+,protein_coding
Fads2,1.7386354109293185,1.5588084248779603,1.5500044258616563,chr19,10062164,10103503,-,protein_coding
Fads3,2.3281786496144545,3.2812650525959035,3.3495490115937137,chr19,10039548,10061671,+,protein_coding
Fads6,16.46022453032615,19.21392533095783,19.174155098613138,chr11,115277622,115299663,-,protein_coding
Faf1,3.920701218729298,3.5292458995415545,3.5676220904548144,chr4,109674588,109965960,+,protein_coding
Faf2,5.129026176560676,5.678325820825404,5.614653597083972,chr13,54619784,54666068,+,protein_coding
Fah,6.133111397815991,6.817370676136106,7.367021436173862,chr7,84583159,84608722,-,protein_coding
Fahd1,32.6917240146662,34.334104469753996,33.27822878271665,chr17,24846896,24852302,-,protein_coding
Fahd2a,3.123544878647555,3.4105234157086444,3.2253996783248557,chr2,127434215,127446565,-,protein_coding
Faim,10.853180738278224,11.278918745301834,11.496724858029065,chr9,98984373,99004021,+,protein_coding
Faim2,7.119601582474007,7.433646369925697,7.182111958622834,chr15,99495005,99530017,-,protein_coding
Faim3,1.1159950079671244,0.9771457908706279,1.1012045860947453,chr1,130863669,130882791,+,protein_coding
