2mo,9mo,18mo,gene_name,distance
0.85,0.67,0.57,Itga2,41656
0.97,0.79,1.0,Itga2,45399
0.87,1.0,0.72,Parp8,48580
0.66,0.91,0.81,Parp8,18689
0.0,0.21,0.0,Parp8,15594
0.97,0.85,0.73,Emb,3083
0.96,0.78,1.0,Hcn1,56498
0.8,0.55,0.82,Hcn1,2699
0.78,0.86,1.0,1700003P14Rik,9940
0.8,0.76,0.96,Nnt,7546
0.32,0.44,0.16,Gm7120,9377
0.0,0.0,0.71,D13Ertd608e,2097
0.78,0.82,1.0,Gm3159,6219
0.6,0.39,0.32,Gm10044,19505
0.6,0.39,0.32,Gm16741,3382
0.39,0.3,0.1,Flnb,32269
0.9,0.66,0.97,Flnb,39147
0.38,0.45,0.67,Flnb,53218
0.64,0.54,0.14,Flnb,67415
0.28,0.21,0.04,Flnb,67293
0.19,0.46,0.08,Flnb,16348
0.47,0.32,0.05,Pxk,34109
0.25,0.04,0.42,Fam107a,3477
0.96,0.58,0.86,4930452B06Rik,26551
0.6,0.64,0.31,4930452B06Rik,52351
0.12,0.03,0.27,Fhit,666767
0.7,0.66,0.49,Fhit,75070
0.57,1.0,0.31,Fhit,26824
0.37,0.16,0.15,Ptprg,488
0.75,0.5,0.92,Ptprg,207031
0.54,0.64,0.31,Ptprg,271503
0.24,0.08,0.02,Ptprg,301497
0.36,0.25,0.1,Ptprg,323701
0.81,0.57,0.55,Ptprg,337699
0.22,0.31,0.0,Ptprg,295525
0.81,0.71,0.51,Ptprg,124404
0.61,0.51,0.31,Ptprg,23852
0.21,0.29,0.59,Cadps,17276
0.02,0.06,0.24,Cadps,22312
0.35,0.34,0.14,Cadps,107887
0.95,0.62,0.82,Gm5087,31571
0.66,0.81,0.36,Gm5087,52539
0.7,0.74,0.97,Atxn7,39228
0.6,0.68,0.89,Atxn7,13922
0.32,0.2,0.04,Lrrc3b,29993
0.88,0.79,1.0,Lrrc3b,14820
0.18,0.03,0.28,Oxsm,1859
0.18,0.03,0.28,Ngly1,2669
0.57,0.29,0.27,Ngly1,3121
0.37,0.06,0.14,Top2b,15001
0.63,0.74,0.44,Rarb,24850
1.0,1.0,0.79,Thrb,148043
0.29,0.36,0.06,Thrb,189607
0.68,0.59,0.82,Thrb,139547
0.37,0.47,0.26,Thrb,131175
0.7,0.68,0.41,Nkiras1,5715
0.64,0.81,0.6,Nid2,1252
1.0,0.65,0.96,Nid2,7123
0.59,0.49,0.81,Gng2,2045
0.72,0.41,0.46,Zswim8,4389
0.47,0.35,0.17,Camk2g,4504
0.35,0.5,0.15,Camk2g,6755
0.14,0.24,0.03,Camk2g,1476
0.11,0.02,0.3,Vcl,43667
0.5,0.53,0.15,Vcl,14997
0.73,0.89,1.0,Adk,187036
0.19,0.24,0.0,Adk,152552
0.91,0.98,0.69,Adk,140742
0.49,0.76,0.35,Kat6b,70766
0.61,0.39,0.32,Kat6b,74399
0.8,0.68,0.4,Kat6b,88892
0.58,0.33,0.24,Kat6b,88776
0.53,0.6,0.84,Kat6b,2555
0.78,0.79,0.51,Samd8,5101
0.93,0.71,0.88,Kcnma1,56805
0.31,0.26,0.07,Kcnma1,104941
0.24,0.0,0.05,Kcnma1,104255
0.62,0.57,0.17,Mir3075,1725
0.62,0.57,0.17,Zmiz1,76979
0.84,0.64,0.55,Mir3075,1390
0.84,0.64,0.55,Zmiz1,77948
0.96,0.77,1.0,Gm26772,2528
0.96,0.77,1.0,Zmiz1,96656
0.25,0.03,0.02,Zmiz1,74632
0.51,0.28,0.32,Zmiz1,34532
0.69,0.43,0.77,Anxa11,2831
0.31,0.2,0.04,Anxa11,21830
0.31,0.2,0.04,Gm9872,7209
0.19,0.21,0.54,Slmap,43879
0.87,0.52,0.92,Slmap,36811
0.29,0.17,0.06,Pde12,3828
0.29,0.17,0.06,Mir7672,508
0.29,0.17,0.06,9930004E17Rik,45
0.68,0.81,0.43,Dnah12,98583
0.5,0.58,0.22,Erc2,78970
0.7,0.55,0.28,Erc2,92226
0.38,0.6,0.2,Erc2,149000
0.82,0.59,0.45,Erc2,157497
0.64,0.48,0.31,Erc2,328762
0.52,0.39,0.19,Erc2,57203
0.01,0.13,0.3,Cacna2d3,27408
0.47,0.79,0.7,Cacna2d3,276006
0.25,0.47,0.05,Cacna2d3,361700
0.64,0.4,0.79,Cacna2d3,374619
0.96,0.76,1.0,Cacna2d3,322170
0.63,0.83,0.55,Cacna2d3,290692
0.45,0.41,0.2,Cacna2d3,285370
0.24,0.32,0.04,Cacna2d3,205561
0.77,0.78,0.31,Cacna2d3,77932
0.54,0.23,0.3,Cacna2d3,16189
0.34,0.65,0.25,Cacna2d3,14091
0.72,0.79,0.42,Actr8,8630
0.15,0.3,0.05,Chdh,3890
0.15,0.3,0.05,Cacna1d,627
0.06,0.25,0.0,Cacna1d,195619
0.54,0.31,0.31,Cacna1d,175519
0.88,0.84,0.64,Cacna1d,175273
0.38,0.4,0.75,Cacna1d,84399
0.74,0.81,0.41,Cacna1d,37239
0.9,1.0,0.65,Rft1,10250
0.97,0.79,1.0,Sfmbt1,49312
0.44,0.68,0.25,Itih3,8784
0.83,0.73,0.97,Glt8d1,3086
0.83,0.73,0.97,Spcs1,1193
0.91,0.95,0.69,Stab1,13663
0.64,0.36,0.37,Nisch,16071
0.33,0.25,0.52,Tnnc1,962
0.33,0.25,0.52,Nisch,11672
0.73,0.95,0.77,Hacl1,35038
0.78,0.77,1.0,Btd,304
0.22,0.09,0.0,Ercc6,19579
0.1,0.17,0.37,Prrxl1,1389
0.45,0.47,0.23,Wdfy4,108881
0.93,0.97,0.72,Ptpn20,13587
1.0,1.0,0.77,Ptpn20,24241
0.7,0.45,0.49,Syt15,2087
0.48,0.25,0.19,Grid1,5691
0.55,0.36,0.31,Grid1,27931
0.94,0.65,0.79,Grid1,112824
0.63,0.56,0.26,Grid1,162320
0.54,0.66,0.27,Grid1,162555
0.23,0.2,0.01,Grid1,215138
0.93,0.9,0.68,Grid1,275286
0.95,0.9,0.74,Grid1,312440
0.41,0.32,0.16,Nrg3,199279
0.5,0.55,0.7,Nrg3,269890
0.46,0.49,0.19,Nrg3os,2567
0.46,0.49,0.19,Nrg3,516861
0.16,0.33,0.04,Nrg3,84139
0.64,0.54,0.21,Tspan14,9020
0.63,0.55,0.34,Tspan14,11184
0.08,0.35,0.0,Tspan14,11595
0.49,0.58,0.25,Fam213a,2712
0.03,0.06,0.27,Fam213a,2453
0.53,0.7,0.88,Gm2855,1991
0.98,0.93,0.71,Gm17061,926
0.77,1.0,0.74,Gm17038,2130
1.0,0.86,0.75,Gm16439,1489
0.57,0.58,0.9,Txndc16,9769
0.61,0.57,0.37,Psmc6,8035
0.84,0.92,0.55,Fermt2,22804
0.26,0.54,0.27,Fermt2,16005
0.46,0.44,0.13,Ddhd1,12313
0.96,0.91,0.73,Gm15218,69332
0.88,0.81,0.56,Gm15218,118958
0.69,0.93,0.58,Gm15218,89448
0.61,0.49,0.92,Gm15218,67978
0.68,0.91,1.0,Rubie,2144
0.61,0.71,0.49,Samd4,76563
0.52,0.52,0.24,Dlgap5,10499
0.27,0.05,0.1,Gm6055,765
0.88,1.0,0.79,Slc35f4,16461
0.99,0.79,1.0,Slc35f4,99795
0.76,0.59,0.5,Slc35f4,17056
1.0,0.67,0.62,Gm26782,3659
0.67,0.74,0.94,Pnp,1971
0.67,0.74,0.94,Pnp2,1483
0.92,0.76,0.98,Ear14,1390
0.9,1.0,0.76,Ear6,1180
0.45,0.59,0.36,Sall2,8018
0.1,0.36,0.38,Trav9d-4,2032
0.56,0.65,0.36,Trav8d-2,1447
0.14,0.06,0.35,Trav14-2,529
0.81,0.84,0.62,Trav3-3,382
0.95,0.82,0.46,Trav7-6,1795
0.82,0.57,0.52,Dad1,226
0.49,0.22,0.51,Slc7a7,13172
0.14,0.53,0.32,Gm24424,2012
0.46,0.56,0.76,4931414P19Rik,3554
0.86,0.76,0.36,4931414P19Rik,1117
0.31,0.44,0.11,Psmb11,1601
0.82,0.71,0.56,Slc7a8,1700
0.38,0.07,0.22,Dhrs4,2631
0.76,0.94,0.97,Dhrs4,3581
0.41,0.31,0.55,Lrrc16b,5115
0.77,0.61,0.39,Nrl,4252
0.45,0.29,0.07,Pck2,6262
0.41,0.59,0.18,Rec8,2154
0.8,0.68,0.94,Adcy4,3554
0.0,0.26,0.0,Nfatc4,2168
0.59,0.67,0.29,Atp12a,12547
0.33,0.25,0.59,Rnf17,31864
0.9,0.79,1.0,Gjb6,5050
0.9,1.0,0.72,Cryl1,18605
0.62,0.43,0.36,Cryl1,2579
0.85,1.0,0.7,Ift88,25207
0.12,0.36,0.13,Micu2,7033
0.55,0.32,0.32,Rcbtb1,1324
0.22,0.23,0.49,Shisa2,3515
0.69,0.4,0.73,Atp8a2,239099
0.77,0.7,0.5,Nupl1,5893
0.55,0.79,0.56,Gm29266,37306
0.65,0.55,0.17,C1qtnf9,6271
0.65,0.55,0.17,Mipepos,2269
0.69,0.79,0.45,Sacs,18538
0.71,0.88,0.44,Kpna3,19917
0.32,0.1,0.08,Kpna3,31792
0.49,0.3,0.16,Spryd7,13104
0.91,0.98,0.6,Fam124a,17203
0.49,0.26,0.16,Wdfy2,57426
0.73,0.93,0.64,Defb30,1995
0.73,0.93,0.64,Defb42,4974
0.58,0.49,0.8,Gata4,34615
0.87,0.9,0.62,Gm17232,4376
0.87,0.9,0.62,Tdh,5728
0.1,0.09,0.33,Tdh,2180
0.18,0.09,0.38,Xkr6,70116
0.77,0.43,0.53,Xkr6,42938
0.12,0.36,0.42,Sox7,2717
0.89,0.86,0.64,Msra,11183
0.77,0.71,0.38,Msra,158148
0.16,0.39,0.41,Msra,112479
0.33,0.05,0.48,Msra,105505
0.8,0.58,0.8,Msra,88387
0.77,0.72,0.98,Ints9,38278
0.96,0.98,0.77,Fbxo16,861
0.84,0.7,1.0,Scara5,45669
0.36,0.45,0.11,Ccdc25,8882
0.95,0.76,1.0,Adam2,17096
0.99,0.89,0.78,Stmn4,6903
0.76,0.83,1.0,Stmn4,2757
0.84,0.84,0.6,Adra1a,24556
0.61,0.74,0.52,Adra1a,46037
0.98,1.0,0.78,Ebf2,30926
0.11,0.22,0.48,Gm6878,5374
0.11,0.22,0.48,Ebf2,76970
0.09,0.3,0.41,Gm6878,1994
0.09,0.3,0.41,Ebf2,83425
0.36,0.21,0.67,Ebf2,52113
0.36,0.21,0.67,4930438E09Rik,18937
0.93,0.72,1.0,Ebf2,8109
0.12,0.0,0.23,Dock5,17544
0.87,0.97,0.68,Slc25a37,9736
0.74,0.68,0.95,R3hcc1,5321
0.9,0.71,0.58,Bin3,9177
0.53,0.61,0.35,Ppp3cc,10072
0.47,0.13,0.27,Phyhip,626
0.83,0.93,0.67,Bmp1,13709
0.6,0.39,0.77,2410012E07Rik,8613
0.46,0.35,0.21,Gfra2,15589
0.73,0.83,0.45,Rb1,39115
0.82,0.59,0.84,Rb1,13446
0.91,1.0,0.79,Itm2b,5763
0.97,1.0,0.76,Htr2a,12159
0.79,1.0,0.98,Lrch1,69208
0.86,0.77,0.99,Lrch1,86282
0.37,0.11,0.04,Lcp1,50394
0.37,0.33,0.09,Spert,3159
0.11,0.16,0.51,Gtf2f2,20813
0.77,0.54,0.96,1700108F19Rik,2764
0.35,0.25,0.12,Enox1,19200
0.53,0.84,0.85,Enox1,165802
0.0,0.13,0.37,Gm6994,5166
0.0,0.13,0.37,Enox1,241111
0.73,0.72,0.33,Gm6994,5794
0.73,0.72,0.33,Enox1,240483
0.26,0.25,0.04,Enox1,69725
0.74,0.95,0.93,Enox1,61196
0.68,0.51,0.27,Epsti1,4110
1.0,0.8,0.69,Tnfsf11,12295
0.25,0.51,0.45,Tnfsf11,1863
0.12,0.05,0.31,Dgkh,60793
0.51,0.64,0.18,Dgkh,62238
0.74,0.86,0.97,Vwa8,138244
0.81,0.96,0.65,Vwa8,174710
0.65,0.74,0.88,Naa16,1268
0.33,0.73,0.59,Elf1,24324
0.53,0.3,0.19,Gm6999,48792
0.24,0.29,0.0,Pcdh17,15502
0.57,0.76,0.91,Pcdh17,5968
0.86,1.0,0.73,Diap3,39761
0.36,0.14,0.1,Diap3,180130
0.2,0.32,0.04,Diap3,213903
0.45,0.22,0.16,Diap3,215426
1.0,1.0,0.79,Diap3,49111
0.13,0.38,0.09,Tdrd3,7648
0.25,0.56,0.37,Pcdh20,3769
0.71,0.56,0.3,Pcdh9,277470
0.96,0.76,1.0,Pcdh9,407868
0.87,0.71,0.94,Pcdh9,226769
0.68,0.77,0.91,Klhl1,177849
0.01,0.11,0.26,Pibf1,13068
0.77,0.44,0.56,Tbc1d4,44699
0.23,0.12,0.02,Lmo7,6128
0.58,0.43,0.25,Kctd12,5014
0.58,0.43,0.25,Gm26778,3375
0.58,0.43,0.25,AC102815.1,3375
0.0,0.0,0.22,Kctd12,3195
0.0,0.0,0.22,Gm26778,3086
0.0,0.0,0.22,AC102815.1,3086
0.0,0.0,0.22,Mir5130,893
0.76,0.88,0.96,Mycbp2,56194
0.09,0.21,0.0,Scel,29757
0.91,0.79,1.0,Scel,48128
0.12,0.25,0.03,Scel,26305
0.24,0.34,0.08,Scel,11403
0.05,0.03,0.28,Slain1,16330
0.74,0.79,0.4,Slain1,26098
0.56,0.82,0.91,Ednrb,3023
1.0,0.77,1.0,Ednrb,1410
0.44,0.62,0.2,Gm16259,1023
0.44,0.62,0.2,Ndfip2,19843
0.94,0.72,0.59,Gm10076,889
0.72,0.66,0.38,Gpc5,3589
0.77,0.85,0.64,Gpc5,138149
0.04,0.29,0.07,Gpc5,356459
0.98,0.9,0.74,Gm20713,30402
0.98,0.9,0.74,Gpc5,710633
0.83,0.89,0.61,Gpc5,546910
0.38,0.19,0.03,Gpc5,419406
0.84,0.5,0.7,Gpc5,415592
0.79,0.9,0.6,Gpc6,107304
0.21,0.15,0.0,Gpc6,111484
0.52,0.58,0.17,Gpc6,218477
0.59,0.31,0.66,Gpc6,315681
0.58,0.78,0.82,Gpc6,478501
0.85,0.7,0.49,Gpc6,405356
0.49,0.74,0.18,Gpc6,317598
0.84,0.74,0.36,Gpc6,286978
0.45,0.27,0.09,Gpc6,90161
0.98,0.95,0.76,Gpc6,75404
0.71,0.98,0.7,Gpc6,39942
0.28,0.22,0.07,Dct,11926
0.62,0.52,0.84,Dct,1733
0.46,0.33,0.12,Tgds,11789
0.67,0.92,0.42,Abcc4,91030
0.94,0.9,0.69,Cldn10,21045
0.81,0.73,0.41,Dzip1,5295
0.89,0.93,0.69,Dzip1,18173
0.95,0.96,0.72,Dzip1,15514
0.4,0.18,0.08,Uggt2,30695
0.88,0.94,0.64,Hs6st3,7587
0.64,0.7,0.32,Hs6st3,16125
0.38,0.25,0.1,Hs6st3,43721
0.88,0.91,0.54,Hs6st3,81516
0.94,0.94,0.72,Hs6st3,114238
0.9,0.98,0.73,Hs6st3,223645
0.28,0.48,0.06,Hs6st3,265369
0.25,0.22,0.0,Mbnl2,23961
0.94,0.59,0.84,Mbnl2,31263
0.82,0.7,1.0,Mbnl2,40075
0.92,0.96,0.7,Mbnl2,67522
0.49,0.67,0.33,Mbnl2,28990
0.89,1.0,0.65,Rap2a,5280
0.77,0.7,0.98,Ipo5,19350
0.97,0.87,0.67,Farp1,9371
0.19,0.45,0.28,Farp1,69011
0.43,0.4,0.09,Farp1,118728
0.82,0.78,1.0,Stk24,2319
0.64,0.54,0.29,Stk24,43381
0.74,0.83,0.98,Stk24,43122
0.38,0.69,0.51,Dock9,6826
0.42,0.33,0.12,Dock9,46546
0.73,0.72,1.0,Dock9,100881
0.72,0.55,0.37,Dock9,89033
0.34,0.57,0.58,Dock9,60028
0.87,0.98,0.67,Dock9,25148
0.41,0.6,0.75,1700108J01Rik,1640
0.41,0.6,0.75,Clybl,49851
0.75,0.81,1.0,1700108J01Rik,2405
0.75,0.81,1.0,Clybl,53555
0.54,0.4,0.13,Clybl,60815
0.75,0.82,0.97,Clybl,56034
0.23,0.19,0.01,Clybl,54831
0.84,0.96,0.67,Clybl,2271
0.14,0.32,0.62,Zic5,5095
0.52,0.46,0.32,Ggact,29532
0.52,0.46,0.32,Pcca,6875
1.0,0.78,0.94,Ghr,107546
0.68,0.47,0.75,Ghr,129694
0.9,0.81,0.65,Plcxd3,38538
0.92,0.74,1.0,Plcxd3,90964
0.71,0.55,0.3,C7,24534
0.41,0.21,0.12,Ptger4,10152
0.23,0.43,0.06,Dab2,31034
0.9,0.86,0.64,Osmr,9487
0.63,0.6,0.97,Osmr,30736
0.78,0.97,0.75,Osmr,19484
0.72,0.62,0.94,Osmr,3683
0.82,0.86,0.61,Osmr,1426
0.78,0.89,0.98,RP24-86P1.1,2548
0.48,0.23,0.13,Lifr,17435
0.24,0.26,0.0,Slc1a3,15333
0.95,0.94,0.69,Ranbp3l,45586
0.8,0.63,0.5,Nadk2,12000
0.63,0.35,0.45,Nadk2,8175
0.66,0.23,0.27,Skp2,23420
0.93,0.61,0.56,Ugt3a1,3392
0.23,0.56,0.28,Prlr,3898
0.23,0.56,0.28,Gm21973,23902
0.92,0.61,0.75,Rai14,22835
0.42,0.26,0.09,Rai14,54322
0.34,0.13,0.55,Rai14,68481
0.71,0.89,0.51,4930556M19Rik,29659
0.49,0.41,0.18,Tars,1443
0.59,0.68,0.81,Npr3,3517
0.77,0.97,0.68,Npr3,16708
0.82,0.54,0.84,1700047G03Rik,2923
0.37,0.36,0.1,Mtmr12,20126
0.75,0.63,0.48,Mtmr12,2689
0.75,0.41,0.55,Pdzd2,120417
0.56,0.45,0.25,Pdzd2,137356
0.12,0.16,0.47,Pdzd2,55108
0.35,0.27,0.63,Drosha,32532
0.69,0.34,0.42,Cdh6,61972
0.85,0.82,0.57,Cdh6,40946
0.97,0.91,0.75,Cdh6,15188
0.73,0.76,0.4,Cdh12,16373
0.94,0.98,0.7,Cdh12,100483
0.71,0.76,0.92,Cdh12,36148
0.33,0.28,0.61,Cdh18,312263
0.33,0.0,0.28,Cdh18,421800
0.51,0.43,0.12,Cdh18,433005
0.66,1.0,0.72,Cdh18,392816
0.75,0.48,0.61,9230109A22Rik,3621
0.85,0.91,0.56,Myo10,17756
0.85,0.71,0.99,Myo10,15574
0.55,0.7,0.25,Fam134b,55766
0.13,0.21,0.01,Fam134b,45936
0.4,0.38,0.16,Zfp622,4360
0.22,0.29,0.04,Fbxl7,77523
0.84,0.97,0.77,Fbxl7,101323
0.43,0.51,0.15,Gm6576,1312
0.79,0.42,0.54,Ank,10880
0.3,0.35,0.07,Ank,29875
0.31,0.06,0.14,Ank,16250
0.55,0.55,0.85,Otulin,11768
0.43,0.25,0.15,Trio,14356
0.2,0.0,0.03,Trio,28012
0.34,0.45,0.16,Trio,50247
0.77,0.88,0.65,Trio,61361
1.0,1.0,0.79,Trio,136879
0.74,0.94,0.72,Trio,138394
0.02,0.07,0.29,Trio,135107
0.67,0.38,0.31,Trio,126651
0.92,0.79,1.0,Trio,95295
0.62,0.7,0.48,Trio,50884
0.73,0.42,0.52,Trio,9309
0.22,0.38,0.06,Dnah5,73500
0.86,1.0,0.62,Ctnnd2,72523
0.59,0.77,0.81,Ctnnd2,154187
0.46,0.59,0.7,Ctnnd2,244157
0.08,0.1,0.31,Ctnnd2,294562
0.06,0.0,0.29,Ctnnd2,323857
0.59,0.63,0.88,Ctnnd2,188999
0.42,0.72,1.0,Ctnnd2,79275
0.49,0.71,0.76,Ctnnd2,27823
0.42,0.25,0.11,Ankrd33b,8435
0.88,0.69,0.94,Ankrd33b,8716
0.67,0.68,0.32,Ankrd33b,6044
0.62,0.44,0.41,Ankrd33b,5834
0.81,0.72,0.96,Sema5a,15741
0.97,0.76,0.8,Sema5a,87757
0.82,0.52,0.52,Sema5a,84456
0.73,0.31,0.47,Sdc2,36103
0.9,0.95,0.61,Cpq,228558
0.31,0.32,0.03,Matn2,36910
0.59,0.56,0.24,Pop1,4040
1.0,0.97,0.77,Stk3,134679
0.54,0.67,0.31,Vps13b,7334
0.3,0.14,0.48,Vps13b,221851
0.57,0.82,0.44,Cox6c,4815
0.88,0.86,0.63,Ankrd46,7061
0.46,0.48,0.77,Snx31,15910
0.3,0.64,0.54,Grhl2,38028
0.59,0.39,0.63,Ncald,179144
0.88,0.94,0.73,Ncald,198130
0.84,0.68,0.36,Ncald,213051
0.59,0.35,0.55,Ncald,114097
0.29,0.11,0.55,Ncald,68415
0.86,0.74,1.0,Ncald,41808
0.71,0.69,0.46,Azin1,9557
0.52,0.14,0.47,Gm26704,94178
0.67,0.5,0.19,Rims2,20645
0.7,0.76,0.5,Rims2,227342
0.16,0.48,0.42,Rims2,216222
0.34,0.07,0.54,Rims2,114240
0.78,1.0,0.65,Rims2,28245
0.53,0.49,0.24,Dcstamp,4072
0.86,0.91,0.61,Zfpm2,5251
0.8,0.43,0.66,Zfpm2,160982
0.4,0.11,0.12,Zfpm2,128307
0.51,0.67,0.18,Zfpm2,91614
0.94,0.94,0.69,Zfpm2,63670
0.9,0.86,0.68,Zfpm2,36854
0.24,0.17,0.57,Oxr1,31688
0.99,0.94,0.78,Oxr1,49056
0.64,0.86,0.82,Oxr1,151708
0.38,0.28,0.11,Oxr1,143596
0.32,0.4,0.85,Gm26854,12364
0.32,0.4,0.85,Oxr1,94624
0.9,0.58,0.89,Rspo2,36358
0.91,0.77,1.0,Rspo2,4054
0.93,1.0,0.79,Gm22037,1269
0.95,1.0,0.74,Pkhd1l1,19397
0.62,0.84,0.63,Sybu,26741
0.8,0.92,0.67,Csmd3,133404
0.58,0.31,0.76,Csmd3,395914
0.13,0.4,0.32,Csmd3,80423
0.76,0.88,1.0,Csmd3,69023
0.85,0.98,0.66,Ext1,99295
0.76,1.0,0.89,Ext1,86501
0.67,0.88,0.94,Ext1,75408
0.3,0.27,0.07,Ext1,24026
0.94,1.0,0.75,Samd12,193540
0.83,0.64,0.6,Enpp2,31502
0.76,0.71,0.95,Gm9920,7379
0.53,0.26,0.77,Deptor,64464
0.82,0.51,0.47,Deptor,59377
0.77,0.84,1.0,Deptor,57192
0.92,0.96,0.72,Col14a1,82125
0.74,0.66,0.91,Sntb1,24251
0.92,0.78,0.67,Zhx2,60276
0.25,0.0,0.1,Zhx2,73915
0.86,0.62,1.0,Zhx2,32641
0.76,0.74,1.0,Zhx2,17910
0.52,0.43,0.15,Derl1,2052
0.99,0.94,0.79,Tbc1d31,21057
0.64,0.57,0.3,Tbc1d31,14520
0.45,0.43,0.13,Tbc1d31,14431
0.94,0.93,0.67,Fam83a,10161
0.8,0.81,0.58,Fam83a,5083
0.24,0.1,0.43,Gm15943,1425
0.24,0.1,0.43,Fbxo32,2992
0.77,0.9,0.54,Mtss1,51592
0.28,0.2,0.02,Zfp572,1943
0.96,1.0,0.77,Zfp572,2659
0.52,0.56,0.89,E430025E21Rik,15389
0.62,0.88,0.63,Fam84b,2317
0.25,0.45,0.1,9930014A18Rik,185
0.25,0.45,0.1,Fam84b,3462
0.96,0.91,0.68,Pvt1,89881
0.11,0.27,0.03,Pvt1,120007
0.11,0.15,0.34,Fam49b,22942
0.66,1.0,0.85,Asap1,116250
0.65,1.0,0.91,Asap1,116262
0.73,0.66,0.89,Asap1,147806
0.05,0.05,0.45,Asap1,117745
0.93,0.96,0.73,Asap1,108590
0.87,0.97,0.67,Adcy8,76425
0.87,0.97,0.67,Gm21798,32177
0.97,1.0,0.66,Adcy8,11833
0.97,1.0,0.66,Gm21798,27533
0.09,0.17,0.37,Efr3a,40358
0.99,0.78,0.76,Efr3a,20012
0.96,0.73,0.85,Kcnq3,149967
0.7,0.75,0.32,Kcnq3,24955
0.02,0.18,0.25,Tg,11261
0.97,0.75,0.95,Gm17140,3569
0.97,0.75,0.95,Tg,71875
0.48,0.58,0.33,Ndrg1,4671
0.62,0.59,0.91,St3gal1,7
0.38,0.5,0.28,Zfat,12320
0.9,0.88,0.61,Zfat,66171
0.53,0.37,0.28,Zfat,53414
0.04,0.11,0.28,Khdrbs3,74706
0.77,0.73,0.94,Fam135b,19534
0.35,0.34,0.07,Fam135b,28896
0.44,0.58,0.28,Trappc9,83228
0.58,0.27,0.33,Trappc9,222199
0.56,0.2,0.31,Trappc9,222303
0.68,0.36,0.46,Trappc9,224096
0.79,0.82,1.0,Trappc9,179355
0.5,0.35,0.21,Trappc9,109833
0.62,0.91,0.59,Trappc9,58210
0.69,0.82,0.96,Trappc9,36977
0.62,0.83,1.0,Ago2,21673
0.49,0.79,0.57,Ago2,35994
0.23,0.07,0.02,Ago2,31984
0.82,0.81,0.54,Ago2,29611
0.54,0.35,0.21,Dennd3,23428
0.39,0.13,0.17,Ptp4a3,10660
0.69,0.74,0.91,Bai1,12234
0.77,0.69,0.44,Bai1,27377
0.84,1.0,0.75,Bai1,10402
0.11,0.19,0.34,Bai1,2433
0.54,0.6,0.28,Arc,3115
0.85,0.76,1.0,Lypd2,2962
0.8,0.85,0.64,Ly6h,1148
0.0,0.0,0.21,Mafa,2520
0.34,0.31,0.11,Zc3h3,2860
0.43,0.42,0.16,Zc3h3,24935
0.57,0.53,0.29,Mroh6,2338
0.09,0.1,0.34,Ccdc166,2232
0.98,0.73,0.86,Mapk15,3297
0.78,0.66,0.97,Scrib,3204
0.78,0.66,0.97,Puf60,396
0.66,0.32,0.66,Spatc1,9425
0.78,0.68,0.91,Smpd5,2765
0.78,0.68,0.91,Oplah,602
0.74,0.5,0.49,Hgh1,287
0.74,0.5,0.49,Tssk5,3158
0.44,0.27,0.13,Mroh1,28915
0.93,0.99,0.73,Scx,188
0.93,0.99,0.73,Bop1,10284
0.8,0.92,0.69,Bop1,3475
0.8,0.92,0.69,Hsf1,349
0.62,0.56,0.27,Dgat1,6194
0.08,0.05,0.31,Scrt1,2332
0.33,0.37,0.12,Slc39a4,593
0.99,0.94,0.76,Tonsl,9
0.98,0.91,0.64,Gpt,3410
0.16,0.34,0.08,Arhgap39,44758
0.7,0.96,0.75,Arhgap39,1122
0.21,0.37,0.09,Rbfox2,30311
1.0,0.95,0.79,Rbfox2,98284
0.9,0.92,0.56,Apol7b,12651
0.9,0.92,0.56,4930571N24Rik,10862
0.65,0.64,0.34,Myh9,12545
0.53,0.39,0.92,Cacng2,18067
1.0,0.77,1.0,Cacng2,63041
0.65,0.5,0.43,Cacng2,59657
0.39,0.45,0.12,Cacng2,59491
0.87,0.87,0.61,Cacng2,42865
0.81,1.0,0.78,Cacng2,33887
0.81,0.74,1.0,Cacng2,32708
0.85,0.82,0.56,Pvalb,6724
0.33,0.26,0.09,Elfn2,2907
0.35,0.15,0.12,Sox10,3238
0.8,0.74,0.96,Baiap2l2,10010
0.04,0.06,0.26,Pla2g6,1614
0.79,0.6,0.48,Tmem184b,10746
0.3,0.0,0.14,Csnk1e,1869
0.82,0.88,0.6,Ddx17,6131
0.83,0.7,0.93,Ddx17,6432
0.47,0.53,0.14,Dmc1,2146
0.76,0.59,0.82,Tomm22,2815
0.64,0.58,0.3,Cacna1i,19229
0.73,0.74,0.41,Cacna1i,46868
0.43,0.41,0.16,Cacna1i,33381
0.78,0.91,1.0,Cacna1i,21977
0.35,0.29,0.06,Enthd1,44655
0.73,0.55,0.43,Grap2,2115
0.67,0.59,0.87,Adsl,9404
0.77,0.73,0.98,Mkl1,14478
0.93,0.88,0.71,Mkl1,44413
0.47,0.61,0.19,Rangap1,12065
0.67,0.59,0.97,Zc3h7b,5091
0.76,0.85,0.4,Tef,2094
0.84,0.98,0.67,Phf5a,2026
0.5,0.61,0.84,Mei1,2504
0.38,0.32,0.12,Mei1,18393
0.31,0.2,0.09,Mei1,23118
1.0,0.67,0.94,Srebf2,16743
0.08,0.26,0.36,1500009C09Rik,5392
0.08,0.16,0.38,Naga,1340
0.08,0.16,0.38,Fam109b,2544
