chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr18,37435898,37436399,1.4933556997363746,chr18,37431412,37439547,ENSMUSG00000103985.1,-,RP23-161O8.2,antisense,1.2775238245547176,1.7373403014537103,1.9724694376220246
chr18,37435898,37436399,1.4933556997363746,chr18,37433621,37440654,ENSMUSG00000043458.5,+,Pcdhb12,protein_coding,1.2775238245547176,1.7373403014537103,1.9724694376220246
chr18,37435898,37436399,1.4933556997363746,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.2775238245547176,1.7373403014537103,1.9724694376220246
chr18,37435898,37436399,1.4933556997363746,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.2775238245547176,1.7373403014537103,1.9724694376220246
chr18,37435898,37436399,1.4933556997363746,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.2775238245547176,1.7373403014537103,1.9724694376220246
chr15,69016489,69016990,0.3269885177072515,chr15,68926420,69095512,ENSMUSG00000022332.7,+,Khdrbs3,protein_coding,3.9552279979644895,6.476321465954809,4.998296501631747
chr7,36695743,36696244,1.2349601887061012,chr7,36693438,36698359,ENSMUSG00000104330.1,+,RP24-142E6.2,TEC,3.487895871350865,4.62957849616776,6.351312197611003
chr7,36695743,36696244,1.2349601887061012,chr7,36696118,36775553,ENSMUSG00000021217.7,+,Tshz3,protein_coding,3.487895871350865,4.62957849616776,6.351312197611003
chr10,4113199,4113700,1.1069388783972989,chr10,3971118,4169081,ENSMUSG00000040675.13,+,Mthfd1l,protein_coding,0.581836744173463,1.52681996211039,1.26463721547214
chr2,103731381,103731882,0.4677575954634786,chr2,103719256,103763270,ENSMUSG00000027185.10,-,Nat10,protein_coding,2.04612588367668,2.16785124391246,2.83656945526461
chr9,106701693,106702194,1.3846683278159295,chr9,106686082,106791194,ENSMUSG00000040661.6,-,Rad54l2,protein_coding,0.387891162782308,1.11889096459998,1.02825642753342
chr4,124742805,124743306,0.5017305354473397,chr4,124741781,124745889,ENSMUSG00000076119.1,+,Mir698,miRNA,2.8897891627282,4.557149657902,4.10120667073675
chr4,124742805,124743306,0.5017305354473397,chr4,124733730,124753354,ENSMUSG00000086589.1,-,Gm12915,processed_transcript,2.8897891627282,4.557149657902,4.10120667073675
chr4,124742805,124743306,0.5017305354473397,chr4,124739850,124803511,ENSMUSG00000028894.14,+,Inpp5b,protein_coding,2.8897891627282,4.557149657902,4.10120667073675
chr13,36004855,36005356,1.0043242673933166,chr13,35976797,36119357,ENSMUSG00000046573.6,-,Lyrm4,protein_coding,0.901846953468867,1.35199324889164,1.82013206712813
chr8,107007734,107008235,0.7209098261886014,chr8,107007502,107011611,ENSMUSG00000088969.1,-,Gm22085,snRNA,1.49338097671189,2.14454101548329,2.4701792339596
chr8,107007734,107008235,0.7209098261886014,chr8,106933750,107016192,ENSMUSG00000041308.5,+,Sntb2,protein_coding,1.49338097671189,2.14454101548329,2.4701792339596
chr14,17784387,17784888,1.1540553996745135,chr14,17658960,18040088,ENSMUSG00000021779.12,+,Thrb,protein_coding,0.7934462286517053,1.9256130599690056,1.4228310699234465
chr19,17011148,17011649,0.3185008105161195,chr19,16954118,17225932,ENSMUSG00000039126.9,+,Prune2,protein_coding,3.85951706968397,5.16321559706032,4.82216807394984
chr5,34279142,34279643,0.9118737677501804,chr5,34192874,34290449,ENSMUSG00000037224.11,-,Zfyve28,protein_coding,3.7455846202111767,6.469269545968183,7.0070809033102615
chr1,178747467,178747968,0.4057996039020597,chr1,178527125,178941200,ENSMUSG00000026494.8,+,Kif26b,protein_coding,1.84248302321597,2.6224006982812,2.44654115516573
chr10,21395651,21396152,0.8836927583868941,chr10,21375291,21398585,ENSMUSG00000037542.9,+,Aldh8a1,protein_coding,0.572139465103905,1.08392562195623,1.06371354572423
chr16,37947141,37947642,1.068663908443869,chr16,37914496,38009527,ENSMUSG00000046961.7,+,Gpr156,protein_coding,0.833965999981963,1.8648182743333,1.76103687014345
chr9,106290681,106291182,0.3366754107761863,chr9,106279061,106352521,ENSMUSG00000023345.11,+,Poc1a,protein_coding,7.37962937193342,8.01871857963319,9.33704112357934
chr5,101896736,101897237,0.4078839337782492,chr5,101830956,102071921,ENSMUSG00000043940.10,-,Wdfy3,protein_coding,2.66675174412837,3.13522572372286,3.54571181908076
chr10,76544858,76545359,1.4863221078818485,chr10,76529588,76559138,ENSMUSG00000033105.8,+,Lss,protein_coding,1.2640571349157306,2.2634157156515977,2.2915687358783865
chr10,76544858,76545359,1.4863221078818485,chr10,76543871,76564226,ENSMUSG00000086241.2,-,4930483K19Rik,antisense,1.2640571349157306,2.2634157156515977,2.2915687358783865
chr2,58844529,58845030,1.0811548526270658,chr2,58819697,59162683,ENSMUSG00000036641.8,-,Ccdc148,protein_coding,1.1697893304501228,2.754066738539827,3.5789808282357254
chr3,95492014,95492515,1.238394594438263,chr3,95432388,95499240,ENSMUSG00000015522.14,+,Arnt,protein_coding,1.4551391808572645,1.8351962580652295,3.2896359192872953
chr16,92457600,92458101,0.895184444640985,chr16,92389953,92468146,ENSMUSG00000022951.11,-,Rcan1,protein_coding,1.84248302321597,2.50584955613537,3.43934046450834
chr5,112859660,112860161,0.6918424009265578,chr5,112686876,112898362,ENSMUSG00000072720.5,-,Myo18b,protein_coding,2.91888099993687,4.697011028477,4.72761575877435
chrX,75733625,75734126,1.619823701074287,chrX,75704932,75766699,ENSMUSG00000087396.3,-,4933407K13Rik,processed_transcript,0.543047627895232,2.08626544441038,1.69012263376183
chr1,54159468,54159969,0.7026919682473759,chr1,53804876,54197168,ENSMUSG00000042807.11,-,Hecw2,protein_coding,0.707901372077713,1.27040744938956,1.15826586089972
chr18,57170575,57171076,0.90169854644121,chr18,57131090,57299467,ENSMUSG00000024593.11,+,Megf10,protein_coding,0.533350348825674,1.11889096459998,1.00461834873955
chr11,57278026,57278527,0.2916942670186082,chr11,57009387,57332244,ENSMUSG00000020524.12,+,Gria1,protein_coding,6.25474499986472,7.16789524196862,7.67055656861139
chr4,151940833,151941334,0.917703036493225,chr4,151931691,151984137,ENSMUSG00000039768.12,+,Dnajc11,protein_coding,1.18306804648604,1.95805918804996,2.24561748541782
chr7,144366096,144366597,0.4987833639350136,chr7,144366048,144408933,ENSMUSG00000085745.1,-,Gm14372,antisense,4.37347286037053,6.13059007687072,6.1931766439944
chr7,144366096,144366597,0.4987833639350136,chr7,143999928,144426494,ENSMUSG00000037541.15,+,Shank2,protein_coding,4.37347286037053,6.13059007687072,6.1931766439944
chr16,48537550,48538051,0.5526282975356246,chr16,48429237,48632905,ENSMUSG00000022652.6,+,Morc1,protein_coding,1.35761906973808,1.38695859153539,1.99741765808216
chr17,12868619,12869120,1.8383074366253904,chr17,12839079,12870143,ENSMUSG00000068037.6,-,Mas1,protein_coding,2.2696977396925053,2.427813219690989,3.6949543648375247
chr6,48629314,48629815,0.3110777582281399,chr6,48624764,48635689,ENSMUSG00000053297.10,+,AI854703,lincRNA,6.84627902310774,8.41499246292902,8.50970836579383
chr11,76911903,76912404,0.3176065735720872,chr11,76900159,76918587,ENSMUSG00000020839.12,+,Tmigd1,protein_coding,6.34202051149074,9.09098908737484,7.91875639594704
chr9,34842116,34842617,0.8223082437567054,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,0.824268720912405,1.70164667532914,1.46556088522005
chr13,12460345,12460846,0.2974727595538294,chr13,12437415,12466944,ENSMUSG00000057554.9,-,Lgals8,protein_coding,3.78193883712751,4.09094508931868,4.65670152239274
chr2,96612897,96613398,0.4844225749663667,chr2,96316169,97633666,ENSMUSG00000050587.10,+,Lrrc4c,protein_coding,0.572139465103905,0.652686396016655,0.80369467899164
chr8,115061332,115061833,0.8428765458788433,chr8,114437655,115354708,ENSMUSG00000004637.11,+,Wwox,protein_coding,0.746690488355944,0.909098908737484,1.34737049125069
chr9,18508044,18508545,0.9094614664027098,chr9,18493455,18514885,ENSMUSG00000032134.6,-,Muc16,protein_coding,1.20246260462516,1.59675064739789,2.26925556421169
chr2,92434975,92435476,0.3441892584608598,chr2,92401646,92436043,ENSMUSG00000068742.7,-,Cry2,protein_coding,4.45105109292699,5.64107527985823,5.66131987113229
chr2,180861457,180861958,0.3721482339353602,chr2,180827490,180891660,ENSMUSG00000086166.1,-,Gm14342,lincRNA,6.06079941847357,7.93713278013111,7.85966119896236
chr5,34613941,34614442,0.2757339562627658,chr5,34571664,34634308,ENSMUSG00000029106.10,+,Add1,protein_coding,3.9661871394491,4.18418600303534,4.8103490345529
chr5,114738572,114739073,0.7712883750165815,chr5,114725407,114777517,ENSMUSG00000041890.13,-,Git2,protein_coding,1.28973811625118,2.80888252571453,2.21016036722701
chr1,160693012,160693513,0.6212049314726477,chr1,160217174,160795211,ENSMUSG00000026721.11,-,Rabgap1l,protein_coding,0.833965999981963,1.39861370574997,1.28827529426601
chr12,100635500,100636001,0.8541407829992194,chr12,100547778,100727028,ENSMUSG00000021180.8,-,Rps6ka5,protein_coding,3.3874391845600336,2.4892677192440527,5.393539780390239
chr2,177263966,177264467,1.4527137152390288,chr2,177262654,177269036,ENSMUSG00000078869.2,-,Gm14409,protein_coding,2.1433999581251317,2.6276340592883067,5.4403953947230965
chr3,41685334,41685835,0.3182873950181027,chr3,41624720,41744514,ENSMUSG00000059834.8,-,Sclt1,protein_coding,2.71523813947616,2.92543366786036,3.3920643069206
chr10,42583427,42583928,0.6892641995721361,chr10,42559963,42585632,ENSMUSG00000019803.7,-,Nr2e1,protein_coding,1.6291428836857,2.22612681498538,2.6356457855167
chr10,42583427,42583928,0.6892641995721361,chr10,42581822,42704459,ENSMUSG00000038280.8,+,Ostm1,protein_coding,1.6291428836857,2.22612681498538,2.6356457855167
chr8,70862810,70863311,1.1769940497741198,chr8,70861127,70867428,ENSMUSG00000020887.3,+,A230052G05Rik,protein_coding,3.48789376413037,6.430916329343876,7.256364397897929
chr1,74344220,74344721,1.7852890543258997,chr1,74282930,74355694,ENSMUSG00000026179.10,+,Pnkd,protein_coding,1.0806184426515164,1.704656611778541,2.2772785456118707
chr8,125996420,125996921,0.8314093674541523,chr8,125993102,126032683,ENSMUSG00000033998.8,+,Kcnk1,protein_coding,1.28973811625118,1.77157736061663,2.3047126824025
chr2,71279298,71279799,0.3436709559437387,chr2,71269063,71369749,ENSMUSG00000027010.12,-,Slc25a12,protein_coding,2.24007146506783,3.41494846487286,2.84838849466155
chr9,47778493,47778994,0.9030842876301532,chr9,47528173,47859637,ENSMUSG00000032076.14,+,Cadm1,protein_coding,4.250041521000053,4.676941146869622,4.679432133714596
chr9,119970738,119971239,0.443428736344586,chr9,119969166,119979250,ENSMUSG00000032515.7,-,Csrnp1,protein_coding,4.18922455804893,5.94410824943739,5.70859602872003
chr9,119970738,119971239,0.443428736344586,chr9,119899616,120070283,ENSMUSG00000052336.6,-,Cx3cr1,protein_coding,4.18922455804893,5.94410824943739,5.70859602872003
chr6,118971783,118972284,0.8047414169920719,chr6,118585240,119198418,ENSMUSG00000051331.10,-,Cacna1c,protein_coding,2.4742470729850723,2.8206087462678404,3.148128386267169
chr15,75549916,75550417,0.7651814808773248,chr15,75549268,75569255,ENSMUSG00000022577.12,-,Ly6h,protein_coding,1.30913267439029,2.78557229728537,2.23379844602088
chr10,69870874,69871375,0.8614922240461902,chr10,69531772,70029438,ENSMUSG00000069601.9,+,Ank3,protein_coding,1.9217443482842511,3.604436902942772,3.1968594097091767
chr6,99463835,99464336,0.345524469144679,chr6,98923338,99524721,ENSMUSG00000030067.13,-,Foxp1,protein_coding,2.17219051158093,3.13522572372286,2.765655218883
chr6,99463835,99464336,0.345524469144679,chr6,99255484,99668797,ENSMUSG00000030068.3,-,Gm20696,protein_coding,2.17219051158093,3.13522572372286,2.765655218883
chr16,49720616,49721117,0.5823489956556243,chr16,49697233,49767126,ENSMUSG00000032965.6,+,Ift57,protein_coding,1.12488437206869,1.52681996211039,1.69012263376183
chr6,140462139,140462640,1.43088735278585,chr6,140422099,140596906,ENSMUSG00000030231.8,+,Plekha5,protein_coding,0.5262955762668998,1.0640895873486638,2.1945751712707704
chr6,149155201,149155702,0.6267431150140775,chr6,149155147,149190712,ENSMUSG00000068250.9,-,Amn1,protein_coding,0.746690488355944,1.50350973368122,1.15826586089972
chr11,57324089,57324590,0.3193145898218305,chr11,57009387,57332244,ENSMUSG00000020524.12,+,Gria1,protein_coding,3.77224155805795,4.12591043196243,4.71579671937742
chr2,151574508,151575009,0.4959626051037856,chr2,151570622,151592005,ENSMUSG00000027456.8,+,Sdcbp2,protein_coding,3.03524834877156,4.95342354119783,4.29031130108772
chr11,98709160,98709661,0.9885033739784828,chr11,98708986,98713089,ENSMUSG00000088169.1,-,Gm22059,snoRNA,0.80487416277329,2.23778192919996,1.60738935798328
chr11,98709160,98709661,0.9885033739784828,chr11,98702591,98731435,ENSMUSG00000017210.10,-,Med24,protein_coding,0.80487416277329,2.23778192919996,1.60738935798328
chr7,65123645,65124146,0.808857525464304,chr7,64754113,65158570,ENSMUSG00000030518.13,-,Fam189a1,protein_coding,1.4448945813641,2.87881321100203,2.54109347034121
chr17,32951393,32951894,1.1141891098209715,chr17,32949744,32960695,ENSMUSG00000024295.8,-,Cyp4f41-ps,unprocessed_pseudogene,1.30913267439029,2.34267795713121,2.84838849466155
chr8,124421371,124421872,0.960860618909354,chr8,124367049,124441658,ENSMUSG00000050751.10,-,Pgbd5,protein_coding,4.0778843904445745,3.205182987534833,5.99917441023562
chr18,14803353,14803854,0.5651884444974412,chr18,14781245,14902359,ENSMUSG00000054321.6,+,Taf4b,protein_coding,1.3252029725891388,2.0013560788360185,3.8446669444114625
chr5,118188280,118188781,1.112863712354404,chr5,118162648,118191478,ENSMUSG00000046607.6,+,Hrk,protein_coding,1.7805242990543266,3.7580694795368674,3.18748554878844
chr5,118188280,118188781,1.112863712354404,chr5,118188736,118247116,ENSMUSG00000032850.12,-,Rnft2,protein_coding,1.7805242990543266,3.7580694795368674,3.18748554878844
chr17,34777859,34778360,0.3059961049580416,chr17,34769395,34803623,ENSMUSG00000092200.1,+,Tnxa,unprocessed_pseudogene,7.16628923240315,8.57816406193318,8.87609858709884
chr13,54798084,54798585,0.6458415420702819,chr13,54787377,54798776,ENSMUSG00000025875.10,+,Tspan17,protein_coding,3.2097993720236,4.88349285591033,5.03491078309468
chr13,59639224,59639725,0.5214461894959485,chr13,59632996,59677784,ENSMUSG00000021556.7,-,Golm1,protein_coding,1.82308846507685,2.52915978456454,2.62382674611976
chr4,138709848,138710349,0.6764525622829931,chr4,138707837,138739167,ENSMUSG00000043621.9,-,Ubxn10,protein_coding,2.46310888366766,3.74129166288118,3.94755915857658
chr2,29237572,29238073,0.8036208770981568,chr2,29192541,29255005,ENSMUSG00000035513.15,-,Ntng2,protein_coding,2.44371432552854,3.4499138075166,4.27849226169079
chr10,31874607,31875108,0.9160063831250936,chr10,31687310,32892462,ENSMUSG00000069670.3,-,Nkain2,protein_coding,0.4276610713994908,1.1697738937988966,1.3726924945732315
chr11,76290298,76290799,0.4498312067059073,chr11,76255198,76401140,ENSMUSG00000020844.6,-,Nxn,protein_coding,3.22919393016272,3.90446326188535,4.42032073445402
chr1,74415079,74415580,0.9528993332066712,chr1,74407376,74437559,ENSMUSG00000026175.8,+,Vil1,protein_coding,1.53217009299012,2.29605750027288,2.97839792802784
chr9,73012153,73012654,0.7320961151603064,chr9,72956852,73018319,ENSMUSG00000089865.2,+,Dyx1c1Ccpg1,protein_coding,2.253682071815232,2.630374438748388,3.558834755016182
chr9,73012153,73012654,0.7320961151603064,chr9,72983429,73018340,ENSMUSG00000034563.12,+,Ccpg1,protein_coding,2.253682071815232,2.630374438748388,3.558834755016182
chr9,73012153,73012654,0.7320961151603064,chr9,73005419,73042378,ENSMUSG00000079469.6,-,Pigb,protein_coding,2.253682071815232,2.630374438748388,3.558834755016182
chr11,97041244,97041745,0.5926141886368267,chr11,97032602,97043407,ENSMUSG00000020878.6,-,Lrrc46,protein_coding,7.88388788355042,12.2611801537414,11.9135917121114
chr11,97041244,97041745,0.5926141886368267,chr11,97039560,97051213,ENSMUSG00000001445.6,+,Mrpl10,protein_coding,7.88388788355042,12.2611801537414,11.9135917121114
chr4,126853569,126854070,0.7696662148356831,chr4,126751544,126872070,ENSMUSG00000028830.10,+,AU040320,protein_coding,1.36731634880764,2.21447170077079,2.3401698005933
chr16,23280316,23280817,0.7267775867716891,chr16,23222740,23362350,ENSMUSG00000022885.11,+,St6gal1,protein_coding,2.14309867437225,3.12357060950828,3.5575308584777
chr10,13686091,13686592,0.716298873147039,chr10,13645054,13870980,ENSMUSG00000019806.9,-,Aig1,protein_coding,1.368879538572239,3.1486213026408425,3.2708922855392424
chr4,114925183,114925684,0.969422632412778,chr4,114923147,114928013,ENSMUSG00000044518.3,-,Foxe3,protein_coding,1.008517023234,1.73661201797289,1.98559861868523
chr4,55158236,55158737,0.4724499333002908,chr4,55129208,55281479,ENSMUSG00000087614.1,-,Gm12514,lincRNA,1.16367348834693,1.55013019053956,1.61920839738022
chr12,100813839,100814340,0.2755752235641416,chr12,100777057,100898981,ENSMUSG00000021185.11,+,9030617O03Rik,protein_coding,3.87891162782308,3.53149960701869,4.70397767998048
chr9,109816250,109816751,0.3195472638068343,chr9,109814627,109828623,ENSMUSG00000050074.8,+,Spink8,protein_coding,4.49953748827478,5.20983605391866,5.62586275294148
chr19,26630886,26631387,0.5860353876180037,chr19,26603115,26780321,ENSMUSG00000024921.12,+,Smarca2,protein_coding,1.64853744182481,3.06529503843536,2.48199827335653
chr5,35814145,35814646,0.2827887137967164,chr5,35755880,35886973,ENSMUSG00000029095.13,+,Ablim2,protein_coding,6.07049669754313,6.87651738660404,7.39871866248186
chr8,8640119,8640620,1.0680498650037036,chr8,8615434,8662773,ENSMUSG00000001300.11,-,Efnb2,protein_coding,0.446074837199655,0.897443794522901,0.94552315175487
chr9,64989694,64990195,1.456818113571765,chr9,64984985,65023717,ENSMUSG00000033629.5,-,Ptplad1,protein_coding,1.4544097553946063,2.1753438913417673,2.502663842218365
chr14,62880485,62880986,0.855151177738239,chr14,62835690,62958886,ENSMUSG00000014547.9,+,Wdfy2,protein_coding,1.10548981392958,1.7948875890458,2.0092366974791
chr15,79741139,79741640,1.464395520286664,chr15,79722070,79744536,ENSMUSG00000042524.9,-,Sun2,protein_coding,0.9477694631812578,2.010162057039029,2.6219158769843585
chr15,79741139,79741640,1.464395520286664,chr15,79737574,79743798,ENSMUSG00000089796.1,+,Gm16575,processed_transcript,0.9477694631812578,2.010162057039029,2.6219158769843585
chr15,79741139,79741640,1.464395520286664,chr15,79740698,79759394,ENSMUSG00000087543.1,+,Gm16576,lincRNA,0.9477694631812578,2.010162057039029,2.6219158769843585
chr9,56869424,56869925,0.3489475878848496,chr9,56863104,56901870,ENSMUSG00000032911.5,+,Cspg4,protein_coding,5.98322118591711,8.78795611779567,7.63509945042058
chr2,155330728,155331229,0.597485239453003,chr2,155276243,155359430,ENSMUSG00000038383.12,-,Pigu,protein_coding,1.54186737205968,2.6923313835687,2.3401698005933
chr4,148270248,148270749,1.1446577949332235,chr4,148238264,148289965,ENSMUSG00000041544.11,-,Ptchd2,protein_coding,1.10548981392958,2.37764329977496,2.45836019456266
chr6,125622355,125622856,1.193521375699629,chr6,125544774,125688679,ENSMUSG00000001930.13,+,Vwf,protein_coding,0.717598651147271,1.32868302046248,1.65466551557102
chr11,75572144,75572645,0.6943540211687551,chr11,75529694,75579575,ENSMUSG00000038178.12,+,Slc43a2,protein_coding,3.01585379063245,4.7669417137645,4.89308231033145
chr12,21316781,21317282,0.4510601963865152,chr12,21284297,21317056,ENSMUSG00000054309.8,+,Cpsf3,protein_coding,1.87157486042464,2.49419444192079,2.56473154913509
chr12,21316781,21317282,0.4510601963865152,chr12,21314392,21325605,ENSMUSG00000062054.6,+,Iah1,protein_coding,1.87157486042464,2.49419444192079,2.56473154913509
chr7,100886471,100886972,0.8266752715149568,chr7,100867746,100934161,ENSMUSG00000032875.7,-,Arhgef17,protein_coding,1.83278574414641,2.35433307134579,3.2620548735543
chr1,121479971,121480472,1.1022164681548956,chr1,121429049,121508460,ENSMUSG00000026339.14,+,Ccdc93,protein_coding,1.0638742745517495,2.995378525433188,3.410527639522286
chr19,12794603,12795104,0.2958252034736097,chr19,12761660,12798126,ENSMUSG00000024695.11,-,Zfp91,protein_coding,6.40020418590809,7.01637875717904,7.8714802383593
chr18,38854802,38855303,0.6950491284049866,chr18,38836673,38931404,ENSMUSG00000036585.11,-,Fgf1,protein_coding,1.25094899997294,2.41260864241871,2.03287477627297
chr18,38854802,38855303,0.6950491284049866,chr18,38599534,39378284,ENSMUSG00000036452.13,+,Arhgap26,protein_coding,1.25094899997294,2.41260864241871,2.03287477627297
chr4,151411594,151412095,0.3237604948530225,chr4,150915322,151863876,ENSMUSG00000014592.15,-,Camta1,protein_coding,7.05961916263801,9.70871014074774,8.85246050830497
chr18,54968175,54968676,0.5535587684101154,chr18,54886045,54992180,ENSMUSG00000052713.8,-,Zfp608,protein_coding,1.49338097671189,1.7249569037583,2.19834132783007
chr1,3643494,3643995,0.631796342740363,chr1,3203901,3673498,ENSMUSG00000051951.5,-,Xkr4,protein_coding,0.911544232538425,1.39861370574997,1.41828472763231
chr1,72198128,72198629,1.184608319857813,chr1,72157442,72214307,ENSMUSG00000039395.8,-,Mreg,protein_coding,0.7472239440072797,1.158421369607815,2.3063301193024106
chr19,37697418,37697919,0.9926027017029554,chr19,37695808,37703528,ENSMUSG00000024987.5,+,Cyp26a1,protein_coding,1.13458165113825,1.78323247483122,2.26925556421169
chr2,151669911,151670412,1.2945658815730698,chr2,151643404,151670533,ENSMUSG00000074704.5,-,Rad21l,protein_coding,0.581836744173463,1.41026881996456,1.44192280642618
chr4,109241883,109242384,0.8854532162513314,chr4,109232485,109256571,ENSMUSG00000028558.10,+,Calr4,protein_coding,0.775782325564617,1.6550262184708,1.44192280642618
chr1,36702119,36702620,0.9570185526149598,chr1,36696114,36716422,ENSMUSG00000037351.5,-,Actr1b,protein_coding,0.869152371992846,2.753674818489128,2.474549606650651
chr1,40444635,40445136,0.3365599702376969,chr1,40427570,40467415,ENSMUSG00000026069.11,+,Il1rl1,protein_coding,2.28855786041562,3.03032969579161,2.89566465224929
chr19,47281882,47282383,0.6690059370390588,chr19,47258174,47466411,ENSMUSG00000053617.7,-,Sh3pxd2a,protein_coding,3.05464290691068,4.25411668832284,4.86944423153758
chr4,120287052,120287553,0.4496603912614748,chr4,120265079,120289349,ENSMUSG00000052135.8,-,Foxo6,protein_coding,4.57711572083124,5.67604062250198,6.26409088037602
chr6,128476889,128477390,0.4069681250174462,chr6,128436757,128477617,ENSMUSG00000059659.5,+,Gm10069,lincRNA,2.57947623250235,3.22846663743953,3.4275214251114
chr17,26070129,26070630,1.7080945485293872,chr17,25987036,26071409,ENSMUSG00000037098.13,-,Rab11fip3,protein_coding,1.1545015452150813,1.6764730460153607,2.959759662727158
chr10,117025779,117026280,0.4232328467332277,chr10,116984314,117027040,ENSMUSG00000020169.4,+,Best3,protein_coding,3.87891162782308,4.80190705640825,5.21219637404872
chr1,88264294,88264795,1.3365599702376971,chr1,88260471,88279633,ENSMUSG00000044783.12,-,Hjurp,protein_coding,3.302273457159777,4.318787422484743,5.299826636285839
chr17,25595376,25595877,1.343330255731767,chr17,25577174,25664826,ENSMUSG00000002279.14,+,Lmf1,protein_coding,0.7137386550208528,1.7555399916605083,2.563578689169741
chr7,87803641,87804142,1.3416824028502847,chr7,87600544,88136907,ENSMUSG00000049583.10,+,Grm5,protein_coding,0.8717006886314728,2.0702456118401416,2.996072392858669
chr4,120878710,120879211,0.7564463795117792,chr4,120852816,120898579,ENSMUSG00000032890.13,+,Rims3,protein_coding,2.03642860460712,2.79722741149995,3.45115950390528
chr15,83009418,83009919,0.6649343315181855,chr15,82995721,83035306,ENSMUSG00000058099.11,-,Nfam1,protein_coding,1.17337076741648,1.50350973368122,1.86740822471587
chr9,103691788,103692289,0.3986525572516313,chr9,103480947,103763837,ENSMUSG00000042757.11,-,Tmem108,protein_coding,2.77342181389351,4.26577180253742,3.66390221305012
chr12,100781627,100782128,0.3132206100106769,chr12,100777057,100898981,ENSMUSG00000021185.11,+,9030617O03Rik,protein_coding,4.99409872082222,6.03734916315406,6.21681472278827
chr13,116899508,116900009,0.6007587951153953,chr13,116852824,117027516,ENSMUSG00000021725.8,-,Parp8,protein_coding,0.7472239559044143,1.9440117684191096,2.0254193320721687
chr11,81488485,81488986,0.8800295442963093,chr11,80878169,81970457,ENSMUSG00000020704.9,-,Asic2,protein_coding,1.12488437206869,2.27274727184371,2.08015093386071
chr6,55090860,55091361,0.8460561434185536,chr6,55088049,55135016,ENSMUSG00000003476.11,-,Crhr2,protein_coding,0.640020418590809,1.08392562195623,1.15826586089972
chr9,34922957,34923458,0.6944196116323106,chr9,34916233,34931509,ENSMUSG00000053889.5,-,Kirrel3os,antisense,1.01821430230356,1.80654270326038,1.65466551557102
chr9,34922957,34923458,0.6944196116323106,chr9,34483894,35038716,ENSMUSG00000032036.11,+,Kirrel3,protein_coding,1.01821430230356,1.80654270326038,1.65466551557102
chr5,107541556,107542057,1.5458231196305103,chr5,107495378,107582596,ENSMUSG00000044060.13,+,A830010M20Rik,protein_coding,0.378193883712751,0.874133566093734,1.12280874270891
chr5,107541556,107542057,1.5458231196305103,chr5,107506944,107553549,ENSMUSG00000089798.5,+,1700028K03Rik,protein_coding,0.378193883712751,0.874133566093734,1.12280874270891
chr3,9800999,9801500,1.178091335130023,chr3,9685479,9835679,ENSMUSG00000027508.11,-,Pag1,protein_coding,1.3495873986128086,1.3026624129203979,2.7922421239331334
chr6,59210210,59210711,0.5107406604750647,chr6,59206870,59214033,ENSMUSG00000049232.3,+,Tigd2,protein_coding,1.6600519876756117,2.6749986323291908,2.335146970853596
chr2,4614504,4615005,1.134266189086628,chr2,4015717,4616043,ENSMUSG00000026657.12,+,Frmd4a,protein_coding,2.591081033447783,3.3460962405937638,3.2390297672705737
chr15,3434416,3434917,0.5931288344088669,chr15,3315760,3585492,ENSMUSG00000055737.8,-,Ghr,protein_coding,0.960030627886213,1.20047676410206,1.45374184582311
chr9,42686001,42686502,0.2730242430811735,chr9,42516135,42946493,ENSMUSG00000032017.10,-,Grik4,protein_coding,5.74078920917816,7.07465432825196,6.9495951653983
chr3,154128225,154128726,0.5642016489453647,chr3,153971436,154273722,ENSMUSG00000028360.9,+,Slc44a5,protein_coding,1.25094899997294,1.49185461946664,1.85558918531893
chr19,57688899,57689400,0.76278165491633,chr19,57609034,58135338,ENSMUSG00000054843.8,+,Atrnl1,protein_coding,1.09579253486002,1.66668133268539,1.86740822471587
chr1,39348896,39349397,0.5458231196305101,chr1,39191731,39365236,ENSMUSG00000026077.11,+,Npas2,protein_coding,2.46310888366766,4.24246157410826,3.60480701606544
chr9,109074603,109075104,1.0733353481677663,chr9,109072568,109084587,ENSMUSG00000091537.2,-,Tma7,protein_coding,2.4090959728358987,3.045874209223155,4.02998701826541
chr9,109074603,109075104,1.0733353481677663,chr9,109055933,109076124,ENSMUSG00000025646.4,-,Atrip,protein_coding,2.4090959728358987,3.045874209223155,4.02998701826541
chr13,11896839,11897340,0.513272547486712,chr13,11551103,12108945,ENSMUSG00000021313.11,-,Ryr2,protein_coding,2.0826184579474245,2.318408538005547,4.003042583456058
chr1,64716512,64717013,0.7758287250768333,chr1,64688455,64727644,ENSMUSG00000070871.6,+,Ccnyl1,protein_coding,1.29943539532073,1.7249569037583,2.23379844602088
