gene_name,gene_length,gene_type,gene_chr
Akr7a5,7682.0,protein_coding,chr4
Mrto4,5141.0,,
Emc1,26143.0,,
Ubr4,136979.0,,
Iffo2,89834.0,protein_coding,chr4
Aldh4a1,26824.0,protein_coding,chr4
Igsf21,219938.0,,
Arhgef10l,151527.0,,
Rcc2,22679.0,protein_coding,chr4
Sdhb,17990.0,,
Atp13a2,20457.0,,
Crocc,43913.0,protein_coding,chr4
Necap2,11845.0,,
Szrd1,26774.0,,
Fbxo42,56149.0,,
Zbtb17,23276.0,,
Spen,70707.0,protein_coding,chr4
Plekhm2,39165.0,,
Ddi2,45870.0,protein_coding,chr4
Dnajc16,30742.0,protein_coding,chr4
Casp9,22364.0,,
Efhd2,16778.0,,
Gm29367,1326.0,,
Fhad1,124644.0,protein_coding,chr4
Kazn,137011.0,,
Gm13052,38710.0,,
Prdm2,105604.0,protein_coding,chr4
Pramef8,8665.0,,
Vps13d,222383.0,,
Zfp933,25380.0,,
Miip,8038.0,,
Mfn2,31105.0,,
2510039O18Rik,6419.0,,
Clcn6,34562.0,,
Mthfr,20474.0,,
Mad2l2,15315.0,,
Fbxo6,6424.0,,
Fbxo44,7682.0,,
Fbxo2,5803.0,,
Ubiad1,10276.0,,
Mtor,109072.0,protein_coding,chr4
Exosc10,23972.0,,
Srm,3490.0,,
Masp2,12945.0,,
Tardbp,14637.0,,
Casz1,150460.0,protein_coding,chr4
Gm13205,1422.0,,
Gm17029,24374.0,,
Pex14,139341.0,protein_coding,chr4
Dffa,16501.0,,
Pgd,16780.0,,
Kif1b,131374.0,,
Ube4b,98333.0,,
Ube4bos1,17392.0,,
Nmnat1,17630.0,,
Lzic,11439.0,,
Ctnnbip1,48201.0,protein_coding,chr4
Clstn1,62431.0,,
Pik3cd,53403.0,,
Tmem201,22669.0,protein_coding,chr4
Slc25a33,30241.0,,
Spsb1,58760.0,protein_coding,chr4
H6pd,29548.0,,
Eno1,12158.0,,
Rere,340320.0,,
Gm13091,1675.0,,
Slc45a1,23602.0,,
Errfi1,14973.0,,
Park7,17304.0,protein_coding,chr4
Tnfrsf9,31540.0,protein_coding,chr4
Camta1,944554.0,protein_coding,chr4
Per3,41013.0,,
Vamp3,10663.0,,
Dnajc11,48446.0,,
Thap3,6358.0,,
Phf13,6625.0,protein_coding,chr4
Klhl21,8877.0,,
Zbtb48,7897.0,,
Nol9,22173.0,protein_coding,chr4
Plekhg5,42902.0,,
Tnfrsf25,4185.0,,
Acot7,93721.0,protein_coding,chr4
Gpr153,11105.0,protein_coding,chr4
Icmt,9894.0,,
Rnf207,11974.0,,
Rpl22,8329.0,,
Chd5,51543.0,,
Kcnab2,87168.0,protein_coding,chr4
Nphp4,86477.0,protein_coding,chr4
Ajap1,109590.0,protein_coding,chr4
A430005L14Rik,4688.0,,
Dffb,10677.0,,
Cep104,33538.0,,
Lrrc47,9782.0,,
Smim1,5760.0,protein_coding,chr4
Wrap73,25048.0,,
Tprgl,3181.0,,
Mmel1,25943.0,,
Hes5,1448.0,,
Pank4,16815.0,,
Plch2,73669.0,protein_coding,chr4
Pex10,5417.0,,
Rer1,12272.0,,
Morn1,58928.0,,
Ski,68517.0,,
Prkcz,101232.0,,
Gm27200,,,
Gabrd,13132.0,,
5830444B04Rik,22941.0,,
Gnb1,67908.0,,
Nadk,28623.0,,
Slc35e2,21924.0,protein_coding,chr4
Gm16023,16455.0,processed_transcript,chr4
Gm10563,30995.0,protein_coding,chr4
Cdk11b,25084.0,protein_coding,chr4
Mib2,14521.0,,
Ssu72,29079.0,,
Tmem240,5764.0,,
Atad3a,20452.0,protein_coding,chr4
Atad3aos,8086.0,antisense,chr4
Vwa1,6549.0,,
Mrpl20,7097.0,,
Ccnl2,12054.0,,
Aurkaip1,1858.0,,
Dvl1,11901.0,,
Cptp,4717.0,,
Pusl1,3902.0,protein_coding,chr4
Acap3,15429.0,protein_coding,chr4
Ube2j2,15773.0,protein_coding,chr4
B3galt6,3183.0,,
Sdf4,20738.0,,
Gm16008,9635.0,,
9430015G10Rik,17283.0,,
Agrn,32198.0,,
AW011738,7293.0,protein_coding,chr4
Plekhn1,13401.0,,
Noc2l,11697.0,protein_coding,chr4
Cdk6,189523.0,,
Fam133b,26405.0,,
1700109H08Rik,12790.0,,
Rbm48,12607.0,,
Pex1,41166.0,,
Gatad1,24253.0,protein_coding,chr5
Ankib1,112925.0,,
Krit1,42380.0,,
Lrrd1,21423.0,,
Mterf1a,3352.0,,
Akap9,153256.0,,
Cyp51,23601.0,,
Mterf1b,5284.0,,
Cdk14,616921.0,protein_coding,chr5
1700015F17Rik,41316.0,,
Cldn12,25421.0,,
Gtpbp10,22084.0,,
Cfap69,84961.0,,
Steap2,29749.0,,
Zfp804b,575746.0,,
Sri,23301.0,,
Adam22,295808.0,protein_coding,chr5
Dbf4,25743.0,,
Slc25a40,31947.0,,
Rundc3b,132618.0,,
Gm5106,24946.0,,
Abcb1b,68168.0,,
Abcb4,65514.0,,
Crot,31291.0,,
Tmem243,60318.0,,
Dmtf1,42975.0,,
9330182L06Rik,215707.0,,
Grm3,239629.0,protein_coding,chr5
Sema3d,205563.0,,
Sema3a,477151.0,protein_coding,chr5
Sema3e,231413.0,,
Gm4128,17719.0,,
Pclo,348541.0,,
Gm26918,19179.0,,
Gm26954,26679.0,,
Gm3510,9651.0,,
Cacna2d1,439820.0,,
Hgf,66657.0,,
Sema3c,155987.0,,
Gnai1,95220.0,,
4921504A21Rik,24187.0,lincRNA,chr5
Magi2,1477756.0,protein_coding,chr5
Phtf2,123461.0,,
Tmem60,4679.0,,
Rsbn1l,63370.0,,
A630072M18Rik,5409.0,,
Ptpn12,69266.0,,
Gsap,128877.0,,
Fam185a,57166.0,,
Armc10,16881.0,,
Napepld,38495.0,,
Pmpcb,20011.0,,
Dnajc2,27984.0,,
Psmc2,18504.0,,
Reln,460248.0,,
Orc5,63944.0,,
6030443J06Rik,257418.0,,
5031425E22Rik,51961.0,,
Kmt2e,69794.0,,
Srpk2,181353.0,,
Pus7,43063.0,,
Rint1,32658.0,,
Tomm7,5217.0,,
2700038G22Rik,4441.0,,
Fam126a,115414.0,,
Klhl7,60187.0,,
Nupl2,19050.0,,
Kcnh2,32015.0,,
Nos3,19664.0,,
Gm15587,17422.0,,
Abcb8,16391.0,,
Cdk5,5289.0,,
Slc4a2,17113.0,,
Fastk,6847.0,,
Tmub1,2396.0,,
Agap3,49870.0,,
Abcf2,12122.0,,
Chpf2,7815.0,,
Smarcd3,33593.0,,
Nub1,24846.0,,
Gm26648,7788.0,,
Rheb,39801.0,,
Prkag2,237898.0,,
Prkag2os1,4281.0,,
1500035N22Rik,12326.0,,
2900005J15Rik,9126.0,,
Galnt11,44014.0,,
Kmt2c,226985.0,,
1700096K18Rik,1453.0,,
Xrcc2,16013.0,,
Actr3b,90691.0,,
Dpp6,910302.0,,
Paxip1,51611.0,,
Htr5a,12939.0,,
Gm26608,51640.0,,
Insig1,7299.0,,
Rbm33,102118.0,,
9530036O11Rik,475721.0,,
Rnf32,32465.0,,
Lmbr1,148588.0,,
Nom1,23179.0,,
Ube3c,106850.0,,
Dnajb6,82446.0,,
Tyms,15415.0,,
Hadha,36858.0,,
Hadhb,29345.0,,
Drc1,85307.0,,
Otof,94870.0,,
Gm9899,14632.0,,
Kcnk3,37101.0,,
Slc35f6,11796.0,,
Dpysl5,87811.0,,
Mapre3,51465.0,,
Gm15461,4635.0,,
Tmem214,11168.0,,
Agbl5,18271.0,,
Ost4,1903.0,,
Cgref1,12448.0,,
Preb,9508.0,,
Slc5a6,12888.0,,
Atraid,6311.0,,
Cad,23699.0,,
Slc30a3,22131.0,,
Mpv17,13597.0,,
Gtf3c2,24139.0,,
Eif2b4,5872.0,,
Snx17,5916.0,,
Zfp513,3322.0,,
Ppm1g,18023.0,,
Nrbp1,10702.0,,
Ift172,37839.0,,
Fndc4,3838.0,,
Zfp512,29323.0,,
Gpn1,18163.0,,
Supt7l,13243.0,,
Slc4a1ap,29937.0,,
Mrpl33,67449.0,,
Rbks,73188.0,,
Gm17130,4886.0,,
Fosl2,22041.0,,
Ppp1cb,58590.0,,
Gm15614,143881.0,,
Yes1,75886.0,,
Pisd,49345.0,,
Prr14l,64436.0,protein_coding,chr5
Depdc5,130535.0,,
Ywhah,9150.0,,
Ctbp1,27271.0,,
Maea,37787.0,,
Uvssa,41205.0,,
Fam53a,29288.0,,
Slbp,17622.0,,
Tmem129,5200.0,,
Tacc3,20867.0,,
Letm1,43144.0,protein_coding,chr5
Nelfa,38497.0,,
Gm1673,1580.0,,
Nat8l,9932.0,protein_coding,chr5
Poln,162269.0,,
Haus3,15647.0,,
Mxd4,13837.0,,
Zfyve28,93556.0,,
Gm15513,1992.0,,
Rnf4,19340.0,,
Fam193a,116523.0,,
Tnip2,17904.0,,
Add1,58644.0,,
Mfsd10,3570.0,,
Nop14,21612.0,,
Grk4,94926.0,,
Htt,150794.0,,
Msantd1,15827.0,,
Rgs12,90199.0,,
Dok7,31073.0,,
Lrpap1,14265.0,,
Adra2c,3444.0,,
Trmt44,18867.0,protein_coding,chr5
Acox3,32312.0,,
Ablim2,127093.0,protein_coding,chr5
Afap1,110604.0,,
Sorcs2,380959.0,,
2210406O10Rik,17242.0,,
Grpel1,9082.0,,
Tada2b,10615.0,,
Tbc1d14,102672.0,protein_coding,chr5
D5Ertd579e,95539.0,protein_coding,chr5
Bloc1s4,1272.0,,
Mrfap1,1905.0,protein_coding,chr5
Man2b2,23732.0,,
Ppp2r2c,86565.0,protein_coding,chr5
Ppp2r2cos,3284.0,,
Wfs1,23101.0,,
Jakmip1,62980.5,,
Gm1043,144177.0,,
Crmp1,50193.0,,
Evc,47796.0,,
Evc2,86556.0,,
Stx18,99023.0,,
Nsg1,22715.0,protein_coding,chr5
Zbtb49,30722.0,,
Lyar,13836.0,,
Tmem128,9449.0,,
Slc2a9,153870.0,protein_coding,chr5
Wdr1,36408.0,,
Zfp518b,16342.0,,
Hs3st1,141540.0,,
Rab28,83181.0,,
Bod1l,56777.0,,
Gm7854,83669.0,,
Cpeb2,56554.0,,
Cc2d2a,78626.0,,
Fbxl5,77023.0,,
Tapt1,51472.0,,
Ldb2,327548.0,protein_coding,chr5
Qdpr,16215.0,,
Lap3,19317.0,,
Med28,9047.0,,
Fam184b,109909.0,,
Lcorl,160434.0,,
Slit2,324595.0,,
5730480H06Rik,86342.0,,
Kcnip4,1135405.0,,
Gm20700,9105.0,,
Ppargc1a,113476.0,,
Dhx15,40311.0,,
9230114K14Rik,88362.0,,
Ccdc149,96870.0,,
Lgi2,32945.0,,
Sepsecs,29621.0,,
Pi4k2b,27766.0,,
Zcchc4,49256.0,,
Anapc4,33785.0,,
Sel1l3,106844.0,,
Smim20,11457.0,,
Rbpj,191210.0,,
Tbc1d19,94359.0,,
Stim2,122558.0,,
4932441J04Rik,150119.0,,
Pcdh7,415263.0,,
Arap2,163714.0,protein_coding,chr5
Nwd2,161444.0,,
0610040J01Rik,87262.0,,
Pgm2,35401.0,,
Tbc1d1,195181.0,protein_coding,chr5
Gm20033,95910.0,,
Klf3,29513.0,,
Klhl5,60649.0,,
Wdr19,60719.0,,
Rfc1,73820.0,,
Klb,35693.0,,
Rpl9,3080.0,protein_coding,chr5
Lias,19196.0,protein_coding,chr5
Ugdh,22728.0,,
Smim14,90340.0,,
Ube2k,61755.0,,
Pds5a,92552.0,protein_coding,chr5
N4bp2os,3388.0,,
N4bp2,66587.0,,
Nsun7,38129.0,,
Apbb2,320081.0,protein_coding,chr5
Uchl1os,50003.0,,
Uchl1,11143.0,,
Limch1,311331.0,,
Tmem33,30896.0,,
Slc30a9,51488.0,,
Bend4,36163.0,,
Gm26756,10310.0,,
Atp8a1,229294.0,protein_coding,chr5
Gm15478,4375.0,,
Gm15477,61948.0,,
Kctd8,232394.0,,
Guf1,19050.0,,
Gnpda2,19232.0,,
Gabrg1,91570.0,,
Gabra2,138252.0,protein_coding,chr5
Cox7b2,105381.0,,
Gabra4,88559.0,,
Gabrb1,490924.0,protein_coding,chr5
Commd8,11614.0,protein_coding,chr5
Nfxl1,46383.0,,
Txk,56799.0,,
Slain2,64525.0,,
Gm10135,8894.0,,
Fryl,236632.0,,
Ociad1,21285.0,,
Ociad2,18829.0,,
Cwh43,47360.0,,
Dcun1d4,79794.0,,
Sgcb,15041.0,,
Usp46,69978.0,protein_coding,chr5
Usp46os1,15465.0,antisense,chr5
Usp46os2,7735.0,,
Dancr,2346.0,,
Rasl11b,4195.0,,
Scfd2,326943.0,,
Fip1l1,63351.0,,
Lnx1,110465.0,protein_coding,chr5
Chic2,46786.0,,
Kit,81806.0,protein_coding,chr5
Srd5a3,15233.0,,
Tmem165,25365.0,,
Clock,94924.0,,
Gm7467,,,
Exoc1,40983.0,,
Cep135,57768.0,,
C530008M17Rik,217042.0,,
Aasdh,31855.0,,
Ppat,38329.0,,
Paics,16202.0,,
Srp72,25254.0,,
Hopx,28133.0,,
Noa1,15902.0,,
Polr2b,39177.0,,
Igfbp7,58801.0,,
Gm16054,6517.0,,
Epha5,362621.0,,
Cenpc1,53559.0,,
Stap1,34379.0,,
Uba6,63516.0,,
Ythdc1,32438.0,,
Utp3,1628.0,,
Rufy3,86352.0,,
Grsf1,16723.0,,
Mob1b,43365.0,,
Dck,18285.0,,
Slc4a4,352835.0,,
Adamts3,206247.0,,
Cox18,9277.0,,
Ankrd17,139411.0,,
Rassf6,37581.0,,
Mthfd2l,90251.0,,
Btc,45733.0,,
Parm1,109279.0,,
Rchy1,14164.0,,
Cdkl2,37809.0,,
G3bp2,31573.0,,
Uso1,64860.0,,
Ppef2,29599.0,,
Naaa,20511.0,,
Sdad1,26469.0,,
Nup54,19679.0,,
Scarb2,65519.0,,
Ccdc158,67317.0,,
Shroom3,281883.0,,
Sept11,83010.0,,
Ccni,24562.0,,
2010109A12Rik,6957.0,,
Ccng2,8974.0,,
Cnot6l,93838.0,,
Mrpl1,57234.0,,
Fras1,410773.0,protein_coding,chr5
Bmp2k,94178.0,,
Paqr3,29267.0,,
Fgf5,22846.0,,
Bmp3,29981.0,,
Prkg2,107578.0,protein_coding,chr5
Rasgef1b,511639.0,,
Gm16226,33364.0,,
Hnrnpd,23003.0,,
Gm17092,2485.0,,
Hnrnpdl,6087.0,,
Enoph1,28775.0,,
Tmem150c,81936.0,,
Sec31a,54585.0,,
5430416N02Rik,8693.0,,
Lin54,58721.0,,
Cops4,29494.0,,
Coq2,20417.0,,
Helq,36453.0,,
Mrps18c,5844.0,,
Cds1,58728.0,,
Wdfy3,236965.0,protein_coding,chr5
Arhgap24,416546.0,,
Mapk10,303386.0,,
Ptpn13,173111.0,,
Aff1,162948.0,,
Klhl8,49286.0,,
Hsd17b11,32157.0,,
Nudt9,19073.0,,
Sparcl1,34622.0,,
Gm26703,10470.0,,
Pkd2,46369.0,,
BC005561,14259.0,,
D930016D06Rik,28472.0,,
Zfp951,46901.0,,
Lrrc8b,74299.0,protein_coding,chr5
Lrrc8c,93630.0,protein_coding,chr5
Lrrc8d,132467.0,,
Zfp326,39253.0,,
Gm28050,73824.0,,
Zfp644,80548.0,,
Hfm1,86129.0,,
Cdc7,20110.0,,
Tgfbr3,183059.0,,
Brdt,55899.0,,
Ephx4,27299.0,protein_coding,chr5
Gm17202,27087.0,antisense,chr5
Btbd8,73210.0,,
1700028K03Rik,16833.0,,
Glmn,48921.0,,
Rpap2,64465.0,,
Gm26692,28549.0,,
Evi5,130312.0,,
Rpl5,8503.0,,
Mtf2,43330.0,protein_coding,chr5
Tmed5,26254.0,,
Ccdc18,100753.0,,
Dr1,11629.0,,
Pigg,36746.0,,
Gm10419,10470.0,,
Atp5k,1204.0,,
Pcgf3,45744.0,,
Cplx1,31470.0,,
Gak,60344.0,,
Tmem175,19012.0,,
Dgkq,22979.0,protein_coding,chr5
Idua,24226.0,protein_coding,chr5
Gm20629,99474.0,,
Crlf2,4284.0,protein_coding,chr5
5430403G16Rik,16496.0,,
4930522L14Rik,15896.0,,
Gm26779,4906.0,,
Gm15446,20536.0,,
Zfp932,13890.0,,
Gm17655,26374.0,,
Plcxd1,5984.0,,
Gtpbp6,4222.0,,
Zfp605,19702.0,,
Chfr,36130.0,,
Gm15787,22104.0,,
Golga3,49769.0,,
Ankle2,25647.0,,
Pgam5,10783.0,,
Gm15788,15106.0,,
Fbrsl1,86848.0,protein_coding,chr5
A630023P12Rik,11057.0,,
Galnt9,77025.0,,
Noc4l,4999.0,,
Ddx51,7045.0,,
Ep400,106344.0,,
Gm15559,8311.0,,
Pus1,6992.0,,
Ulk1,25609.0,,
Hscb,10707.0,,
Chek2,34166.0,,
Ttc28,409977.0,protein_coding,chr5
Pitpnb,57596.0,,
Mn1,39671.0,,
C130026L21Rik,23510.0,,
E130006D01Rik,27441.0,,
Miat,16167.0,lincRNA,chr5
Gm26953,18259.0,,
Tpst2,38670.0,,
Tfip11,11715.0,,
Srrd,5648.0,,
Hps4,35331.0,,
Asphd2,10512.0,,
Sez6l,158034.0,,
Gm6588,2312.0,,
Crybb3,5745.0,,
2900026A02Rik,134913.0,protein_coding,chr5
Sgsm1,67566.0,protein_coding,chr5
Wscd2,99392.0,protein_coding,chr5
Cmklr1,38072.0,,
Ficd,4797.0,,
Sart3,30064.0,protein_coding,chr5
Iscu,5540.0,protein_coding,chr5
Coro1c,66322.0,protein_coding,chr5
Ssh1,56800.0,,
Svop,64660.0,protein_coding,chr5
Usp30,59259.0,,
Alkbh2,4292.0,,
Kctd10,16941.0,,
Ube3b,40562.0,,
Mmab,13026.0,protein_coding,chr5
Mvk,16322.0,protein_coding,chr5
Fam222a,45204.0,,
Gltp,21586.0,protein_coding,chr5
Tchp,14567.0,protein_coding,chr5
Git2,48110.0,protein_coding,chr5
Ankrd13a,31523.0,protein_coding,chr5
1500011B03Rik,15272.0,,
2210016L21Rik,7625.0,,
Sppl3,87653.0,,
Acads,9047.0,,
Unc119b,12425.0,,
Mlec,15198.0,,
Cabp1,25692.0,protein_coding,chr5
Pop5,9515.0,protein_coding,chr5
Rnf10,31486.0,,
Coq5,17306.0,,
Dynll1,3889.0,protein_coding,chr5
Gm13830,18088.0,processed_transcript,chr5
Srsf9,5903.0,,
Gatc,7939.0,,
Triap1,2344.0,,
Cox6a1,3339.0,,
Gm13832,63785.0,antisense,chr5
Msi1,26099.0,,
Sirt4,6715.0,,
Pxn,49311.0,,
Rplp0,4260.0,,
Rab35,15828.0,,
Cit,163669.0,protein_coding,chr5
Gm14508,6789.0,,
Prkab1,10922.0,,
Srrm4os,26767.0,,
Srrm4,152542.0,protein_coding,chr5
Suds3,24433.0,,
Taok3,155090.0,protein_coding,chr5
Pebp1,4971.0,,
Wsb2,21297.0,,
Rfc5,10944.0,,
Gm15728,4359.0,,
Ksr2,361003.0,,
Nos1,177808.0,,
Fbxo21,33471.0,,
Tesc,34135.0,,
Fbxw8,90499.0,protein_coding,chr5
Hrk,24830.0,,
Rnft2,54380.0,,
2410131K14Rik,20866.0,,
Med13l,204759.0,protein_coding,chr5
Rbm19,82516.0,,
Plbd2,20343.0,,
Tpcn1,54520.0,,
Rita1,18284.0,,
Ddx54,15853.0,protein_coding,chr5
Rasal1,30785.0,,
Dtx1,31725.0,,
Rph3a,69593.0,,
Ptpn11,60864.0,protein_coding,chr5
Rpl6,4760.0,,
Trafd1,13907.0,protein_coding,chr5
Naa25,46442.0,,
Erp29,23916.0,,
Tmem116,72290.0,,
Adam1a,26906.0,,
Mapkapk5,20867.0,,
Aldh2,27797.0,protein_coding,chr5
Acad12,22163.0,protein_coding,chr5
Acad10,39488.0,protein_coding,chr5
Brap,26693.0,,
Atxn2,105156.0,,
Gm16552,9737.0,,
Sh2b3,22158.0,protein_coding,chr5
Cux2,193736.0,protein_coding,chr5
Ppp1cc,16995.0,,
Tctn1,26612.0,,
Pptc7,39916.0,,
Rad9b,31010.0,,
Vps29,10615.0,,
Fam216a,7784.0,,
Gpn3,11026.0,,
Arpc3,22306.0,,
Anapc7,23219.0,,
Atp2a2,48712.0,,
Ift81,64314.0,,
P2rx4,22194.0,,
Camkk2,48239.0,protein_coding,chr5
Anapc5,33880.0,,
Rnf34,21243.0,,
Kdm2b,119158.0,protein_coding,chr5
A930024E05Rik,8991.0,processed_transcript,chr5
Orai1,15382.0,,
Tmem120b,49334.0,,
Rhof,29648.0,,
AI480526,7943.0,lincRNA,chr5
Setd1b,26436.0,protein_coding,chr5
Psmd9,80718.0,,
Wdr66,75382.0,,
Gm15860,11711.0,,
Bcl7a,31158.0,protein_coding,chr5
Mlxip,63134.0,,
Diablo,14411.0,,
Vps33a,44379.0,,
Clip1,106823.0,protein_coding,chr5
Zcchc8,22806.0,protein_coding,chr5
Rsrc2,20988.0,,
Denr,21660.0,,
Ccdc62,39216.0,,
Hip1r,31930.0,protein_coding,chr5
Vps37b,27629.0,,
Abcb9,34268.0,,
Ogfod2,3186.0,,
Arl6ip4,2107.0,,
Pitpnm2,131070.0,,
Pitpnm2os1,7412.0,,
Mphosph9,77013.0,,
2810006K23Rik,13755.0,,
Cdk2ap1,17665.0,protein_coding,chr5
Sbno1,57299.0,protein_coding,chr5
Rilpl2,15101.0,,
Snrnp35,7990.0,,
Rilpl1,38311.0,,
Tmed2,9811.0,,
Ddx55,16796.0,,
Eif2b1,8918.0,,
Gtf2h3,18540.0,,
Tctn2,28989.0,,
Atp6v0a2,95879.0,,
Ccdc92,28006.0,,
Zfp664,40002.0,,
Ncor2,162066.0,protein_coding,chr5
Scarb1,64007.0,protein_coding,chr5
Ubc,4237.0,protein_coding,chr5
Dhx37,20263.0,,
Bri3bp,18802.0,,
Aacs,41596.0,protein_coding,chr5
Tmem132b,260809.0,protein_coding,chr5
Slc15a4,37233.0,,
Glt1d1,77112.0,,
Tmem132d,651447.0,,
Rimbp2,195695.0,,
Stx2,24017.0,,
Ran,4254.0,,
Sfswap,70163.0,,
Mmp17,26930.0,protein_coding,chr5
Zfp11,15506.0,,
Mrps17,7059.0,,
Gm15903,4643.0,,
Psph,21891.0,,
Cct6a,59373.0,,
Sumf2,17064.0,,
Phkg1,35128.0,,
Chchd2,6314.0,,
Zbed5,7900.0,,
Vkorc1l1,44722.0,,
Gusb,14038.0,,
Asl,17989.0,,
Crcp,31499.0,,
Tpst1,62403.0,,
Kctd7,10945.0,,
Rabgef1,42544.0,,
Tmem248,26684.0,,
Sbds,9799.0,,
Tyw1,85944.0,,
Caln1,477957.0,protein_coding,chr5
Auts2,1106011.0,,
Gtf2ird2,40336.0,,
Gtf2i,76926.0,,
Gtf2ird1,99060.0,,
Clip2,63051.0,,
Rfc2,20439.0,protein_coding,chr5
Eif4h,19769.0,protein_coding,chr5
Limk1,32559.0,,
Wbscr25,13917.0,,
Abhd11,3023.0,,
Stx1a,27618.0,,
Dnajc30,1660.0,,
Vps37d,5366.0,,
Tbl2,16103.0,,
Bcl7b,13572.0,protein_coding,chr5
Baz1b,58865.0,,
Nsun5,6852.0,,
Pom121,18405.0,,
Hip1,138589.0,,
Rhbdd2,13830.0,protein_coding,chr5
Por,65293.0,,
Tmem120a,8963.0,protein_coding,chr5
Styxl1,31165.0,,
Mdh2,11918.0,,
Srrm3,67882.0,protein_coding,chr5
Ywhag,26207.0,,
Dtx2,38072.0,,
Polr2j,6316.0,,
Lrwd1,13302.0,,
Alkbh4,5469.0,,
Orai2,23254.0,,
Prkrip1,20836.0,,
Cux1,319355.0,protein_coding,chr5
Gm16599,142898.0,,
Col26a1,141450.0,,
Ift22,7254.0,,
4933404O12Rik,17966.0,,
Fis1,12959.0,,
Znhit1,5857.0,protein_coding,chr5
Plod3,9629.0,protein_coding,chr5
Vgf,6959.0,,
Ap1s1,11142.0,,
Ache,6947.0,,
Srrt,11970.0,protein_coding,chr5
Trip6,4750.0,,
Slc12a9,19039.0,,
Epo,50222.0,,
Pop7,1080.0,,
Gigyf1,9387.0,,
Gnb2,5383.0,,
Actl6b,16065.0,,
Tfr2,17641.0,protein_coding,chr5
Mospd3,4413.0,,
Lrch4,11978.0,protein_coding,chr5
Sap25,1568.0,,
Agfg2,34263.0,,
Nyap1,11708.0,,
Tsc22d4,22720.0,protein_coding,chr5
Ppp1r35,1261.0,,
Mepce,5749.0,protein_coding,chr5
Zcwpw1,34823.0,protein_coding,chr5
Zkscan1,22738.0,,
Zscan21,17362.0,,
Zfp113,16042.0,,
Cops6,3575.0,,
Mcm7,7839.0,,
Ap4m1,8427.0,,
Taf6,8834.0,,
Cnpy4,6433.0,,
Mblac1,1307.0,,
Lamtor4,3916.0,,
6330418K02Rik,2618.0,,
Zfp157,19226.0,protein_coding,chr5
Zfp68,16109.0,,
A430033K04Rik,29555.0,,
Fam20c,55563.0,,
Pdgfa,21356.0,,
6330403L08Rik,5521.0,,
Prkar1b,132695.0,protein_coding,chr5
Gm15672,3117.0,processed_transcript,chr5
Sun1,49203.0,,
Get4,17727.0,,
Adap1,53746.0,,
Cox19,15229.0,,
3110082I17Rik,100788.0,,
Gpr146,18718.0,,
Zfand2a,13338.0,,
Ints1,24392.0,protein_coding,chr5
Psmg3,3293.0,,
Elfn1,66779.0,,
Mad1l1,312863.0,protein_coding,chr5
Nudt1,16481.0,,
Eif3b,24032.0,,
Chst12,20174.0,,
Ttyh3,28453.0,,
Iqce,40551.0,,
Brat1,14368.0,,
Amz1,37312.0,,
Gna12,72023.0,,
Sdk1,974096.0,,
Gm16036,20017.0,,
Foxk1,60514.0,protein_coding,chr5
Ap5z1,14766.0,,
Radil,66259.0,protein_coding,chr5
Papolb,4238.0,,
Mmd2,46442.0,,
Wipi2,42890.0,,
Slc29a4,29978.0,protein_coding,chr5
Tnrc18,93001.0,protein_coding,chr5
Fbxl18,28475.0,,
D430018E03Rik,4296.0,,
Actb,3639.0,,
Fscn1,12842.0,protein_coding,chr5
Rnf216,122101.0,,
Rbak,8589.0,,
Zfp12,13671.0,protein_coding,chr5
Zfp316,20325.0,,
Zfp853,6585.0,,
E130309D02Rik,14165.0,,
Zdhhc4,12767.0,,
0610040B10Rik,3457.0,,
Gm20635,13018.0,,
Kdelr2,18063.0,,
Daglb,41358.0,,
Rac1,24402.0,,
Cyth3,87803.0,,
Usp42,21955.0,,
D130017N08Rik,10221.0,,
Eif2ak1,86463.0,,
Ankrd61,6944.0,,
Aimp2,7143.0,,
Pms2,24004.0,,
Gm17135,58414.0,,
Rsph10b,52684.0,,
Ccz1,26968.0,,
Lmtk2,87768.0,protein_coding,chr5
Tecpr1,29173.0,,
2900089D17Rik,14496.0,,
Bri3,202320.0,,
Baiap2l1,93586.0,,
Gm15708,3452.0,,
Nptx2,11576.0,,
Tmem130,25903.0,protein_coding,chr5
Trrap,92046.0,,
Smurf1,89352.0,,
Arpc1a,24931.0,,
Arpc1b,16490.0,,
Pdap1,11469.0,,
Bud31,7716.0,,
Ptcd1,19594.0,,
Cpsf4,14828.0,,
Atp5j2,8364.0,,
Zkscan14,6922.0,,
Zkscan5,17188.0,,
Zfp655,15587.0,,
Zscan25,10778.0,,
Rnf6,12363.0,,
Cdk8,71644.0,,
Wasf3,88630.0,,
Gpr12,2841.0,,
Usp12,60197.0,,
Rpl21,4142.0,,
Gtf3a,6957.0,,
Mtif3,12227.0,,
Lnx2,59931.0,,
Polr1d,34547.0,,
Flt3,69748.0,,
Pan3,118341.0,,
Pomp,15995.0,,
Slc46a3,16378.0,protein_coding,chr5
Mtus2,358745.0,protein_coding,chr5
Slc7a1,72494.0,,
Ubl3,48154.0,,
Katnal1,57736.0,,
Gm15411,20162.0,,
Hmgb1,137787.0,,
Uspl1,31084.0,,
Medag,19974.0,protein_coding,chr5
Gm15997,48974.0,processed_transcript,chr5
Wdr95,83215.0,,
Hsph1,22089.0,,
B3glct,84369.0,,
