2mo,9mo,18mo,gene_name,distance
0.14,0.38,0.17,Agtpbp1,42944
0.49,0.72,0.59,Naa35,23807
0.37,0.67,0.47,Zcchc6,26935
0.72,0.47,0.59,Dapk1,16249
0.07,0.4,0.1,Gm5665,13480
0.0,0.38,0.18,Gm5665,13361
0.39,0.63,0.52,2010111I01Rik,71304
0.7,0.78,0.55,Ptch1,34362
0.28,0.51,0.46,Ercc6l2,12955
0.11,0.31,0.2,Ercc6l2,228
0.39,0.69,0.53,Cdc14b,33854
0.85,0.67,0.87,Gm24130,85
0.62,0.79,0.83,Mtrr,7077
0.59,0.79,0.56,Adcy2,180799
0.33,0.56,0.46,Adcy2,58518
0.28,0.56,0.36,Adcy2,27722
0.41,0.63,0.49,Nsun2,38775
0.41,0.63,0.49,Srd5a1,14437
0.4,0.7,0.45,Med10,3698
0.4,0.7,0.45,Gm26819,3666
0.52,0.79,0.69,Adamts16,14870
0.33,0.53,0.54,Lpcat1,22958
0.27,0.61,0.38,Slc6a18,3090
0.21,0.42,0.41,Trip13,1696
0.16,0.39,0.28,Trip13,7238
0.18,0.42,0.34,Ccdc127,8529
0.44,0.74,0.66,Rhobtb3,8684
0.43,0.63,0.58,Rhobtb3,8883
0.48,0.73,0.45,Mctp1,312389
0.43,0.35,0.2,Nr2f1,5856
0.39,0.64,0.52,Mef2c,69989
0.47,0.74,0.65,Edil3,3302
0.48,0.78,0.65,Gm26120,1643
0.33,0.63,0.44,Gm4117,71333
0.33,0.63,0.44,Xrcc4,36766
0.53,0.74,0.42,Xrcc4,140458
0.85,0.76,0.97,Atg10,9363
0.47,0.7,0.57,Acot12,10138
0.44,0.6,0.39,Fam151b,6559
0.61,0.81,0.94,Cmya5,724
0.26,0.55,0.43,Jmy,13262
0.47,0.76,0.58,Bhmt,4487
0.28,0.52,0.36,Bhmt,8667
0.09,0.33,0.13,Bhmt2,5267
0.09,0.34,0.13,Scamp1,42865
0.31,0.55,0.48,Ap3b1,43122
0.24,0.5,0.35,Ap3b1,6950
0.7,0.9,0.83,Pde8b,21042
0.54,0.79,0.65,Pde8b,85302
0.61,0.77,0.84,F2r,1374
0.19,0.39,0.41,Iqgap2,15971
0.55,0.76,0.68,Iqgap2,32340
0.34,0.57,0.44,Iqgap2,37959
0.14,0.39,0.25,Iqgap2,120904
0.58,0.85,0.72,Iqgap2,101412
0.53,0.78,0.64,Sv2c,5837
0.48,0.76,0.66,Col4a3bp,13720
0.41,0.59,0.33,Fam169a,14633
0.47,0.7,0.71,Gfm2,19372
0.32,0.52,0.35,Hexb,7483
0.22,0.44,0.27,Tnpo1,8287
0.77,0.54,0.72,Zfp366,6355
0.54,0.79,0.7,Zfp366,13592
0.2,0.44,0.35,Zfp366,21129
0.53,0.81,0.66,Ptcd2,3867
0.54,0.78,0.64,Mccc2,18614
0.18,0.42,0.26,Marveld2,2041
0.18,0.42,0.26,Rad17,1765
0.25,0.48,0.39,Mast4,34985
0.25,0.48,0.39,Gm17160,1314
0.69,0.47,0.52,Mast4,212311
0.37,0.6,0.55,Mast4,276033
0.16,0.38,0.39,Mast4,115767
0.1,0.42,0.26,Srek1,12796
0.63,0.83,0.81,Nln,30973
0.42,0.65,0.57,Fam159b,4308
0.25,0.51,0.4,Rgs7bp,42801
0.43,0.48,0.66,Zswim6,34089
0.3,0.57,0.43,Ndufaf2,22997
0.74,0.82,0.61,Pde4d,238148
0.18,0.38,0.36,Pde4d,318372
0.38,0.65,0.52,Pde4d,601504
0.45,0.67,0.46,Pde4d,465410
0.33,0.56,0.51,Pde4d,109924
0.38,0.68,0.58,Rab3c,94178
0.66,0.87,0.8,Rab3c,24351
0.38,0.64,0.53,Map3k1,26333
0.32,0.46,0.52,Map3k1,10675
0.57,0.81,0.61,Gm15326,2970
0.36,0.65,0.46,Ppap2a,15479
0.23,0.45,0.45,Snx18,8043
0.07,0.27,0.22,Arl15,28818
0.21,0.46,0.35,Arl15,58218
0.6,0.8,0.66,Arl15,70697
0.4,0.61,0.42,Arl15,94628
0.24,0.48,0.29,Arl15,96295
0.37,0.6,0.41,Arl15,96504
0.19,0.41,0.37,Arl15,118706
0.64,0.8,0.53,Arl15,123323
0.32,0.55,0.4,Arl15,157612
0.43,0.67,0.5,Arl15,132823
0.16,0.39,0.27,Arl15,26568
0.59,0.8,0.74,RP23-8G7.2,5654
0.35,0.61,0.4,Itga2,3378
0.43,0.68,0.51,Itga1,43381
0.41,0.65,0.55,4933413L06Rik,2329
0.41,0.65,0.55,Hcn1,106613
0.5,0.7,0.52,Hcn1,9665
0.25,0.49,0.36,Hmgcs1,6595
0.31,0.54,0.47,Nim1k,15864
0.9,0.9,0.7,Gm8237,8690
0.13,0.84,0.65,Gm3261,1834
0.38,0.61,0.49,Flnb,16565
0.81,0.84,0.61,Flnb,67415
0.66,0.86,0.75,Flnb,2345
0.4,0.64,0.56,Pxk,27359
0.51,0.75,0.57,Pxk,15270
0.62,0.38,0.43,Pxk,12985
0.26,0.48,0.33,4930452B06Rik,75874
0.21,0.52,0.31,Fhit,31618
0.59,0.79,0.63,Fhit,31267
0.57,0.48,0.3,Ptprg,165722
0.34,0.57,0.37,Ptprg,342003
0.2,0.43,0.26,Cadps,171401
0.1,0.35,0.18,Atxn7,5542
0.18,0.4,0.26,Atxn7,41693
0.46,0.73,0.56,Atxn7,13676
0.74,0.54,0.94,Nek10,79130
0.24,0.47,0.34,Lrrc3b,27692
0.37,0.64,0.46,Thrb,77237
0.58,0.78,0.6,Gm20699,2484
0.58,0.78,0.6,Ube2e2,141248
0.57,0.79,0.61,Fam149b,13396
0.6,1.0,0.91,Cfap70,27232
0.41,0.68,0.59,Ppp3cb,7796
0.29,0.56,0.38,Zswim8,5696
0.44,0.68,0.66,Plau,3222
0.68,0.37,0.48,Adk,49152
0.2,0.54,0.35,Adk,149825
0.32,0.58,0.45,Adk,99308
0.62,0.83,0.75,Kat6b,9478
0.58,0.79,0.65,Dupd1,5319
0.2,0.47,0.32,Dupd1,3917
0.41,0.61,0.64,Gm23502,1321
0.29,0.52,0.34,Gm23502,1481
0.51,0.79,0.62,1700112E06Rik,458052
0.48,0.71,0.56,1700112E06Rik,464297
0.38,0.64,0.41,1700112E06Rik,463948
0.34,0.64,0.47,1700112E06Rik,379144
0.44,0.65,0.52,1700112E06Rik,311760
0.68,0.78,0.95,1700112E06Rik,80365
0.68,0.47,0.52,Kcnma1,209781
0.48,0.7,0.65,Kcnma1,102255
0.18,0.06,0.47,Dlg5,41275
0.26,0.56,0.43,Polr3a,15494
0.46,0.67,0.46,Polr3a,6315
0.34,0.61,0.53,4930542C16Rik,6024
0.3,0.6,0.46,4930428N03Rik,2684
0.37,0.61,0.51,Zmiz1,68705
0.44,0.66,0.54,Anxa11,2901
0.72,0.49,0.49,Anxa11,21801
0.72,0.49,0.49,Gm9872,7180
0.16,0.39,0.28,Slmap,34803
0.17,0.44,0.37,Slmap,4802
0.12,0.39,0.28,Appl1,4290
0.15,0.39,0.25,Appl1,22874
0.37,0.64,0.53,Il17rd,4005
0.43,0.62,0.66,Erc2,136440
0.53,0.76,0.6,Erc2,238243
0.53,0.31,0.33,Erc2,261750
0.33,0.29,0.5,Cacna2d3,336111
0.16,0.39,0.37,Cacna2d3,176790
0.35,0.62,0.52,Cacna2d3,36902
0.18,0.34,0.45,Il17rb,4453
0.76,0.96,0.97,Cacna1d,27416
0.31,0.58,0.48,Cacna1d,41426
0.25,0.46,0.27,Cacna1d,117058
0.31,0.56,0.46,Cacna1d,151378
0.41,0.65,0.37,Cacna1d,99469
0.48,0.7,0.55,Cacna1d,67820
0.59,0.8,0.64,Sfmbt1,26997
0.44,0.66,0.5,Tmem110,18956
0.34,0.47,0.27,Tmem110,17243
0.33,0.54,0.47,Itih4,8745
0.24,0.45,0.26,Itih3,6092
0.33,0.55,0.48,Nisch,8087
0.48,0.73,0.68,Nisch,8184
0.33,0.58,0.46,Nisch,15039
0.43,0.68,0.56,Nisch,23229
0.22,0.43,0.29,Sema3g,1692
0.26,0.5,0.33,Capn7,17388
0.4,0.64,0.53,Capn7,1047
0.4,0.64,0.53,Sh3bp5,15059
0.24,0.48,0.3,Sh3bp5,37488
0.15,0.4,0.16,Colq,8816
0.15,0.4,0.16,Hacl1,33622
0.55,0.8,0.68,Ankrd28,6402
0.32,0.59,0.43,Ogdhl,12530
0.33,0.55,0.45,Chat,22858
0.7,0.91,0.82,Chat,30683
0.21,0.51,0.49,Gm2990,8826
0.16,0.37,0.35,Ercc6,551
0.24,0.46,0.39,Prrxl1,10363
0.28,0.54,0.43,Vstm4,23474
0.34,0.63,0.49,Vstm4,23533
0.28,0.49,0.49,Wdfy4,38557
0.65,0.87,0.72,Arhgap22,25260
0.27,0.5,0.28,Arhgap22,66056
0.34,0.59,0.42,Mapk8,10991
0.57,0.78,0.66,Zfp488,2845
0.44,0.66,0.55,Syt15,3362
0.28,0.5,0.32,Bmpr1a,34934
0.55,0.76,0.69,Ldb3,2626
0.35,0.59,0.46,Nrg3,260813
0.44,0.22,0.36,Nrg3,409926
0.7,0.89,0.93,Nrg3,280396
0.58,0.34,0.28,Tspan14,5885
0.83,0.72,0.38,Gm17061,2204
0.95,0.72,0.42,Gm17062,2214
0.61,0.52,0.86,Gm17027,1617
0.21,0.44,0.4,Gpr137c,24843
0.35,0.58,0.44,Gm15601,6646
0.35,0.58,0.44,Ddhd1,2692
0.4,0.68,0.48,Gm15218,46174
0.4,0.63,0.53,Gm15218,90514
0.24,0.48,0.31,Samd4,51764
0.46,0.71,0.6,Samd4,92137
0.21,0.43,0.29,Fbxo34,30872
0.37,0.52,0.3,Atg14,13271
0.43,0.68,0.42,Peli2,15178
0.06,0.27,0.12,Peli2,23704
0.23,0.55,0.53,Peli2,14031
0.21,0.44,0.43,Otx2os1,40908
0.1,0.33,0.21,Otx2os1,44427
0.25,0.52,0.32,Slc35f4,108082
0.39,0.63,0.44,Slc35f4,39739
0.27,0.5,0.3,Olfr744,52
0.46,0.68,0.55,Tep1,18732
0.37,0.74,0.53,Olfr750,332
0.36,0.58,0.5,Arhgef40,12389
0.36,0.75,1.0,Trav7n-6,1759
0.15,0.52,0.62,Trav7n-6,1777
0.66,0.86,0.85,Trav9-2,915
0.24,0.47,0.34,Trav21-dv12,2232
0.28,0.49,0.47,Traj12,650
0.28,0.49,0.47,Traj11,1237
0.28,0.49,0.47,Traj9,567
0.28,0.49,0.47,Traj8,42
0.34,0.59,0.42,Dad1,648
0.07,0.29,0.2,Abhd4,3794
0.13,0.38,0.31,Slc7a7,5384
0.29,0.51,0.45,Rem2,2762
0.06,0.29,0.15,4931414P19Rik,11012
1.0,0.88,0.77,Gm17606,2465
1.0,0.88,0.77,Acin1,7667
0.55,0.77,0.57,Slc7a8,26796
0.51,0.73,0.65,Slc7a8,26682
0.5,0.74,0.66,Il25,2308
0.39,0.65,0.49,Myh7,7410
0.4,0.61,0.35,RP23-171A13.12,7698
0.4,0.61,0.35,Thtpa,14815
0.4,0.61,0.35,Zfhx2,8437
0.15,0.41,0.25,Cenpj,6193
0.29,0.55,0.36,Cryl1,26660
0.6,0.8,0.79,Cryl1,24383
0.3,0.64,0.29,Il17d,7326
0.48,0.75,0.62,Xpo4,10571
0.44,0.66,0.49,Micu2,21782
0.44,0.66,0.47,3110083C13Rik,3824
0.44,0.66,0.47,Micu2,115
0.4,0.64,0.46,Phf11d,4022
0.46,0.37,0.74,Atp8a2,256084
0.43,0.58,0.66,Atp8a2,195198
0.24,0.45,0.36,Gm29266,31724
0.54,0.79,0.72,Spata13,5888
0.53,0.76,0.68,Spata13,28950
0.33,0.6,0.46,Spata13,67028
0.18,0.44,0.31,Spata13,28162
0.25,0.42,0.56,Spata13,28015
0.25,0.5,0.38,C1qtnf9,5007
0.25,0.5,0.38,Mipepos,3533
0.5,0.71,0.73,Tnfrsf19,18792
0.08,0.28,0.17,Tnfrsf19,23466
0.24,0.46,0.29,Tnfrsf19,29823
0.62,0.82,0.58,Tnfrsf19,17733
0.76,0.52,0.72,Sacs,9533
0.64,0.85,0.62,Sacs,28572
0.19,0.4,0.46,Sgcg,17673
0.19,0.4,0.46,Sacs,5963
0.49,0.7,0.63,Sgcg,7099
0.58,0.78,0.66,1700109G14Rik,4740
0.3,0.56,0.4,Ebpl,3564
0.3,0.56,0.4,Gm25716,363
0.48,0.6,0.3,Kpna3,19915
0.67,0.89,0.74,Kcnrg,488
0.67,0.89,0.74,Trim13,1976
0.67,0.89,0.74,Dleu2,5131
0.47,0.71,0.6,RP24-271M20.4,187
0.47,0.71,0.6,Dleu2,12429
0.22,0.44,0.4,RP24-271M20.3,2167
0.22,0.44,0.4,Dleu2,6763
0.26,0.44,0.2,RP24-271M20.2,2734
0.26,0.44,0.2,Dleu2,129
0.18,0.41,0.21,Serpine3,13039
0.18,0.41,0.21,Ints6,376
0.12,0.32,0.23,Wdfy2,59090
0.49,0.7,0.65,Wdfy2,38404
0.32,0.56,0.53,Wdfy2,8877
0.58,0.79,0.61,Fam167a,6080
0.28,0.54,0.37,Gm15918,571
0.28,0.54,0.37,Xkr6,4298
0.32,0.63,0.4,Xkr6,14398
0.17,0.42,0.25,Rp1l1,7929
0.38,0.58,0.4,Rp1l1,4209
0.3,0.55,0.43,4930471C04Rik,4427
0.42,0.69,0.48,4930471C04Rik,4021
0.26,0.5,0.44,Prss52,6284
0.26,0.5,0.44,Gm17116,271
0.25,0.51,0.37,Msra,8664
0.41,0.63,0.42,Msra,33931
0.16,0.38,0.18,Msra,61681
0.26,0.51,0.38,Kif13b,29005
0.4,0.68,0.6,Kif13b,9257
0.3,0.56,0.42,Hmbox1,3303
0.18,0.41,0.23,RP23-477C13.3,2407
0.18,0.41,0.23,Gm20111,1752
0.18,0.41,0.23,Hmbox1,29252
0.21,0.41,0.34,Hmbox1,50795
0.34,0.64,0.54,Zfp395,19969
0.28,0.56,0.46,Elp3,7501
0.19,0.52,0.38,Scara5,50916
0.41,0.68,0.59,Scara5,23978
0.11,0.35,0.18,Adam2,1962
0.14,0.35,0.21,Adam2,10269
0.3,0.57,0.47,Gm10233,164
0.3,0.57,0.47,Adam2,22384
0.15,0.4,0.14,Ptk2b,27698
0.14,0.38,0.32,Ptk2b,27857
0.21,0.45,0.44,Ptk2b,54950
0.1,0.34,0.19,Ptk2b,54629
0.55,0.75,0.53,Trim35,4292
0.44,0.71,0.58,Bnip3l,230
0.54,0.77,0.72,Bnip3l,3096
0.4,0.67,0.51,Ebf2,92687
0.4,0.67,0.51,4930438E09Rik,10189
0.32,0.59,0.44,Chmp7,1210
0.42,0.7,0.66,Pebp4,67627
0.54,0.76,0.67,Pebp4,67613
0.25,0.52,0.3,Sorbs3,11512
0.24,0.55,0.42,Piwil2,27562
0.37,0.61,0.45,Lgi3,3442
0.51,0.6,0.73,Fgf17,4026
0.19,0.41,0.34,Xpo7,54937
0.63,0.78,0.58,Gm17233,6489
0.63,0.78,0.58,Rcbtb2,31534
0.26,0.54,0.41,Lpar6,237
0.26,0.54,0.41,Rb1,63384
0.45,0.77,0.61,Rb1,71457
0.33,0.56,0.42,Itm2b,520
0.26,0.49,0.33,Itm2b,3796
0.34,0.54,0.35,Lrch1,59582
0.46,0.63,0.67,Lrch1,62145
0.35,0.67,0.45,Lrch1,79360
0.38,0.63,0.51,Lrrc63,2454
0.47,0.69,0.4,4930564B18Rik,9164
0.26,0.52,0.47,Gtf2f2,17241
0.67,0.45,0.41,Gpalpp1,1292
0.19,0.35,0.42,Tsc22d1,34603
0.09,0.31,0.28,Tsc22d1,34735
0.48,0.7,0.56,Tsc22d1,27745
0.42,0.66,0.46,Lacc1,7363
0.64,0.77,0.55,Enox1,80555
0.31,0.56,0.41,Enox1,158160
0.41,0.65,0.47,Enox1,262366
0.48,0.72,0.65,Gm6994,9846
0.48,0.72,0.65,Enox1,224738
0.57,0.82,0.62,Enox1,99161
0.45,0.68,0.46,Enox1,67218
0.57,0.77,0.75,Enox1,51174
0.43,0.67,0.52,Enox1,18724
0.41,0.69,0.62,Enox1,8275
0.34,0.56,0.37,Gm1587,1766
0.54,0.78,0.59,Zfp957,4248
0.62,0.39,0.46,Zfp957,17432
0.06,0.24,0.26,Sugt1,236
0.72,0.39,0.53,Lect1,10714
0.55,0.72,0.49,Lect1,2569
0.19,0.43,0.26,Diap3,231984
0.16,0.36,0.29,Tdrd3,8513
0.1,0.36,0.37,Tdrd3,1022
0.24,0.49,0.31,Pcdh20,4967
0.63,0.85,0.8,Pcdh9,369639
0.44,0.7,0.51,Pcdh9,363661
0.31,0.58,0.46,Pcdh9,348897
0.39,0.66,0.57,Pcdh9,348685
0.26,0.43,0.22,Pcdh9,235692
0.29,0.55,0.45,Pcdh9,6895
0.91,0.71,0.94,Klhl1,187412
0.18,0.4,0.27,Dach1,177075
0.3,0.59,0.47,Mzt1,4012
0.27,0.56,0.48,Pibf1,6958
0.68,0.86,0.65,Tbc1d4,74097
0.36,0.59,0.37,Tbc1d4,83278
0.27,0.48,0.26,Lmo7,46916
0.09,0.31,0.24,Lmo7,41876
0.17,0.38,0.23,Cln5,23
0.17,0.38,0.23,Fbxl3,1317
0.35,0.64,0.49,Mycbp2,86999
0.41,0.71,0.49,Mycbp2,86078
0.6,0.84,0.77,Slain1os,1261
0.6,0.84,0.77,Slain1,14663
0.48,0.71,0.56,Rbm26,26058
0.47,0.69,0.49,Gm16259,2173
0.47,0.69,0.49,Ndfip2,18693
0.44,0.67,0.54,Ndfip2,15653
0.39,0.61,0.63,Gpc5,115893
0.56,0.33,0.49,Gpc5,382367
0.39,0.69,0.59,Gpc5,356857
0.12,0.34,0.18,Gpc5,94435
0.83,0.63,0.62,Gpc6,360420
0.15,0.37,0.36,Gpc6,523098
0.5,0.75,0.64,Gpc6,408479
0.39,0.68,0.47,Gpc6,325779
0.53,0.78,0.64,Gpc6,209664
0.14,0.4,0.33,Gpc6,188002
0.67,0.89,0.69,Gpr180,5646
0.3,0.56,0.42,Gpr180,4848
0.38,0.66,0.56,Abcc4,45779
0.49,0.73,0.66,Abcc4,37643
0.73,0.95,0.8,Abcc4,5421
0.25,0.46,0.28,Dzip1,26832
0.39,0.67,0.48,Dzip1,26749
0.18,0.4,0.25,Dnajc3,10897
0.35,0.59,0.38,Hs6st3,5023
0.29,0.55,0.45,Hs6st3,99134
0.47,0.78,0.45,Hs6st3,172065
0.21,0.48,0.32,Hs6st3,248373
0.3,0.51,0.41,Hs6st3,334509
0.15,0.36,0.33,Hs6st3,328821
0.41,0.71,0.7,Hs6st3,253868
0.56,0.79,0.7,Hs6st3,192173
0.25,0.46,0.44,Hs6st3,31100
0.15,0.38,0.3,Mbnl2,32775
0.31,0.52,0.41,Mbnl2,61796
0.3,0.5,0.35,Mbnl2,79038
0.5,0.72,0.6,Mbnl2,79694
0.39,0.68,0.47,Mbnl2,55168
0.2,0.42,0.34,Farp1,70599
0.12,0.35,0.22,Farp1,85252
0.24,0.46,0.31,Farp1,78025
0.38,0.63,0.47,Farp1,32034
0.32,0.59,0.47,Stk24,40686
0.55,0.76,0.63,Stk24,40612
0.15,0.39,0.29,Dock9,101560
0.49,0.73,0.62,Dock9,118571
0.32,0.53,0.49,Dock9,116852
0.18,0.43,0.24,Dock9,95592
0.31,0.56,0.37,Dock9,75442
0.44,0.7,0.61,Dock9,30576
0.29,0.61,0.51,Ubac2,5541
0.2,0.43,0.29,Ubac2,23262
0.31,0.57,0.41,Gpr183,4193
0.31,0.57,0.41,Ubac2,68510
0.3,0.55,0.45,Ubac2,11801
0.18,0.3,0.38,Clybl,88130
0.13,0.36,0.23,Zic2,268
0.13,0.36,0.23,2610035F20Rik,3496
0.38,0.61,0.49,Ggact,19939
0.38,0.61,0.49,Pcca,58938
0.32,0.61,0.6,C9,18393
0.47,0.69,0.46,Fyb,42994
0.47,0.69,0.46,Gm2245,19978
0.28,0.48,0.27,Lifr,5053
0.19,0.45,0.28,Nadk2,9623
0.26,0.47,0.4,Nadk2,13420
0.43,0.71,0.51,Spef2,37675
0.29,0.51,0.36,Rai14,18234
0.12,0.34,0.19,Adamts12,63572
0.45,0.72,0.52,Adamts12,83586
0.09,0.3,0.18,Mtmr12,19666
0.98,0.85,0.77,Pdzd2,80715
0.66,0.86,0.79,Drosha,51729
0.49,0.79,0.56,Cdh6,63513
0.38,0.65,0.5,Cdh6,20005
0.52,0.82,0.66,Cdh6,16289
0.39,0.61,0.42,Cdh6,9848
0.38,0.61,0.46,Cdh6,4502
0.18,0.43,0.29,Cdh12,132257
0.17,0.43,0.44,Gm2824,23184
0.26,0.46,0.24,Gm2824,11333
0.66,0.4,0.6,Myo10,32641
0.39,0.62,0.5,Myo10,37191
0.44,0.74,0.57,Myo10,31957
0.6,0.36,0.55,Myo10,20877
0.7,0.9,0.86,Myo10,7816
0.21,0.48,0.37,Mir7212,343
0.21,0.48,0.37,Fam134b,25743
0.45,0.62,0.39,Trio,36065
0.39,0.66,0.46,Trio,143296
0.37,0.1,0.12,Trio,142151
0.29,0.55,0.45,Dnah5,47710
0.21,0.44,0.35,Ctnnd2,300963
0.05,0.26,0.13,Ctnnd2,320376
0.57,0.78,0.82,Dap,54
0.15,0.3,0.09,Cmbl,5333
0.16,0.45,0.28,Fam173b,9290
0.33,0.68,0.55,Sema5a,87291
0.47,0.72,0.52,Sema5a,204835
0.14,0.44,0.29,Sema5a,142795
0.59,0.78,0.55,9430069I07Rik,3248
0.59,0.78,0.55,Matn2,50493
0.31,0.52,0.28,Pop1,16874
0.33,0.58,0.42,Kcns2,1124
0.58,0.38,0.42,Stk3,375
0.64,0.42,0.55,Vps13b,87789
0.27,0.49,0.38,Vps13b,19114
1.0,0.73,0.79,Spag1,22937
0.65,0.86,0.77,Ankrd46,3973
0.5,0.72,0.71,Ankrd46,10826
0.39,0.66,0.44,Zfp706,4212
0.31,0.53,0.46,Gm26766,5699
0.31,0.54,0.4,Grhl2,52398
0.38,0.58,0.35,Grhl2,52485
0.42,0.7,0.41,Grhl2,52540
0.15,0.39,0.28,Grhl2,64473
0.29,0.5,0.46,Grhl2,44269
0.33,0.61,0.58,Ncald,211380
0.29,0.56,0.36,Ncald,65517
0.17,0.43,0.31,Ncald,65138
0.33,0.64,0.5,Fzd6,1945
0.13,0.41,0.23,Rims2,3553
0.33,0.6,0.44,Lrp12,10078
0.49,0.36,0.57,Zfpm2,18893
0.41,0.66,0.55,Gm26854,12316
0.41,0.66,0.55,Oxr1,94672
0.29,0.6,0.46,Angpt1,15613
1.0,0.75,0.7,Rspo2,25207
0.25,0.43,0.5,Nudcd1,26718
0.79,0.61,0.87,Csmd3,86185
0.15,0.38,0.27,Trps1,56783
0.34,0.57,0.49,Trps1,56939
0.49,0.75,0.51,Ext1,76168
0.36,0.58,0.42,Ext1,83215
0.13,0.35,0.22,Ext1,37100
0.32,0.52,0.45,Ext1,27483
0.24,0.46,0.46,Ext1,15241
0.31,0.59,0.43,Deptor,69614
0.27,0.41,0.48,Sntb1,97338
0.51,0.8,0.59,Gm26178,266
0.07,0.3,0.17,Zhx2,32641
0.13,0.33,0.18,Tbc1d31,11290
0.16,0.36,0.3,Tbc1d31,12729
0.51,0.77,0.73,Tbc1d31,23490
0.13,0.4,0.29,Tbc1d31,7621
0.57,0.43,0.64,Gm15943,30484
0.31,0.62,0.44,Tatdn1,15157
0.63,0.84,0.77,Mtss1,29857
0.3,0.52,0.47,Nsmce2,16072
0.24,0.45,0.38,Nsmce2,7584
0.26,0.5,0.43,9930014A18Rik,1229
0.26,0.5,0.43,Fam84b,4506
0.18,0.37,0.17,Fam84b,10225
0.31,0.6,0.4,Pvt1,19907
0.32,0.55,0.3,Pvt1,24018
0.15,0.35,0.26,Pvt1,86110
0.33,0.61,0.32,Pvt1,146482
0.23,0.48,0.32,Pvt1,135475
0.48,0.74,0.71,Gsdmcl-ps,692
0.33,0.58,0.49,Fam49b,16139
0.3,0.55,0.48,Gm25628,847
0.3,0.55,0.48,Fam49b,35243
0.16,0.34,0.38,Fam49b,30699
0.57,0.81,0.71,Asap1,2974
0.27,0.51,0.44,Gm20717,2519
0.27,0.51,0.44,Asap1,13979
0.16,0.36,0.22,Asap1,20082
0.63,0.84,0.74,Asap1,68012
0.28,0.56,0.44,Asap1,147141
0.22,0.46,0.31,Asap1,134605
0.34,0.61,0.52,Asap1,99646
0.21,0.46,0.27,Asap1,50508
0.23,0.47,0.32,Asap1,26187
0.5,0.52,0.26,Asap1,22127
0.05,0.26,0.17,Asap1,6068
0.24,0.52,0.37,Asap1,5709
0.43,0.72,0.55,Asap1,4408
0.52,0.77,0.68,Adcy8,214
0.42,0.72,0.57,Adcy8,60039
0.26,0.56,0.46,Adcy8,100348
0.26,0.56,0.46,Gm21798,8254
0.55,0.75,0.62,Oc90,10191
0.33,0.63,0.43,Hhla1,4870
0.44,0.71,0.52,Kcnq3,66159
0.33,0.49,0.56,Kcnq3,149923
0.3,0.53,0.36,Kcnq3,94226
0.58,0.8,0.64,Kcnq3,50557
0.23,0.51,0.37,Kcnq3,23659
0.42,0.66,0.59,Kcnq3,15716
0.28,0.54,0.38,Sla,4502
0.28,0.54,0.38,Tg,23394
0.38,0.63,0.39,Zfat,9315
0.58,0.78,0.64,Zfat,49572
0.54,0.76,0.66,Khdrbs3,78466
0.16,0.37,0.18,Khdrbs3,75081
0.1,0.32,0.19,Khdrbs3,35993
0.13,0.33,0.29,Khdrbs3,1657
0.36,0.6,0.52,Trappc9,168543
0.24,0.48,0.41,Trappc9,230812
0.5,0.73,0.61,Trappc9,231411
0.56,0.31,0.53,Ago2,7918
0.34,0.58,0.44,Mroh5,12309
0.32,0.54,0.38,Mroh5,32889
0.17,0.4,0.17,Mroh5,20252
0.31,0.49,0.27,Bai1,3111
0.58,0.36,0.44,Mroh4,15834
0.22,0.53,0.31,Gm28068,6703
0.46,0.69,0.51,Zc3h3,43281
0.26,0.47,0.31,Gm9568,1928
0.3,0.59,0.46,Cyc1,927
0.32,0.57,0.48,Mroh1,8392
0.27,0.53,0.42,Slc39a4,1750
0.31,0.56,0.49,Ppp1r16a,10553
0.39,0.6,0.45,Arhgap39,20434
0.27,0.52,0.45,Arhgap39,17111
0.32,0.58,0.58,Rbfox2,105390
0.27,0.49,0.3,Rbfox2,60861
0.27,0.42,0.22,Rbfox2,60670
0.29,0.53,0.44,Rbfox2,8435
0.27,0.52,0.23,Myh9,13256
0.47,0.69,0.48,Myh9,13401
0.23,0.44,0.27,Myh9,32641
0.26,0.47,0.28,Myh9,4952
0.26,0.47,0.28,Gm22107,566
0.31,0.54,0.37,Foxred2,4625
0.14,0.38,0.21,Eif3d,17
0.22,0.47,0.34,Cacng2,59508
0.38,0.68,0.53,A730060N03Rik,577
0.34,0.59,0.46,Tex33,2948
0.44,0.68,0.53,Cyth4,1782
0.67,0.91,0.8,Card10,7881
0.62,0.82,0.84,Cdc42ep1,667
0.5,0.72,0.6,Sh3bp1,274
0.26,0.49,0.35,Gm10863,28858
0.25,0.47,0.25,Gm10863,27073
0.29,0.55,0.42,Tmem184b,618
0.27,0.5,0.26,Cbx7,20151
0.56,0.77,0.69,Syngr1,7272
0.47,0.68,0.59,Mgat3,14040
0.58,0.8,0.72,Cacna1i,10706
0.36,0.68,0.61,Cacna1i,28221
0.28,0.5,0.36,Cacna1i,50939
0.5,0.72,0.56,Enthd1,13942
0.32,0.57,0.34,Enthd1,31172
0.3,0.58,0.53,Enthd1,23726
0.26,0.48,0.23,Tnrc6b,53278
0.16,0.29,0.09,Tnrc6b,74788
0.5,0.71,0.64,Tnrc6b,58209
0.3,0.53,0.56,Sgsm3,15472
0.37,0.6,0.44,Mkl1,37535
0.19,0.4,0.24,Mkl1,81695
0.28,0.54,0.33,Slc25a17,22240
0.39,0.6,0.47,Tef,3230
