2mo,9mo,18mo,gene_name,distance
0.53,0.65,0.73,Lrig3,20771
0.76,0.62,0.85,Agap2,6183
0.46,0.52,0.3,B4galnt1,4721
0.66,0.65,0.85,Kif5a,11496
0.49,0.25,0.5,Mbd6,3675
0.49,0.25,0.5,Dctn2,328
0.44,0.63,0.69,R3hdm2,20863
0.25,0.15,0.35,Rpl41,1465
0.36,0.61,0.47,Ikzf4,8288
0.71,0.92,0.79,Vmn2r85,4324
0.54,0.73,0.81,Gm11399,138
0.54,0.73,0.81,Sfi1,10336
0.36,0.44,0.58,Gm11399,2339
0.36,0.44,0.58,Sfi1,13174
0.38,0.61,0.73,Gm11400,2025
0.38,0.61,0.73,Sfi1,19917
1.0,0.92,0.73,Gm11400,1096
1.0,0.92,0.73,Sfi1,22009
0.52,0.68,0.74,Gm11400,109
0.52,0.68,0.74,Sfi1,22996
0.45,0.66,0.71,Sfi1,26983
0.45,0.7,0.75,Sfi1,28031
0.22,0.55,0.45,Sfi1,18466
0.69,0.48,0.58,Sfi1,13371
0.37,0.43,0.22,Patz1,10166
0.93,0.89,0.64,Sec14l2,9477
0.43,0.64,0.56,Sf3a1,12999
0.58,0.46,0.34,Lif,7063
0.64,0.46,0.71,Hormad2,20845
0.99,0.94,0.79,Gm11960,740
0.99,0.94,0.79,Mtmr3,36343
0.4,0.52,0.29,Zmat5,5420
0.43,0.54,0.65,Rhbdd3,4112
0.43,0.54,0.65,Ewsr1,228
0.29,0.51,0.42,Ankrd36,46458
0.81,0.91,0.7,Camk2b,38691
0.63,0.76,0.54,Camk2b,39469
0.65,0.8,0.57,Camk2b,39595
0.74,0.82,0.6,Camk2b,39949
0.82,0.87,0.58,Camk2b,50142
0.51,0.47,0.69,Gm11973,9051
0.46,0.37,0.58,Gm11974,1638
0.69,0.73,0.51,Tns3,52211
0.61,0.53,0.77,Tns3,65136
0.57,0.44,0.67,Tns3,43056
0.46,0.66,0.59,Abca13,23715
0.51,0.47,0.67,Abca13,88192
0.51,0.72,0.66,Ddc,29042
0.51,0.72,0.66,1700042O10Rik,4979
0.53,0.61,0.41,Ddc,18580
0.53,0.61,0.41,1700042O10Rik,5757
0.46,0.28,0.5,Grb10,14575
0.41,0.69,0.57,Grb10,13804
0.5,0.66,0.73,Gm12001,3173
0.45,0.25,0.51,Cobl,29730
0.06,0.05,0.29,Cobl,32193
0.4,0.47,0.6,Cobl,9462
0.62,0.8,0.83,Gm25490,687
0.47,0.49,0.71,Gm12011,1975
0.3,0.55,0.39,Meis1,52952
0.67,0.84,0.88,Gm16140,2692
0.67,0.84,0.88,Meis1,11165
0.41,0.66,0.54,Gm16141,2501
0.41,0.66,0.54,Meis1,6667
0.19,0.35,0.4,Gm16141,694
0.19,0.35,0.4,Meis1,4525
0.69,0.85,0.59,Spred2,3158
0.33,0.21,0.41,Peli1,14800
0.75,0.6,0.81,Ehbp1,102706
0.56,0.61,0.4,Gm12068,61013
0.65,0.74,0.54,5730522E02Rik,271214
0.54,0.64,0.4,5730522E02Rik,140363
0.32,0.52,0.28,Vrk2,9500
0.41,0.62,0.46,Sptbn1,83613
0.38,0.28,0.17,Acyp2,53246
0.78,0.6,0.84,Gm12100,3567
0.78,0.6,0.84,Gm12101,2008
0.29,0.14,0.37,Fbxw11,31822
0.63,0.68,0.44,Fbxw11,15839
0.6,0.83,0.58,Ranbp17,108106
0.18,0.34,0.14,Kcnip1,58856
0.29,0.44,0.23,Kcnip1,129314
0.23,0.43,0.38,Kcnip1,167201
0.76,0.78,0.55,Kcnip1,156497
0.47,0.35,0.6,Kcnmb1,1374
0.47,0.35,0.6,Kcnip1,32765
0.53,0.64,0.74,Fam196b,3666
0.53,0.64,0.74,Dock2,91673
0.51,0.41,0.66,Slit3,59383
0.52,0.72,0.51,Slit3,185849
0.42,0.35,0.56,Slit3,254662
0.29,0.49,0.3,Slit3,256304
0.47,0.45,0.66,Slit3,250892
0.28,0.15,0.36,Wwc1,8662
0.75,0.66,0.54,Wwc1,61467
0.35,0.57,0.36,Tenm2,49469
0.45,0.63,0.4,Tenm2,68085
0.37,0.51,0.25,Tenm2,148193
0.36,0.47,0.26,Tenm2,171442
0.68,0.9,0.75,Tenm2,346601
0.28,0.34,0.51,Tenm2,390982
0.39,0.51,0.3,Tenm2,406152
0.5,0.26,0.32,Tenm2,548567
0.63,0.59,0.82,Tenm2,558347
0.32,0.56,0.44,Tenm2,566474
0.33,0.47,0.22,Tenm2,83568
0.43,0.48,0.25,Gabrb2,1633
0.83,0.81,0.61,C1qtnf2,3164
0.16,0.37,0.24,Ccnjl,19512
0.78,0.86,0.63,Ccnjl,25506
0.73,0.58,0.78,Adra1b,49270
0.46,0.77,0.72,Gm12153,60894
0.7,0.76,0.54,Gm12153,47348
0.5,0.36,0.24,Ebf1,69365
0.39,0.61,0.53,Ebf1,184521
0.71,0.81,0.59,Ebf1,189104
0.36,0.42,0.6,Ebf1,76236
0.67,0.81,0.59,Ebf1,75939
0.41,0.51,0.28,Gm12162,16120
0.47,0.58,0.71,Sgcd,123252
0.81,0.91,0.7,Sgcd,489933
0.57,0.75,0.51,Gm12185,28450
0.55,0.81,0.65,Olfr54,1841
0.42,0.47,0.24,BC049762,2483
0.42,0.47,0.24,Clk4,2833
0.45,0.65,0.42,Col23a1,66466
0.6,0.5,0.26,D930048N14Rik,2726
0.6,0.5,0.26,N4bp3,1162
0.67,0.71,0.87,Gm26551,106749
0.25,0.26,0.47,Fstl4,12204
0.32,0.35,0.53,Fstl4,121937
0.37,0.34,0.57,Gm11188,2001
0.28,0.29,0.48,Gm12216,16015
0.7,0.61,0.81,Gm12216,29130
0.7,0.93,0.65,Acsl6,16481
0.7,0.93,0.65,Gm12224,5204
0.33,0.43,0.57,4930404A10Rik,27120
0.22,0.47,0.33,Lyrm7os,3063
0.9,0.95,0.75,Gm12239,46114
0.4,0.71,0.39,Gm12251,1871
0.63,0.6,0.43,Olfr313,27
0.61,0.85,0.61,Gm12260,1093
0.61,0.85,0.61,Trim17,8220
0.41,0.63,0.5,Obscn,28540
0.78,0.61,0.84,Obscn,8727
0.44,0.59,0.64,Obscn,1199
0.28,0.39,0.16,Iba57,4199
0.5,0.59,0.73,Gjc2,4434
0.76,0.89,0.66,Gm16062,3805
0.76,0.89,0.66,Cops3,891
0.41,0.54,0.63,Gm12714,4480
0.54,0.76,0.61,4930412M03Rik,2039
0.54,0.76,0.61,Rai1,9245
0.67,0.56,0.44,Mir6922,208
0.67,0.56,0.44,Srebf1,7030
0.66,0.57,0.78,Alkbh5,2971
0.61,0.57,0.78,Llgl1,4115
0.44,0.47,0.65,Mfap4,3694
0.44,0.47,0.65,Mapk7,313
0.76,0.79,0.56,Ulk2,36652
0.83,0.69,0.92,Adora2b,7525
0.49,0.71,0.64,Ncor1,33804
0.78,0.71,0.92,Lrrc75a,6820
0.52,0.71,0.5,Hs3st3b1,5441
0.54,0.5,0.32,Hs3st3b1,19310
0.53,0.39,0.33,Cox10,11124
0.34,0.28,0.55,Cox10,40244
0.33,0.38,0.54,Dnah9,9900
0.62,0.36,0.53,Myh1,8365
0.62,0.36,0.53,Gm12300,8954
0.46,0.59,0.39,Gas7,28410
0.49,0.69,0.66,Gas7,71526
0.77,0.65,0.56,Gm12301,3664
0.77,0.65,0.56,Gas7,115188
0.78,0.84,0.98,9130017K11Rik,12439
0.78,0.84,0.98,Cfap52,14414
0.12,0.48,0.82,Stx8,42901
0.52,0.76,0.72,Stx8,110491
0.5,0.28,0.56,Ntn1,31443
0.32,0.33,0.53,Dnah2,6868
0.46,0.51,0.7,Zbtb4,6726
0.39,0.65,0.58,Nlrp1b,39210
0.72,0.85,0.64,Wscd1,5860
0.54,0.55,0.75,4933427D14Rik,7255
0.59,0.45,0.69,Spata22,4434
0.59,0.45,0.69,Olfr20,3220
0.34,0.27,0.47,Olfr383-ps1,982
0.24,0.45,0.33,Olfr388-ps1,2365
0.55,0.77,0.6,Olfr389,1005
0.48,0.46,0.26,Rap1gap2,18705
0.72,0.58,0.83,Pafah1b1,11252
0.46,0.38,0.24,Smg6,59725
0.43,0.5,0.29,Hic1,3410
0.48,0.7,0.54,Hic1,3207
0.17,0.33,0.37,Rtn4rl1,22546
0.49,0.32,0.27,Rpa1,1615
0.67,0.67,0.47,Slc43a2,8650
0.4,0.5,0.28,Inpp5k,8353
0.3,0.4,0.59,Gm12339,6905
0.53,0.3,0.35,Nxn,5266
0.32,0.45,0.23,Nxn,7402
0.37,0.57,0.53,Nxn,38058
0.57,0.43,0.35,Nxn,42542
0.59,0.84,0.8,Tusc5,1171
0.67,0.75,0.54,Cpd,19239
0.76,0.82,0.62,Efcab5,48875
0.6,0.81,0.51,Myo18a,34735
0.48,0.48,0.72,Lgals9,8276
0.35,0.59,0.37,Gm23293,402
0.35,0.59,0.37,Rab11fip4,4355
0.26,0.44,0.68,9130204K15Rik,11371
0.64,0.72,0.85,Rhbdl3,6217
0.66,0.76,0.89,Myo1d,102492
0.51,0.58,0.71,Asic2,162845
0.63,0.57,0.78,Gm11418,2044
0.63,0.57,0.78,Asic2,383052
0.7,0.75,0.53,5530401A14Rik,12525
0.7,0.75,0.53,Asic2,99259
0.42,0.51,0.63,Unc45b,13009
0.16,0.32,0.08,Mmp28,5272
0.5,0.4,0.28,Mmp28,2740
0.27,0.48,0.39,E230016K23Rik,7245
0.58,0.54,0.78,Acaca,13768
0.66,0.73,0.86,Acaca,53475
0.42,0.44,0.66,Gm11431,2428
0.35,0.15,0.31,Gm11431,6048
0.75,0.61,0.51,Bcas3,44204
0.4,0.43,0.22,Bcas3,72893
0.81,0.69,0.89,Atp5l-ps2,1806
0.81,0.69,0.89,Brip1,17357
0.6,0.49,0.38,Gm23667,1283
0.32,0.31,0.53,Vmp1,4600
0.66,0.71,0.5,Ypel2,11931
0.33,0.55,0.39,Smg8,2669
0.69,0.82,0.56,Ppm1e,3781
0.75,0.87,0.64,Rad51c,14450
0.56,0.78,0.64,Rnf43,4577
0.44,0.66,0.56,Rnf43,26925
0.45,0.55,0.68,Rnf43,27449
0.68,0.53,0.75,Mpo,5796
0.68,0.53,0.75,Gm11505,3593
0.69,0.8,0.57,Vezf1,6541
0.44,0.56,0.32,Cuedc1,30155
0.67,0.51,0.46,1700106J16Rik,2317
0.8,0.77,0.58,Msi2,5896
0.09,0.12,0.35,Msi2,191202
0.3,0.18,0.09,Msi2,181424
0.63,0.41,0.47,Msi2,60667
0.5,0.29,0.31,Msi2,34264
0.58,0.48,0.34,Msi2,32538
0.72,0.64,0.52,Msi2,24386
0.39,0.18,0.22,Msi2,11369
0.39,0.29,0.18,C030037D09Rik,4635
0.57,0.43,0.68,Hlf,26541
0.41,0.46,0.23,Hlf,22140
0.77,0.57,0.56,Hlf,8455
0.74,0.64,0.54,Hlf,6671
0.47,0.38,0.26,Hlf,4291
0.61,0.47,0.69,Stxbp4,47135
0.47,0.47,0.68,Tom1l1,12295
0.48,0.45,0.72,Car10,15884
0.42,0.44,0.72,Car10,44213
0.58,0.44,0.68,Car10,125832
0.73,0.84,0.52,Tob1,2615
0.49,0.65,0.69,Cacna1g,20560
0.29,0.16,0.37,Mycbpap,10077
0.58,0.67,0.79,Itga3,15274
0.48,0.52,0.68,Dlx3,183
0.71,0.85,0.63,Spop,38757
0.42,0.26,0.48,Ngfr,7875
0.44,0.66,0.68,Gm11528,1466
0.79,0.89,0.68,Ube2z,929
0.2,0.13,0.37,Hoxb3os,5105
0.2,0.13,0.37,Hoxb2,3061
0.39,0.42,0.61,Skap1,49567
0.37,0.54,0.58,Skap1,70930
0.35,0.25,0.47,Snx11,3833
0.55,0.7,0.76,D030028A08Rik,10904
0.57,0.66,0.77,Tbx21,3719
0.38,0.44,0.63,Arhgap23,3972
0.38,0.44,0.63,4933428G20Rik,1910
0.4,0.53,0.61,Arhgap23,3818
0.4,0.53,0.61,4933428G20Rik,1756
0.22,0.27,0.43,Arhgap23,3765
0.22,0.27,0.43,4933428G20Rik,1703
0.4,0.51,0.27,2410003L11Rik,6039
0.3,0.49,0.25,Pcgf2,4134
0.37,0.49,0.23,Pip4k2b,7802
0.52,0.6,0.73,Cdk12,30695
0.51,0.34,0.25,Ppp1r1b,2946
0.51,0.34,0.25,1700003D09Rik,632
0.73,0.52,0.59,Ppp1r1b,3991
0.73,0.52,0.59,1700003D09Rik,1677
0.64,0.47,0.35,Ppp1r1b,4281
0.64,0.47,0.35,1700003D09Rik,1967
0.48,0.34,0.22,Ppp1r1b,5324
0.48,0.34,0.22,1700003D09Rik,5754
0.53,0.47,0.29,Ppp1r1b,5202
0.53,0.47,0.29,1700003D09Rik,5689
0.53,0.41,0.29,Ppp1r1b,5084
0.53,0.41,0.29,1700003D09Rik,5571
0.53,0.69,0.77,Pgap3,4941
0.27,0.2,0.41,Ikzf3,20489
0.37,0.48,0.25,Gm12,1567
0.58,0.64,0.79,Med24,11786
0.39,0.5,0.27,Rapgefl1,6541
0.6,0.66,0.42,Cdc6,2193
0.53,0.38,0.6,Rara,1827
0.54,0.71,0.5,Rara,10486
0.39,0.46,0.59,Rara,8093
0.26,0.32,0.12,Igfbp4,7791
0.5,0.44,0.65,Smarce1,5032
0.68,0.77,0.5,Krt25,1012
0.76,0.59,0.8,Krt26,6320
0.74,0.6,0.81,Krt27,1967
0.54,0.6,0.74,Krt33a,2323
0.53,0.64,0.41,Gm11571,8905
0.46,0.52,0.3,Gm11598,133
0.46,0.52,0.3,Krt16,1405
0.4,0.38,0.6,Gm10039,2190
0.57,0.78,0.55,Acly,19970
0.14,0.2,0.37,Nkiras2,5233
0.23,0.29,0.44,Stat5a,2584
0.68,0.83,0.54,Stat3,9358
0.54,0.75,0.69,Atp6v0a1,20095
0.66,0.87,0.69,Cntnap1,11255
0.47,0.54,0.33,Gm27029,621
0.47,0.54,0.33,Ptges3l,1158
0.47,0.54,0.33,Rundc1,3090
0.6,0.33,0.37,Arl4d,1873
0.43,0.55,0.66,Gm20659,248
0.43,0.55,0.66,Dusp3,4468
0.73,0.78,0.57,Cd300lg,785
0.73,0.78,0.57,Mpp2,1820
0.65,0.79,0.87,Lsm12,9492
0.55,0.33,0.56,Hdac5,14713
0.48,0.22,0.27,Fzd2,1323
0.79,0.6,0.45,Fzd2,481
0.61,0.66,0.81,Adam11,10524
0.34,0.24,0.49,Gjc1,4108
0.23,0.44,0.31,Plcd3,6774
0.23,0.44,0.31,Gm26668,2825
0.53,0.66,0.42,Hexim1,2408
0.16,0.26,0.4,Gm20511,1224
0.16,0.26,0.4,Fmnl1,7229
0.46,0.53,0.32,Wnt3,8467
0.82,0.73,0.94,Nsf,22661
0.41,0.36,0.21,Mapt,17399
0.52,0.77,0.66,Efcab3,6923
0.64,0.49,0.72,Mrc2,339
0.61,0.71,0.82,Mrc2,21157
0.56,0.59,0.78,March10,41707
0.63,0.6,0.82,Tanc2,62771
0.53,0.55,0.31,Kcnh6,4419
0.56,0.46,0.33,Kcnh6,4378
0.46,0.36,0.16,Kcnh6,4305
0.48,0.53,0.7,Limd2,4264
0.29,0.32,0.5,2310007L24Rik,5742
0.51,0.58,0.37,Pecam1,16436
0.63,0.54,0.43,Mir3064,244
0.63,0.54,0.43,Gm25994,756
0.63,0.54,0.43,Ddx5,6160
0.36,0.51,0.29,Gm11714,1764
0.36,0.51,0.29,Pitpnc1,44659
0.57,0.71,0.49,Pitpnc1,9207
0.62,0.7,0.47,Cacng1,2153
0.63,0.6,0.84,Prkca,20624
0.55,0.42,0.26,Prkca,53968
0.44,0.54,0.27,Prkca,95038
0.22,0.37,0.14,Prkca,97339
0.85,0.79,0.63,Prkca,130530
0.57,0.53,0.36,Prkca,130682
0.65,0.61,0.35,Prkca,84100
0.53,0.47,0.31,Prkca,50976
0.73,0.62,0.83,Cep112os2,4189
0.73,0.62,0.83,Cep112,40093
0.33,0.53,0.39,Axin2,14714
0.72,0.53,0.75,1700012B07Rik,919
0.41,0.51,0.64,Abca5,20562
0.44,0.36,0.23,Map2k6,42150
0.56,0.39,0.61,Kcnj16,29654
0.8,0.9,0.68,BC006965,32510
0.69,0.85,0.6,2610035D17Rik,2739
0.57,0.53,0.35,2610035D17Rik,80223
0.46,0.31,0.19,2610035D17Rik,43967
0.52,0.52,0.72,2610035D17Rik,41780
0.59,0.46,0.37,2610035D17Rik,33351
0.59,0.35,0.53,Slc39a11,53618
0.53,0.65,0.42,Cdc42ep4,13453
0.43,0.54,0.23,Cdc42ep4,13147
0.48,0.38,0.58,Cdc42ep4,10463
0.61,0.52,0.35,Ttyh2,6912
0.29,0.53,0.38,Dnaic2,15087
0.63,0.39,0.52,Tmem104,26291
0.59,0.43,0.38,Grin2c,8210
0.55,0.57,0.32,Fdxr,4040
0.4,0.48,0.27,Slc25a19,3090
0.4,0.48,0.27,Gm26613,1806
0.53,0.38,0.29,2310067B10Rik,18513
0.54,0.49,0.33,Caskin2,8823
0.61,0.58,0.79,Unc13d,4719
0.65,0.74,0.87,Unc13d,5157
0.44,0.44,0.66,Rnf157,20029
0.59,0.63,0.83,Rnf157,20384
0.95,0.71,0.8,Ubald2,2696
0.4,0.33,0.55,Ube2o,9103
0.33,0.28,0.48,Aanat,6717
0.71,0.91,0.82,Rhbdf2,15659
0.2,0.12,0.32,Sept9,2501
0.46,0.57,0.66,Sept9,50815
0.44,0.59,0.31,Gm11726,602
0.33,0.5,0.28,Pgs1,9843
0.44,0.66,0.59,Dnah17,30410
0.69,0.72,0.52,Cyth1,55043
0.56,0.48,0.36,Cyth1,42715
0.36,0.59,0.45,Rbfox3,66086
0.37,0.53,0.61,Rbfox3,86640
0.45,0.63,0.69,Rbfox3,182757
0.48,0.7,0.62,Rbfox3,208763
0.68,0.65,0.86,Rbfox3,201925
0.13,0.34,0.24,Rbfox3,185138
0.05,0.16,0.26,Gm11752,2419
0.05,0.16,0.26,Tbc1d16,8445
0.47,0.46,0.66,Gm11762,7792
0.24,0.17,0.42,Gm11762,5125
0.76,0.72,0.54,Gm11761,526
0.76,0.72,0.54,Rptor,43807
0.77,0.64,0.85,Baiap2,11244
0.58,0.44,0.31,Bahcc1,10581
0.59,0.81,0.79,Csnk1d,14370
0.39,0.23,0.74,Gm26520,1790
0.67,0.55,0.77,Kif3c,3969
0.68,0.72,0.51,Dnmt3a,11424
0.53,0.58,0.36,Efr3b,31710
0.47,0.38,0.61,Itsn2,61069
0.35,0.44,0.59,Klhl29,76533
0.17,0.36,0.08,Klhl29,140632
0.85,0.74,0.64,Klhl29,95045
0.45,0.66,0.6,Hs1bp3,200
0.68,0.57,0.8,Hs1bp3,13743
0.54,0.64,0.77,Slc7a15,11286
0.8,0.62,0.82,Fam49a,53818
0.58,0.7,0.5,Mycn,3010
0.51,0.71,0.55,Nbas,156533
0.79,0.59,0.71,Nbas,119704
0.46,0.63,0.67,Gm5432,27278
0.38,0.28,0.48,Gm6802,2367
0.71,0.85,0.57,Gm4425,12792
0.56,0.53,0.27,Gm20486,1766
0.7,0.57,0.79,2410018L13Rik,15786
0.38,0.49,0.21,Gm20472,2596
0.57,0.67,0.81,Gm9285,38197
0.79,0.9,0.68,Gm20474,13522
0.44,0.49,0.28,Klf11,1278
0.57,0.52,0.33,Mboat2,47683
0.66,0.75,0.55,Kidins220,12516
0.6,0.53,0.75,Kidins220,38944
0.57,0.66,0.79,RP24-559A16.1,19746
0.69,0.67,0.46,Rnf144a,31732
0.72,0.67,0.49,Rnf144a,47298
0.45,0.49,0.28,Tssc1,59443
0.2,0.09,0.29,Myt1l,103796
0.45,0.47,0.25,Myt1l,176457
0.77,0.6,0.83,Myt1l,89300
0.68,0.75,0.53,Myt1l,69424
0.28,0.48,0.23,Pxdn,40456
0.78,0.87,0.63,Tpo,11793
0.48,0.59,0.39,Slc26a3,28814
0.35,0.3,0.56,Gdap10,1626
0.35,0.3,0.56,Nampt,3163
0.33,0.4,0.54,Nampt,13720
0.49,0.68,0.46,4933406C10Rik,12613
0.25,0.41,0.2,Atxn7l1,99796
0.76,0.84,0.64,Atxn7l1,52999
0.35,0.56,0.37,Atxn7l1,35867
0.42,0.44,0.64,Atxn7l1,32255
0.34,0.4,0.55,Ankmy2,10676
0.55,0.68,0.44,Ispd,5470
0.72,0.6,0.83,Dgkb,152555
0.94,0.77,0.98,Dgkb,244565
0.46,0.52,0.29,Dgkb,85433
0.48,0.62,0.37,Etv1,6283
0.66,0.69,0.49,Scin,1645
0.46,0.56,0.67,Zfp277,9457
0.52,0.62,0.41,Nrcam,81834
0.18,0.36,0.16,Akap6,89779
0.63,0.58,0.79,Akap6,210937
0.54,0.47,0.34,Npas3,200316
0.68,0.82,0.62,Npas3,266152
0.72,0.62,0.82,Baz1a,58497
0.36,0.46,0.57,Baz1a,22854
0.45,0.65,0.6,Nfkbia,1003
0.64,0.88,0.7,Ralgapa1,3239
0.62,0.55,0.76,Gm26973,14984
0.62,0.55,0.76,C87198,2504
0.45,0.55,0.65,Slc25a21,54868
0.26,0.46,0.33,Slc25a21,92932
0.95,0.86,0.74,Slc25a21,143064
0.32,0.53,0.46,Mia2,4573
0.51,0.7,0.49,Mdga2,361081
0.67,0.76,0.55,Nemf,24423
0.49,0.68,0.47,Sav1,6000
0.25,0.39,0.18,Nin,2359
0.74,0.8,0.57,Abhd12b,1293
0.48,0.63,0.43,Tomm20l,4312
0.35,0.44,0.23,Daam1,52185
0.56,0.76,0.61,Daam1,24040
0.41,0.26,0.5,Lrrc9,1754
0.49,0.72,0.65,Lrrc9,27925
0.19,0.14,0.36,Six1,806
0.5,0.66,0.71,Prkch,83989
0.25,0.17,0.39,1700086L19Rik,3111
0.41,0.64,0.54,Kcnh5,55241
0.72,0.84,0.62,Rhoj,3082
0.61,0.55,0.8,Syne2,126742
0.38,0.3,0.55,Syne2,136860
0.54,0.49,0.74,Syne2,107504
0.56,0.73,0.53,Syne2,39323
0.38,0.62,0.44,Sptb,50427
0.6,0.58,0.39,Gm6657,3883
0.82,0.72,0.92,Plekhh1,699
0.42,0.49,0.62,Rad51b,6616
0.36,0.28,0.53,Galnt16,43776
0.5,0.34,0.58,Ccdc177,3403
0.5,0.34,0.58,Gm26796,2732
0.74,0.85,0.64,1700052I22Rik,2455
0.66,0.67,0.47,Smoc1,3165
0.67,0.56,0.44,Sipa1l1,88295
0.58,0.65,0.43,Rgs6,102258
0.75,0.75,0.55,Rgs6,136403
0.78,0.75,0.56,Rgs6,207532
0.73,0.75,0.55,Dpf3,36674
0.61,0.53,0.4,Gm26623,2016
0.77,0.57,0.54,Psen1,1233
0.62,0.43,0.64,Acot3,3910
0.43,0.54,0.33,Fam161b,1125
0.43,0.54,0.33,Coq6,3051
0.24,0.34,0.46,Entpd5,16223
0.52,0.61,0.4,Aldh6a1,2868
0.52,0.61,0.4,Lin52,574
0.39,0.37,0.61,Mlh3,9853
0.38,0.62,0.42,Tmed10,4042
0.54,0.76,0.7,Batf,6462
0.49,0.4,0.6,Ttll5,12918
0.49,0.61,0.41,Ttll5,77136
0.53,0.61,0.75,Ift43,17666
0.72,0.6,0.45,Gpatch2l,23908
0.43,0.64,0.5,Gm25888,1080
0.49,0.41,0.27,Gm26698,818
0.6,0.63,0.4,Noxred1,5885
0.54,0.73,0.53,Sptlc2,2333
0.37,0.54,0.33,Slirp,508
0.37,0.54,0.33,Alkbh1,3613
0.78,0.86,0.61,Gm8587,1965
0.31,0.52,0.43,Dio2,8820
0.2,0.36,0.41,Dio2,8076
0.53,0.73,0.5,Cep128,159134
0.68,0.71,0.51,Cep128,172747
0.4,0.61,0.52,Tshr,46535
0.38,0.59,0.38,Gm8378,5444
0.38,0.59,0.38,Gm16876,4
0.38,0.59,0.38,Ston2,46127
0.42,0.62,0.44,Gm8378,4560
0.42,0.62,0.44,Gm16876,888
0.42,0.62,0.44,Ston2,47011
0.4,0.61,0.48,Gm26055,1610
0.53,0.44,0.3,Kcnk10,6160
0.56,0.68,0.79,Kcnk10,11347
0.53,0.76,0.67,Foxn3,4804
0.66,0.88,0.8,Foxn3,6393
0.48,0.45,0.68,Foxn3,67262
0.41,0.62,0.5,Foxn3,112426
0.41,0.62,0.5,3300002A11Rik,531
0.61,0.58,0.78,Efcab11,64592
0.36,0.28,0.51,Efcab11,32027
0.91,0.73,0.99,Tdp1,34647
0.48,0.45,0.28,Ttc7b,7205
0.64,0.65,0.86,Rps6ka5,30290
0.68,0.61,0.86,9030617O03Rik,58497
0.41,0.45,0.23,Ccdc88c,7145
0.59,0.58,0.37,Ccdc88c,5202
0.56,0.36,0.37,Ccdc88c,4821
0.52,0.29,0.22,Atxn3,18546
0.54,0.64,0.76,Rin3,7363
0.54,0.39,0.32,Gm21971,27887
0.54,0.39,0.32,Itpk1,8026
0.18,0.27,0.4,Unc79,114000
0.67,0.82,0.61,Unc79,76618
0.85,0.62,0.75,Unc79,47148
0.45,0.6,0.65,Unc79,28235
0.69,0.62,0.48,Dicer1,9433
0.63,0.67,0.47,Dicer1,990
0.67,0.55,0.45,Clmn,16268
0.67,0.54,0.45,4930408O17Rik,4598
0.6,0.74,0.52,Tcl1b3,2738
0.35,0.56,0.52,Ak7,10174
0.33,0.27,0.48,Papola,1189
0.33,0.27,0.48,Ak7,564
0.61,0.55,0.75,Vrk1,7965
0.54,0.62,0.77,Gm16084,8489
0.31,0.35,0.55,Bcl11b,42684
0.57,0.71,0.48,Ccdc85c,35930
0.36,0.29,0.15,Ccdc85c,14058
0.55,0.62,0.41,Hhipl1,176
0.21,0.17,0.46,Eml1,12125
0.74,0.58,0.79,Eml1,55410
0.43,0.55,0.33,Eml1,76655
0.17,0.31,0.38,Evl,12676
0.62,0.73,0.52,Dlk1,6891
0.49,0.56,0.36,Gm27596,1898
0.49,0.56,0.36,Meg3,2351
0.48,0.44,0.64,Rian,5537
0.57,0.78,0.64,Rian,20607
0.7,0.79,0.55,RP23-204I16.3,2555
0.59,0.39,0.5,Mir379,218
0.38,0.3,0.53,Wdr20,10737
0.36,0.59,0.44,Amn,2756
0.65,0.81,0.58,Apopt1,3356
0.61,0.63,0.4,Klc1,16134
0.4,0.64,0.43,Ppp1r13b,31886
0.4,0.48,0.27,Tdrd9,38327
0.46,0.54,0.69,Tdrd9,37261
0.59,0.62,0.38,Tdrd9,32675
0.54,0.4,0.3,Inf2,7853
0.4,0.49,0.61,Ahnak2,13799
0.28,0.21,0.46,Ahnak2,6973
0.59,0.76,0.82,Brf1,8216
0.63,0.55,0.77,Adam6a,1487
0.63,0.77,0.53,Rpl26-ps3,211
0.63,0.77,0.53,Ighv5-15,1680
0.59,0.64,0.8,Ighv6-3,1368
0.91,0.86,0.69,Ighv1-47,1867
0.88,0.65,0.84,RP23-354D10.5,13466
0.43,0.64,0.65,Ighv1-81,908
0.58,0.72,0.5,Ptprn2,102903
0.49,0.7,0.55,Gm10421,974
0.49,0.7,0.55,Ptprn2,126172
0.42,0.54,0.33,Gm5441,16083
0.68,0.88,0.75,Cdca7l,10202
0.87,0.64,0.67,Dnah11,22461
0.91,0.76,0.99,Dnah11,112736
0.7,0.84,0.58,Abcb5,7115
0.45,0.54,0.32,Klf6,1256
0.23,0.3,0.47,Adarb2,40387
0.59,0.81,0.66,Gm9745,3690
0.59,0.81,0.66,Gm25274,220
0.24,0.46,0.39,Zmynd11,9001
0.46,0.33,0.54,Zmynd11,7228
0.48,0.55,0.71,Chrm3,66680
0.71,0.66,0.87,Edaradd,347
0.63,0.68,0.85,Gm25804,197
0.82,0.93,0.63,Nid1,770
0.52,0.6,0.4,Hecw1,23419
0.53,0.5,0.32,Gli3,130157
0.59,0.38,0.38,Gli3,53637
0.54,0.38,0.61,Amph,78194
0.32,0.43,0.52,Elmo1,27571
0.71,0.82,0.61,Elmo1,228021
0.57,0.69,0.45,Hist1h4m,39
0.44,0.55,0.67,Prss16,3273
