geneslop2k,pvalue,corrected_pvalue,18mo,2mo,9mo,gene_length,DMG,gene_name
ENSMUSG00000099749.1,4.953184636886479e-06,0.0010837800456842,1.4445605278015137,1.6124836206436155,1.4582090377807615,3139,1,Gm29323
ENSMUSG00000036086.16,2.025228142054297e-27,7.179721223284e-24,1.839266061782837,2.1543455123901367,1.856310606002808,148863,1,Zranb3
ENSMUSG00000106288.1,3.2443596434375263e-09,1.429451703204624e-06,1.7129719257354736,2.012219190597534,1.769522190093994,1345,1,Gm43593
ENSMUSG00000025743.14,2.4470180017451637e-06,0.000580572349322,1.465839385986328,1.5962902307510376,1.4741652011871338,33782,1,Sdc3
ENSMUSG00000039851.11,6.462382826785623e-06,0.0013700168180123,1.3321985006332395,1.474108099937439,1.3782250881195068,41187,1,4932438H23Rik
ENSMUSG00000015980.14,4.320804147779822e-09,1.8518451931236955e-06,1.7748868465423584,1.960888385772705,1.7787301540374756,29991,1,Lrrc27
ENSMUSG00000027006.13,8.46694582745467e-06,0.0017478487990712,1.0297333002090454,1.1493245363235474,1.0565783977508545,38577,1,Dnajc10
ENSMUSG00000117891.1,7.375717847373951e-09,2.9957604202697683e-06,1.782652735710144,2.002304553985596,1.8202818632125852,20027,1,AC135016.1
ENSMUSG00000085403.1,3.062326182017345e-07,8.972651263479545e-05,1.3411880731582642,1.5233983993530271,1.361732840538025,1089,1,Gm13068
ENSMUSG00000085177.1,2.168843545622334e-05,0.0039319316315582,1.8905489444732664,2.0690832138061523,1.9086896181106567,6035,1,Gm11209
ENSMUSG00000109297.1,1.241261553861918e-09,5.956788512378904e-07,1.5614827871322632,1.7661659717559814,1.6237003803253174,36848,1,Gm31522
ENSMUSG00000002897.5,1.1816560126763637e-07,3.8214376250216384e-05,1.413448452949524,1.576493501663208,1.4395447969436646,24312,1,Il17ra
ENSMUSG00000075538.2,1.506356971692349e-09,7.145113107206193e-07,1.742865800857544,2.0118749141693115,1.792030692100525,2540,1,Gm10855
ENSMUSG00000075478.3,1.6555506684606458e-10,9.427716291671113e-08,1.5756710767745972,1.9467864036560056,1.6455225944519043,5358,1,Slitrk1
ENSMUSG00000002279.19,1.8140833565052006e-07,5.605010866764915e-05,1.2111629247665403,1.3220946788787842,1.2356849908828735,83741,1,Lmf1
ENSMUSG00000040363.15,1.166238639783169e-10,6.884170373384381e-08,2.6344478130340576,2.8717856407165527,2.6683058738708496,123615,1,Bcor
ENSMUSG00000104994.1,3.012531959983723e-05,0.0052459245808198,2.4446358680725098,2.763949394226074,2.570543050765991,2305,1,Gm42989
ENSMUSG00000107397.1,1.541054285823014e-10,8.849656545589383e-08,2.6529970169067383,3.0438661575317383,2.719320058822632,2828,1,4930402H05Rik
ENSMUSG00000040659.3,5.809661663686058e-06,0.0012436722557318,1.0720270872116089,1.2032370567321775,1.0739493370056152,16778,1,Efhd2
ENSMUSG00000086924.1,7.860216193774391e-06,0.0016330439363441,1.2856643199920654,1.4515436887741089,1.3351489305496216,3563,1,Gm11766
ENSMUSG00000000861.15,1.806094611058832e-31,8.861560665071747e-28,1.4977924823760986,1.823236346244812,1.5393493175506592,96067,1,Bcl11a
ENSMUSG00000030342.8,8.855311826439079e-06,0.0018170114955692,0.9650111198425292,1.082321286201477,0.9689335823059082,34525,1,Cd9
ENSMUSG00000036790.5,4.004570292749022e-08,1.4254447047539005e-05,1.882212996482849,2.184010982513428,1.926340103149414,12075,1,Slitrk2
ENSMUSG00000021835.15,2.177310656131256e-06,0.0005234674365891,1.964977502822876,2.2424702644348145,2.031782627105713,7149,1,Bmp4
ENSMUSG00000022296.9,6.199998830979001e-07,0.0001695282446387,1.3563123941421509,1.5120481252670288,1.3708006143569946,19768,1,Baalc
ENSMUSG00000112153.1,2.0792634422407835e-10,1.1614136043423025e-07,1.6554114818572998,1.9489977359771729,1.747112274169922,7370,1,Gm47591
ENSMUSG00000027620.16,3.110981866115474e-07,9.107374250765252e-05,0.6452069282531738,0.7889625430107117,0.6538625359535217,32999,1,Rbm39
ENSMUSG00000103749.1,4.119352326753443e-18,6.528263939400007e-15,1.4799094200134275,1.698725700378418,1.4915603399276731,110864,1,Pcdhgb5
ENSMUSG00000033544.6,4.671484603793341e-06,0.0010302287472013,1.692279577255249,1.8693891763687132,1.7504348754882812,22516,1,Angptl1
ENSMUSG00000113769.1,3.310218823065426e-07,9.61719012337886e-05,1.333195686340332,1.4942841529846191,1.334882378578186,2493,1,5033406O09Rik
ENSMUSG00000071604.5,4.399518452463531e-06,0.000975512186037,1.3079627752304075,1.418496012687683,1.3214387893676758,58269,1,Fam189a2
ENSMUSG00000110148.1,5.818625391213416e-05,0.0093468270099983,1.1817518472671509,1.3121434450149536,1.1959649324417114,8770,1,5830408C22Rik
ENSMUSG00000098959.1,1.134675688526376e-05,0.0022579735307867,1.4070762395858765,1.5493099689483645,1.411563515663147,8536,1,Gm27230
ENSMUSG00000024563.16,3.806996759742324e-67,9.728614544084544e-63,2.187386035919189,2.9564216136932373,2.233687400817871,69383,1,Smad2
ENSMUSG00000049907.8,3.036791549882863e-06,0.0007044225702204,1.339855670928955,1.5239354372024536,1.4089874029159546,4195,1,Rasl11b
ENSMUSG00000087413.1,1.4781335063491681e-22,3.6262136151077007e-19,1.9235926866531368,2.242116689682007,1.9340612888336184,39276,1,Gm11266
ENSMUSG00000050860.6,1.3967817819552978e-10,8.074077416099969e-08,1.4146544933319092,1.654983401298523,1.4424320459365845,7641,1,Phospho1
ENSMUSG00000105443.1,4.4864194152070697e-08,1.580450256986211e-05,2.248063802719116,2.550739526748657,2.2679121494293213,2751,1,Gm43837
ENSMUSG00000102157.1,6.938812396979361e-21,1.467462050697229e-17,2.1000678539276123,2.643973588943481,2.1917054653167725,2797,1,Gm37470
ENSMUSG00000102543.5,6.040977433879342e-32,3.036876381043907e-28,2.48537540435791,2.9925200939178467,2.542635917663574,22360,1,Pcdhgc5
ENSMUSG00000108274.1,2.8841057535183694e-07,8.495915551203096e-05,2.7746737003326416,3.045736312866211,2.8126490116119385,17637,1,Gm44169
ENSMUSG00000097585.2,1.6115591050009287e-10,9.185730468224057e-08,1.2539806365966797,1.405164361000061,1.2989581823349,68346,1,E230029C05Rik
ENSMUSG00000105597.1,1.23474727282294e-07,3.979725505289893e-05,1.4478782415390017,1.6647989749908447,1.477017879486084,1072,1,4633401B06Rik
ENSMUSG00000108752.1,1.0674124466837178e-07,3.485911891539756e-05,1.5720205307006836,1.778032660484314,1.596842646598816,5438,1,Gm45191
ENSMUSG00000087474.1,1.7334976569887941e-09,8.10747710589086e-07,1.6867448091506958,1.9825855493545528,1.7644362449645996,5315,1,Gm12100
ENSMUSG00000021614.16,1.6992739253602405e-07,5.276865498065406e-05,1.703689694404602,1.855865478515625,1.7267053127288818,87197,1,Vcan
ENSMUSG00000061461.11,1.5637330151071357e-10,8.94828033251686e-08,1.2148098945617676,1.3916245698928833,1.2208011150360107,11457,1,Smim20
ENSMUSG00000112778.1,6.25797834986826e-11,3.8690301614979554e-08,1.1860092878341677,1.3611918687820437,1.195966720581055,22209,1,Gm33677
ENSMUSG00000112437.1,2.045050222463669e-07,6.243150039589189e-05,0.9722846746444702,1.0969688892364502,0.9954918026924132,85083,1,Gm35188
ENSMUSG00000113598.1,6.54499605206625e-13,5.35214482608952e-10,1.2206257581710815,1.4678460359573364,1.2543354034423828,1445,1,Gm48287
ENSMUSG00000037188.7,4.915368467234554e-11,3.0824564926915314e-08,1.6776092052459717,1.8891063928604128,1.7133773565292358,31742,1,Grhl3
ENSMUSG00000108242.1,8.670958520554949e-06,0.0017845576228745,1.362433671951294,1.5273332595825195,1.3662540912628174,9131,1,9330118I20Rik
ENSMUSG00000073413.9,8.267893012159639e-07,0.0002193242988048,1.5925730466842651,1.794974684715271,1.607398509979248,6622,1,Ly6g6d
ENSMUSG00000059447.13,1.443454443561146e-05,0.0027847889373783,1.115391731262207,1.2446293830871582,1.1509593725204468,29345,1,Hadhb
ENSMUSG00000115405.1,2.093094750494e-07,6.36447700091659e-05,1.6851080656051636,1.8533833026885984,1.6864696741104126,18520,1,Gm41307
ENSMUSG00000086564.9,1.1300362413798031e-05,0.0022502013796141,2.1061224937438965,2.269813299179077,2.119657516479492,36027,1,Cd101
ENSMUSG00000112854.1,2.089000974614858e-06,0.0005050075913362,1.005001187324524,1.1536890268325806,1.0723522901535034,6762,1,Gm38403
ENSMUSG00000110959.1,8.762603279065209e-16,1.0635972887833625e-12,1.5563029050827026,1.860805988311768,1.569753646850586,2234,1,Gm47198
ENSMUSG00000097736.8,3.74482861783122e-08,1.340770096379067e-05,1.527606725692749,1.6832325458526611,1.5626248121261597,107097,1,9530059O14Rik
ENSMUSG00000103622.1,4.490777356097242e-13,3.7370918103165854e-10,1.6322965621948242,1.9978526830673216,1.753085732460022,4068,1,Gm38391
ENSMUSG00000027314.6,8.578388954945475e-09,3.4454537767044717e-06,1.6064517498016355,1.8355741500854488,1.631203055381775,10178,1,Dll4
ENSMUSG00000046999.2,1.6089251263481053e-15,1.8795602935316167e-12,1.8262094259262085,2.2647969722747803,1.846319556236267,2577,1,1110032F04Rik
ENSMUSG00000021760.5,1.3317031660544446e-07,4.249460337441492e-05,1.367598056793213,1.597260355949402,1.4111896753311155,3657,1,Gpx8
ENSMUSG00000085499.1,3.095385225026511e-13,2.6149164414896105e-10,1.8145763874053955,2.1353061199188232,1.8810898065567017,9678,1,Gm15713
ENSMUSG00000085253.3,1.4932888154269048e-05,0.0028602382874801,1.3495866060256958,1.5050235986709597,1.44168221950531,24595,1,Gm16833
ENSMUSG00000062661.6,3.626873525408182e-11,2.317079364366825e-08,1.1912343502044678,1.3884484767913818,1.242451548576355,50166,1,Ncs1
ENSMUSG00000107205.1,5.219411833163714e-14,4.9706757010386136e-11,3.273684024810791,3.922731399536133,3.4133501052856445,2845,1,Gm42576
ENSMUSG00000073067.10,5.698774761800171e-15,6.09967367567755e-12,1.6106770038604736,1.770355224609375,1.6176714897155762,160540,1,9130019P16Rik
ENSMUSG00000042115.4,4.995057890172341e-14,4.771832919647768e-11,2.16682505607605,2.499852418899536,2.186626434326172,8731,1,Klhdc8a
ENSMUSG00000108060.2,6.472032028004601e-09,2.665788506649432e-06,1.6599771976470947,1.8544425964355469,1.700469970703125,39339,1,4921529L05Rik
ENSMUSG00000032422.17,1.6031157219259327e-07,5.013800055380444e-05,1.1139695644378662,1.2433087825775146,1.1149402856826782,62208,1,Snx14
ENSMUSG00000041559.7,4.670900672432632e-05,0.007721584946856,1.6072064638137815,1.7576953172683716,1.611214280128479,11023,1,Fmod
ENSMUSG00000089701.1,1.7409370696314677e-08,6.5990935745515004e-06,1.4816972017288208,1.696860671043396,1.5035021305084229,2288,1,Gm15978
ENSMUSG00000084787.1,1.4414057518529573e-05,0.0027817115197974,1.0382628440856934,1.1425334215164185,1.056998610496521,64644,1,Gm12436
ENSMUSG00000074802.11,3.939854616355477e-17,5.4668562976627297e-14,1.579169988632202,1.855733156204224,1.638892650604248,35144,1,Gas2l3
ENSMUSG00000035385.5,3.358310924920121e-05,0.0057726574570004,1.5394165515899658,1.748637557029724,1.596896052360535,1882,1,Ccl2
ENSMUSG00000102619.1,5.2440301640203256e-08,1.812972834850145e-05,1.7970322370529177,2.06852388381958,1.80256450176239,1880,1,Gm37849
ENSMUSG00000114298.1,5.0601918328705104e-05,0.0082869532813332,1.3026227951049805,1.43928325176239,1.367356777191162,26180,1,Gm48371
ENSMUSG00000100625.7,1.6791608710708208e-05,0.0031623869178866,1.2568947076797483,1.413143277168274,1.3003090620040894,2584,1,1700016G22Rik
ENSMUSG00000085123.2,6.429553785613045e-08,2.1919437323182904e-05,1.4519338607788086,1.6135339736938477,1.453622817993164,30162,1,Rubie
ENSMUSG00000096445.1,2.1734926700394454e-06,0.0005229595227092,1.852844715118408,2.0943474769592285,1.8938069343566892,1977,1,Dcpp1
ENSMUSG00000103791.1,1.347418410212192e-10,7.810818395704323e-08,2.09470009803772,2.446896553039551,2.168549060821533,1401,1,Gm38095
ENSMUSG00000085427.7,1.3996693453700917e-07,4.4478268605319536e-05,1.1329745054244995,1.267102599143982,1.1721365451812744,67871,1,6430710C18Rik
ENSMUSG00000104311.1,1.3190505529580648e-13,1.1844601879091635e-10,1.7996394634246826,2.1737053394317627,1.8641765117645264,1715,1,Gm37910
ENSMUSG00000103160.1,2.132344681439381e-05,0.0038772231508661,1.1643195152282717,1.3150228261947632,1.20318341255188,3664,1,C130012C08Rik
ENSMUSG00000040410.14,9.368135817710409e-09,3.738322375547053e-06,1.580358862876892,1.7511390447616575,1.6349037885665894,76548,1,Fbxl4
ENSMUSG00000024578.3,1.6362089295544764e-05,0.0030924578469074,1.5675969123840332,1.7288867235183716,1.5910167694091797,7651,1,Il17b
ENSMUSG00000010911.12,1.1015778306106594e-09,5.311385296081279e-07,1.6545255184173584,1.8840665817260744,1.676113843917847,18969,1,Apip
ENSMUSG00000056716.10,1.018163009420484e-13,9.25109781857312e-11,1.850372552871704,2.141533613204956,1.9444561004638672,21029,1,Gm5420
ENSMUSG00000083270.1,1.623172885606869e-08,6.202538573222645e-06,1.1384516954421997,1.3225253820419312,1.1512805223464966,2165,1,Gm13498
ENSMUSG00000053117.11,4.180498992640539e-15,4.62805050365432e-12,2.016441822052002,2.360264539718628,2.047151565551758,17916,1,E330013P04Rik
ENSMUSG00000020848.7,7.351909517847629e-07,0.0001972439351971,1.619025468826294,1.7769756317138672,1.6471619606018066,27083,1,Doc2b
ENSMUSG00000111399.1,3.6654694599239555e-10,1.9446950218294693e-07,1.0683493614196775,1.2400487661361694,1.079248309135437,10842,1,Gm47328
ENSMUSG00000116309.1,1.0323019328284633e-06,0.0002673651349596,1.4445512294769287,1.612953543663025,1.4843385219573977,16282,1,Gm49418
ENSMUSG00000058152.8,1.3053217092679644e-17,1.9478498231644567e-14,1.5005592107772827,1.6684846878051758,1.5213301181793213,360598,1,Chsy3
ENSMUSG00000040479.11,6.696076114640316e-13,5.468398755781944e-10,1.4782170057296753,1.6811968088150024,1.509221434593201,43040,1,Dgkz
ENSMUSG00000030623.4,5.807841282421618e-06,0.0012436722557318,1.4655580520629885,1.6780153512954712,1.545498609542847,1866,1,Prss23os
ENSMUSG00000106525.1,1.5033107878614314e-05,0.0028785353453337,0.9627899527549744,1.0822103023529053,0.9893804788589478,6937,1,Gm42695
ENSMUSG00000074997.3,1.9053246549680922e-07,5.851546405899344e-05,1.345207929611206,1.5557044744491575,1.450652837753296,2453,1,Pin1rt1
ENSMUSG00000034520.14,7.657200565962247e-20,1.4630013319722902e-16,1.574472427368164,1.9265106916427608,1.61898934841156,20121,1,Gjc1
ENSMUSG00000098108.7,3.376781004111432e-12,2.4951952490566104e-09,1.4189189672470093,1.5744831562042236,1.421772837638855,159512,1,Gm27008
ENSMUSG00000020721.16,1.7934580637710491e-22,4.330491999738589e-19,1.8948509693145752,2.132672071456909,1.913572669029236,145896,1,Helz
ENSMUSG00000050947.9,3.305130814108372e-06,0.0007589173757144,1.544724702835083,1.714657425880432,1.5558900833129885,5951,1,Amigo1
ENSMUSG00000025013.15,8.130164989933626e-06,0.0016839945546346,1.236797571182251,1.3438016176223757,1.2843444347381592,124082,1,Tll2
ENSMUSG00000115111.1,9.824237224380213e-29,3.8872893970316204e-25,2.460052251815796,2.992433786392212,2.600489616394043,20296,1,Gm4632
ENSMUSG00000108665.1,4.072884435674552e-06,0.0009113239485313,1.294825792312622,1.4715267419815063,1.3426847457885742,1340,1,Gm44897
ENSMUSG00000086714.1,5.0624217411382624e-09,2.135372508877463e-06,1.5841141939163208,1.7917377948760986,1.6025065183639526,13694,1,0610009E02Rik
ENSMUSG00000007613.15,1.2631119432794036e-05,0.0024797651232509,1.2834724187850952,1.4154953956604004,1.302975058555603,61709,1,Tgfbr1
ENSMUSG00000032911.6,6.663447696501271e-09,2.731788866955944e-06,1.8214619159698489,2.033026695251465,1.8990448713302608,34837,1,Cspg4
ENSMUSG00000020590.16,7.848136335858683e-07,0.0002090937014682,1.2762271165847778,1.4057247638702393,1.3234935998916626,100293,1,Snx13
ENSMUSG00000022704.15,3.89083631177822e-05,0.006577417555056,1.3622398376464844,1.4884886741638184,1.3999444246292114,65402,1,Qtrt2
ENSMUSG00000085707.1,3.972443777114073e-05,0.0067024421657951,1.265352487564087,1.4180009365081787,1.3171099424362185,1234,1,Gm12212
ENSMUSG00000081615.1,3.867024162484271e-06,0.00086874830413,1.178978443145752,1.325268030166626,1.1816462278366089,1988,1,Gm12539
ENSMUSG00000100945.1,1.620013646598737e-07,5.058909620826775e-05,1.3771251440048218,1.5902726650238037,1.398803949356079,2265,1,Gm29529
ENSMUSG00000114921.1,4.283036990412305e-06,0.0009531304473373,1.4090062379837036,1.5768344402313232,1.435248613357544,2208,1,Gm18578
ENSMUSG00000013076.17,2.3730832386194093e-29,9.968730317037951e-26,1.9962716102600095,2.270289182662964,2.0049068927764893,103090,1,Amotl1
ENSMUSG00000108494.1,1.6942041387569697e-07,5.263787169704603e-05,1.3714096546173096,1.5870599746704102,1.4654481410980225,1830,1,Gm45203
ENSMUSG00000117355.1,1.5591964868456212e-06,0.0003887276846805,1.7652623653411863,1.967140913009644,1.7750362157821655,3806,1,Gm49999
ENSMUSG00000021665.9,2.3671409370083344e-08,8.777813721140644e-06,1.1842654943466189,1.367930293083191,1.2190436124801636,22026,1,Hexb
ENSMUSG00000042364.11,1.4289804316219887e-05,0.0027646919664466,2.1115164756774902,2.285888671875,2.1271021366119385,26385,1,Snx18
ENSMUSG00000047959.4,2.0443601241029652e-10,1.1440014589731756e-07,1.4814001321792605,1.781328797340393,1.4969689846038818,1901,1,Kcna3
ENSMUSG00000112558.1,1.3629881266975954e-09,6.51038662120513e-07,1.7069694995880127,1.933313012123108,1.7261801958084106,10504,1,Gm32364
ENSMUSG00000103377.1,2.323685775347957e-15,2.6638106355976725e-12,1.9688680171966555,2.4308278560638428,2.098349094390869,2818,1,Gm37180
ENSMUSG00000108474.1,1.356641878841807e-09,6.485124144279744e-07,1.3005478382110596,1.5241934061050415,1.34086275100708,1537,1,Gm44895
ENSMUSG00000085109.1,2.06114777990307e-10,1.1523442376951418e-07,1.567127346992493,1.848257303237915,1.6459453105926514,3354,1,Gm15356
ENSMUSG00000103553.1,4.256425439587911e-05,0.007105352189586,1.5292257070541382,1.7093218564987185,1.5974105596542358,4688,1,Gm38218
ENSMUSG00000016179.11,1.0710052714317049e-07,3.495783751891497e-05,1.9300533533096316,2.1200783252716064,1.9631876945495603,23952,1,Camk1g
ENSMUSG00000105146.1,2.4377057881751977e-05,0.0043575291560248,1.2903258800506592,1.4577935934066772,1.3297282457351685,1395,1,Gm35409
ENSMUSG00000109270.1,3.0606865334536564e-06,0.0007096968988339,1.667323112487793,1.927417755126953,1.823952555656433,2627,1,Gm10584
ENSMUSG00000117890.1,4.442495914089203e-07,0.0001255009301918,1.470116138458252,1.6749807596206665,1.5465474128723145,8100,1,AC116849.2
ENSMUSG00000117840.1,3.831666241012008e-05,0.0064899130604051,1.1679669618606567,1.2852575778961182,1.1721017360687256,15060,1,AC141471.1
ENSMUSG00000064052.3,1.5336154290086543e-09,7.25756942208766e-07,1.3293163776397705,1.5569506883621216,1.3869682550430298,16261,1,Gm5089
ENSMUSG00000106186.1,7.370103372868967e-07,0.0001975592143244,1.566434025764465,1.783350110054016,1.6066499948501587,2298,1,Gm43627
ENSMUSG00000042251.12,2.504714631812002e-06,0.0005928851476413,1.4010089635849,1.541720271110535,1.416917085647583,24092,1,Pm20d1
ENSMUSG00000114436.1,1.669582648702695e-06,0.0004128915291041,1.6607638597488403,1.87345290184021,1.7500895261764526,6475,1,Gm48283
ENSMUSG00000087345.1,1.5295042052180154e-08,5.862872151668027e-06,1.4990506172180176,1.7256953716278076,1.5017759799957275,1315,1,Gm13746
ENSMUSG00000050370.5,1.587631316808982e-05,0.0030183182183519,1.3596457242965698,1.5720891952514648,1.393619418144226,1386,1,Ch25h
ENSMUSG00000085113.1,8.998296458972793e-15,9.482373198766091e-12,1.4696511030197144,1.8390108346939087,1.5889136791229248,4719,1,B130011K05Rik
ENSMUSG00000017316.13,5.525327073266589e-09,2.31155244979733e-06,1.5135023593902588,1.7620601654052734,1.5640064477920532,1389,1,Ppy
ENSMUSG00000086187.1,7.407972689744217e-12,5.234309259959445e-09,1.8158812522888184,2.123973608016968,1.8584610223770144,6842,1,Gm12860
ENSMUSG00000111067.1,1.537184148875739e-05,0.0029369773429844,1.1720592975616455,1.3198530673980713,1.228449821472168,1440,1,Gm48714
ENSMUSG00000078932.8,9.269694732276462e-06,0.001890024054538,1.3087409734725952,1.4186358451843262,1.309861660003662,61400,1,CN725425
ENSMUSG00000103971.1,1.5489349393086166e-54,2.567504322041625e-50,2.4813592433929443,2.984605312347412,2.4914309978485107,69267,1,Gm37679
ENSMUSG00000027082.15,5.022085615749167e-07,0.0001399406222977,1.147350549697876,1.2818177938461304,1.156835913658142,43920,1,Tfpi
ENSMUSG00000103585.1,5.3357970030005645e-17,7.288408214366423e-14,1.4076932668685913,1.6133431196212769,1.4200682640075684,121501,1,Pcdhgb4
ENSMUSG00000007989.7,4.681419870324809e-11,2.9478024023278026e-08,1.3952417373657229,1.5506925582885742,1.4015798568725586,70014,1,Fzd3
ENSMUSG00000110115.1,1.6791764471790898e-06,0.0004148321221154,1.6385174989700315,1.847054481506348,1.6803841590881348,4048,1,Gm32486
ENSMUSG00000085728.1,2.0914460963399667e-05,0.0038164352149314,1.532981514930725,1.713179588317871,1.592337727546692,1394,1,Gm14339
ENSMUSG00000015957.12,6.202851207892155e-08,2.119369313238756e-05,1.8070521354675293,2.0007033348083496,1.8133633136749268,20083,1,Wnt11
ENSMUSG00000107796.1,4.275664740864513e-18,6.758520726207173e-15,2.343837022781372,2.984964370727539,2.461056470870972,2127,1,Gm44068
ENSMUSG00000107586.1,2.717689069858573e-06,0.0006383702318935,1.7409673929214478,1.963323712348938,1.7887002229690552,3949,1,Gm44283
ENSMUSG00000097603.3,2.839036764521427e-12,2.1156845396732366e-09,1.7084193229675293,1.915087938308716,1.7372803688049316,52753,1,A430010J10Rik
ENSMUSG00000025025.14,2.188018971273977e-09,9.999500318475732e-07,0.9098551273345948,1.054506778717041,1.001455545425415,65292,1,Mxi1
ENSMUSG00000028793.15,1.0285962404348178e-12,8.17247556495337e-10,1.8144975900650024,2.0589070320129395,1.844725012779236,27615,1,Rnf19b
ENSMUSG00000105289.1,8.931643637619987e-08,2.9674227461776164e-05,1.9148778915405276,2.174034833908081,1.9504356384277344,2859,1,Gm43483
ENSMUSG00000108214.1,1.265361288280605e-13,1.1412620136565846e-10,1.8681795597076416,2.253753423690796,1.944933533668518,1828,1,Gm43982
ENSMUSG00000102614.1,1.6607186281848592e-09,7.804862863558445e-07,1.5319238901138306,1.765131950378418,1.5529404878616333,2638,1,Gm37843
ENSMUSG00000086541.8,2.049667923732095e-05,0.0037524803679579,1.3205511569976809,1.432492733001709,1.3404065370559692,88455,1,Has2os
ENSMUSG00000021600.5,1.4680307374228077e-07,4.636237276298591e-05,1.373876690864563,1.6103404760360718,1.5022199153900146,1555,1,8030423J24Rik
ENSMUSG00000000411.7,2.8635672767719968e-05,0.0050279220547269,1.0111066102981567,1.167051911354065,1.1155844926834106,2008,1,Tssk3
ENSMUSG00000010914.10,1.0736108806589582e-10,6.374209216044876e-08,1.4547871351242063,1.625555157661438,1.4781149625778198,52438,1,Pdhx
ENSMUSG00000104612.1,1.7739770050081642e-09,8.261177285062226e-07,1.1224993467330933,1.314450740814209,1.1516239643096924,2257,1,Gm42449
ENSMUSG00000069763.3,3.3749193930796465e-06,0.000772627963002,1.0903584957122805,1.2466093301773071,1.0927350521087646,6160,1,Tmem100
ENSMUSG00000039156.19,5.600731598485709e-14,5.3090915104314596e-11,1.4891197681427002,1.6681667566299438,1.5134053230285645,122558,1,Stim2
ENSMUSG00000044349.15,9.193255758484263e-25,2.7238220304394028e-21,1.094512939453125,1.4998005628585815,1.114026665687561,10507,1,Snhg11
ENSMUSG00000029823.16,6.756074011661476e-12,4.801349651386293e-09,0.7220237255096436,0.9462161064147948,0.8114163279533386,58136,1,Luc7l2
ENSMUSG00000005580.11,3.514318408214757e-10,1.872602138049392e-07,1.6239839792251587,1.7684683799743652,1.6490343809127808,132969,1,Adcy9
ENSMUSG00000112891.1,1.6102328726658175e-09,7.579211108341878e-07,1.1783900260925293,1.3663444519042969,1.2112367153167725,4555,1,Gm47391
ENSMUSG00000035107.13,2.578897384869903e-07,7.700401211509145e-05,1.002753973007202,1.140082597732544,1.0663585662841797,61284,1,Dcbld2
ENSMUSG00000026648.18,8.266060354854936e-41,7.4553732384269e-37,1.9141302108764648,2.436028480529785,1.9895931482315063,39999,1,Dclre1c
ENSMUSG00000108455.1,2.048266792576961e-05,0.0037510349242757,1.2352499961853027,1.3742176294326782,1.2419971227645874,2722,1,Gm44745
ENSMUSG00000097361.1,2.3712935565098314e-07,7.129102927198015e-05,2.0404951572418213,2.2463362216949463,2.044966220855713,21716,1,4930550C17Rik
ENSMUSG00000006494.11,1.3334783200542311e-19,2.4933993773379326e-16,1.9299447536468504,2.2637195587158203,1.985912799835205,30634,1,Pdk1
ENSMUSG00000085823.7,1.5048972972213155e-09,7.143714337931335e-07,1.899796843528748,2.17471981048584,1.9061071872711184,1567,1,Gm13012
ENSMUSG00000093726.1,2.6738865125424825e-11,1.7408918774055167e-08,2.118885040283203,2.5467417240142822,2.2004191875457764,1929,1,Gm20667
ENSMUSG00000037984.9,1.5850505336800563e-16,2.063963138612861e-13,1.144932985305786,1.457363247871399,1.1751786470413208,3441,1,Neurod6
ENSMUSG00000105637.1,6.126240563681485e-31,2.8902168285497603e-27,1.869147777557373,2.506725549697876,1.877151727676392,2594,1,Gm42480
ENSMUSG00000030847.8,9.870625680271546e-07,0.0002572779026206,1.9423670768737795,2.1212756633758545,1.9629777669906616,23365,1,Bag3
ENSMUSG00000094962.1,2.327987846345324e-20,4.712135944871161e-17,1.7985446453094482,2.228752613067627,1.8436881303787231,10225,1,Gm21954
ENSMUSG00000037257.8,1.3726080410831995e-20,2.863379685641856e-17,1.8977601528167725,2.163828134536743,1.9045974016189573,41928,1,Aagab
ENSMUSG00000037936.15,2.7380914150598524e-07,8.115290637139784e-05,1.5267778635025024,1.647156834602356,1.539217829704285,64007,1,Scarb1
ENSMUSG00000097921.2,1.4587900271608245e-05,0.0028072435219377,1.5358895063400269,1.7128978967666626,1.5377215147018433,3297,1,Gm26576
ENSMUSG00000018263.11,4.749345516413453e-06,0.001044021142537,0.9284663796424866,1.059911847114563,0.9476419687271118,52551,1,Tbx5
ENSMUSG00000010435.7,3.6304537239993135e-08,1.3028624691625212e-05,1.8553391695022583,2.034616708755493,1.8608421087265012,27715,1,Spaca7
ENSMUSG00000104709.1,1.70594552051506e-14,1.7265225889883225e-11,1.7620928287506104,2.170001983642578,1.7890257835388184,2103,1,Gm42484
ENSMUSG00000115596.1,7.957446104515796e-13,6.413111344846158e-10,2.0133533477783203,2.3313584327697754,2.069465398788452,13604,1,Gm48969
ENSMUSG00000061950.17,1.1778008742409586e-13,1.0648846191460393e-10,1.2794780731201172,1.4874229431152344,1.3031975030899048,59353,1,Ppp4r1
ENSMUSG00000046727.13,1.1018574749788182e-05,0.0022041086700087,1.3728994131088257,1.4837249517440796,1.408793330192566,60577,1,Cystm1
ENSMUSG00000098087.1,1.2462405706510805e-07,4.012237535201613e-05,1.370202898979187,1.5217446088790894,1.3756145238876345,39475,1,Gm17750
ENSMUSG00000079588.3,2.06925611915922e-05,0.0037849524327371,0.9988028407096864,1.1161181926727295,1.033542275428772,51286,1,Tmem182
