chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr13,59669883,59670384,0.850642697456394,chr13,59632996,59677784,ENSMUSG00000021556.7,-,Golm1,protein_coding,8.353321199883482,13.905571949934055,16.732036672428457
chr4,123666440,123666941,0.8317706859951548,chr4,123663881,123673217,ENSMUSG00000087307.1,+,Gm12925,antisense,4.554132329013771,11.870706632465659,9.73683663708959
chr4,123666440,123666941,0.8317706859951548,chr4,123347633,123686360,ENSMUSG00000028649.13,-,Macf1,protein_coding,4.554132329013771,11.870706632465659,9.73683663708959
chrX,50572076,50572577,2.273802756555569,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,1.576429730403923,6.330915426303765,11.50635534655786
chr7,31126798,31127299,0.6718851627971019,chr7,31114524,31128945,ENSMUSG00000019194.10,-,Scn1b,protein_coding,30.997864772697646,36.19001109490613,39.59465932750892
chr7,126984920,126985421,0.5731131128978904,chr7,126984860,127016621,ENSMUSG00000030681.14,-,Mvp,protein_coding,9.27678413524453,12.5792468234322,14.1088223040435
chr5,136476200,136476701,1.1388060884162094,chr5,136246135,136569490,ENSMUSG00000029705.13,-,Cux1,protein_coding,4.734544169641064,6.461828514487443,7.062402322620689
chr17,29491128,29491629,1.2461982951609676,chr17,29459896,29493925,ENSMUSG00000097125.1,-,Gm26885,lincRNA,1.41007118855717,2.1397687895529,3.4474045448794
chr17,29491128,29491629,1.2461982951609676,chr17,29488812,29498111,ENSMUSG00000024014.7,+,Pim1,protein_coding,1.41007118855717,2.1397687895529,3.4474045448794
chr15,98664125,98664626,1.2118208857144306,chr15,98643134,98664889,ENSMUSG00000003360.10,-,Ddx23,protein_coding,6.796171576676969,9.083980627878459,15.574023380013045
chr15,98664125,98664626,1.2118208857144306,chr15,98661421,98679461,ENSMUSG00000054855.9,-,Rnd1,protein_coding,6.796171576676969,9.083980627878459,15.574023380013045
chr7,30009625,30010126,0.9400653593785738,chr7,29981955,30030282,ENSMUSG00000074221.7,+,Zfp568,protein_coding,7.8838965676263895,7.064072428587192,7.122878676165126
chr7,3289021,3289522,0.561974163066735,chr7,3287038,3301345,ENSMUSG00000068566.8,+,Myadm,protein_coding,23.159510635330292,23.790006384402215,26.45768532971898
chr7,49274634,49275135,1.1355309563833484,chr7,48906716,49612090,ENSMUSG00000052512.11,+,Nav2,protein_coding,5.249511085703463,5.923195334013827,13.932168578911208
chr17,34187162,34187663,0.958045685611958,chr17,34179988,34189764,ENSMUSG00000096727.1,-,Psmb9,protein_coding,5.23210625227791,9.33717289986719,10.4060544595434
chr17,34187162,34187663,0.958045685611958,chr17,34185553,34199225,ENSMUSG00000037321.13,+,Tap1,protein_coding,5.23210625227791,9.33717289986719,10.4060544595434
chr17,28328904,28329405,0.9897067351939458,chr17,28326471,28333032,ENSMUSG00000037805.10,+,Rpl10a,protein_coding,2.63460669440945,4.40922053604839,5.36262929203462
chr16,44332848,44333349,0.6048103609769926,chr16,44327997,44335050,ENSMUSG00000097344.1,+,Gm26732,lincRNA,5.38053479844183,6.22478193324479,8.3631480625778
chr16,44332848,44333349,0.6048103609769926,chr16,44238180,44335196,ENSMUSG00000022696.13,-,Sidt1,protein_coding,5.38053479844183,6.22478193324479,8.3631480625778
chr17,25652231,25652732,0.5875904628539979,chr17,25577174,25664826,ENSMUSG00000002279.14,+,Lmf1,protein_coding,10.0560340026051,13.4870275220304,15.4494796270521
chr5,113852368,113852869,0.9912489000023514,chr5,113840436,113910758,ENSMUSG00000004530.8,-,Coro1c,protein_coding,9.120514928461787,14.636857124145873,14.120324035842499
chr8,69912680,69913181,1.72109445483904,chr8,69905069,69998379,ENSMUSG00000036180.10,-,Gatad2a,protein_coding,0.890571276983475,2.4639761819094,3.06435959544835
chr14,25457513,25458014,0.6309418721262122,chr14,25453737,25463128,ENSMUSG00000087535.1,-,Zmiz1os1,processed_transcript,11.6516408738671,14.9783815268703,18.4499983975953
chr14,25457513,25458014,0.6309418721262122,chr14,25457185,25668743,ENSMUSG00000007817.10,+,Zmiz1,protein_coding,11.6516408738671,14.9783815268703,18.4499983975953
chr9,66581710,66582211,1.6571313961070753,chr9,66570001,66584059,ENSMUSG00000086387.1,+,Gm15563,antisense,0.853464140442497,1.7507199187251,2.80899629582766
chr9,66581710,66582211,1.6571313961070753,chr9,66512637,66595142,ENSMUSG00000032376.8,-,Usp3,protein_coding,0.853464140442497,1.7507199187251,2.80899629582766
chr2,180455972,180456473,1.0506357338362775,chr2,180454245,180476867,ENSMUSG00000038963.11,+,Slco4a1,protein_coding,14.081025924987184,18.81132816078658,28.404143331531518
chr8,105349063,105349564,0.8385966749194034,chr8,105327163,105349953,ENSMUSG00000014778.6,-,Fhod1,protein_coding,8.959378402390167,16.80263433722917,13.159413052176287
chr8,105349063,105349564,0.8385966749194034,chr8,105346258,105371881,ENSMUSG00000014786.7,+,Slc9a5,protein_coding,8.959378402390167,16.80263433722917,13.159413052176287
chr5,121836644,121837145,0.6558484302236018,chr5,121813488,121838859,ENSMUSG00000042594.12,-,Sh2b3,protein_coding,11.0950338257525,17.0533088379519,17.8754309734487
chr17,44502146,44502647,1.2070984754720273,chr17,44493987,44816797,ENSMUSG00000039153.12,-,Runx2,protein_coding,3.767666893328973,10.888807433332035,15.871903099699649
chr9,68699793,68700294,2.394096990273281,chr9,68651786,69390246,ENSMUSG00000032238.13,+,Rora,protein_coding,0.9423538127583182,2.354691078800879,4.159491715079058
chr9,74978893,74979394,1.3352033012197126,chr9,74951053,75034468,ENSMUSG00000034858.11,+,Fam214a,protein_coding,2.1684659521974727,4.7542642000430595,9.597957208484946
chrX,50602838,50603339,1.6571313961070748,chrX,50553744,50637321,ENSMUSG00000085396.3,-,Firre,processed_transcript,4.179287309656124,13.722280612724745,14.0979025758907
chr8,118343188,118343689,2.2197260837997765,chr8,118281733,119326921,ENSMUSG00000031841.14,+,Cdh13,protein_coding,1.275156487247901,4.440056231921305,8.146504024307648
chr7,30599914,30600415,0.6998672779834373,chr7,30587681,30600909,ENSMUSG00000006310.10,-,Zbtb32,protein_coding,7.53274871781856,8.81844107209679,12.5128016814141
chr4,141723227,141723728,0.4722155274880092,chr4,141675549,141725419,ENSMUSG00000078515.4,-,Ddi2,protein_coding,16.4755686241943,24.3803959052088,23.3657419152937
chr5,136986687,136987188,0.3919804929249693,chr5,136980164,136990021,ENSMUSG00000059518.10,-,Znhit1,protein_coding,14.1378190221127,18.9985531920909,18.9607249968367
chr5,136986687,136987188,0.3919804929249693,chr5,136985019,136998648,ENSMUSG00000004846.6,+,Plod3,protein_coding,14.1378190221127,18.9985531920909,18.9607249968367
chr19,43479329,43479830,2.4872063946647627,chr19,43438436,43499212,ENSMUSG00000025189.8,+,Cnnm1,protein_coding,0.26273832706634154,1.122171941869511,6.011889225470568
chr5,137631052,137631553,1.247740459969373,chr5,137627121,137643099,ENSMUSG00000093445.3,+,Lrch4,protein_coding,5.398397544662871,5.812853457685002,8.874481677057263
chr5,137631052,137631553,1.247740459969373,chr5,137627175,137644899,ENSMUSG00000029720.9,+,Gm20605,protein_coding,5.398397544662871,5.812853457685002,8.874481677057263
chr9,105494905,105495406,0.4304410979926378,chr9,105401539,105529319,ENSMUSG00000032570.12,-,Atp2c1,protein_coding,18.8133182262759,20.8141145892873,25.9193749115007
chr5,115922790,115923291,1.202753005196063,chr5,115843278,116010947,ENSMUSG00000029516.15,+,Cit,protein_coding,6.990590837901224,6.4973675555097845,13.94560895470564
chr6,92067095,92067596,0.8008668735685247,chr6,91976878,92078004,ENSMUSG00000034037.10,+,Fgd5,protein_coding,18.71923792433596,14.990328730342393,30.789635565942394
chr9,65101138,65101639,1.0599252996311717,chr9,65099486,65139940,ENSMUSG00000032816.10,+,Igdcc4,protein_coding,2.59749955786847,4.53890349299099,5.55415176675014
chr5,117250721,117251222,1.1799250757418016,chr5,117118129,117277219,ENSMUSG00000061288.9,+,Taok3,protein_coding,1.78114255396695,2.2046102680242,4.14965361883631
chr7,44335966,44336467,0.8602136425236883,chr7,44308253,44360351,ENSMUSG00000038738.11,+,Shank1,protein_coding,3.71071365409781,4.66858644993359,6.8948090897588
chr2,34904899,34905400,0.2757022894710509,chr2,34891757,34916026,ENSMUSG00000026873.5,-,Phf19,protein_coding,34.2498870273228,35.6628131592149,42.3903077370356
chr17,35823720,35824221,1.1025425444294377,chr17,35819684,35824923,ENSMUSG00000003541.6,+,Ier3,protein_coding,1.70692828088499,3.1123909666224,3.76660866940527
chr17,35823720,35824221,1.1025425444294377,chr17,35821230,35834791,ENSMUSG00000059714.9,+,Flot1,protein_coding,1.70692828088499,3.1123909666224,3.76660866940527
chr11,52396159,52396660,0.5534400930648493,chr11,52394428,52410728,ENSMUSG00000036275.9,+,9530068E07Rik,protein_coding,11.0208195526705,13.0979786512026,16.5347736504401
chr19,5081223,5081724,1.0795484257515162,chr19,5068859,5087531,ENSMUSG00000061451.9,-,Tmem151a,protein_coding,8.172915794178397,3.6208722110755907,8.51385617113399
chr7,144414557,144415058,1.0605809211107071,chr7,143999928,144426494,ENSMUSG00000037541.15,+,Shank2,protein_coding,12.931983801181207,17.98466773328191,21.32160207135473
chr10,128208277,128208778,1.159353465820295,chr10,128207908,128213794,ENSMUSG00000051346.8,-,Spryd4,protein_coding,3.9918714403630253,10.028471660233306,9.400855177652812
chr10,128208277,128208778,1.159353465820295,chr10,128192457,128212004,ENSMUSG00000044005.9,+,Gls2,protein_coding,3.9918714403630253,10.028471660233306,9.400855177652812
chr16,96679914,96680415,2.2807555171973366,chr16,96590079,97172752,ENSMUSG00000050272.9,-,Dscam,protein_coding,0.11385327506208134,1.178280207925214,3.554720613057028
chr2,21116640,21117141,0.632243591100105,chr2,21042808,21143954,ENSMUSG00000086821.3,-,Gm13377,unprocessed_pseudogene,13.436448988086449,12.293382088819188,21.274562485441713
chr2,21116640,21117141,0.632243591100105,chr2,21095099,21122659,ENSMUSG00000087219.1,+,Gm13376,lincRNA,13.436448988086449,12.293382088819188,21.274562485441713
chr11,60168326,60168827,2.820630128389954,chr11,60103013,60201197,ENSMUSG00000062115.11,+,Rai1,protein_coding,0.5324829003054224,5.891399257197351,4.925537534816536
chr1,120120874,120121375,0.376087775849723,chr1,120111280,120123078,ENSMUSG00000026385.12,-,Dbi,protein_coding,24.4907101170456,26.1959573024052,32.4949798767336
chr1,120120874,120121375,0.376087775849723,chr1,120119187,120190189,ENSMUSG00000026388.11,+,3110009E18Rik,protein_coding,24.4907101170456,26.1959573024052,32.4949798767336
chr9,27191951,27192452,0.628250276119946,chr9,27191602,27196018,ENSMUSG00000100409.1,-,Gm29172,lincRNA,28.741823211639467,42.42928572329218,50.02589690233181
chr7,80602520,80603021,1.837703641748896,chr7,80584627,80690877,ENSMUSG00000030527.11,-,Crtc3,protein_coding,0.6831193565132613,6.84712165951015,5.740856257265437
chr7,44359921,44360422,0.4827604896335706,chr7,44308253,44360351,ENSMUSG00000038738.11,+,Shank1,protein_coding,14.4346761144405,16.7939429240667,20.6205864443712
chr7,44359921,44360422,0.4827604896335706,chr7,44358043,44387820,ENSMUSG00000008028.11,-,1700008O03Rik,protein_coding,14.4346761144405,16.7939429240667,20.6205864443712
chr4,153420573,153421074,1.7502408004985566,chr4,153371221,153484811,ENSMUSG00000039546.9,-,Ajap1,protein_coding,1.2296141531177147,1.122171525469797,5.055451746234399
chrX,75733625,75734126,1.7502408004985563,chrX,75704932,75766699,ENSMUSG00000087396.3,-,4933407K13Rik,processed_transcript,5.881834632622268,20.54133518584474,21.31936013532018
chr13,4133008,4133509,2.5278483791621085,chr13,4130615,4152654,ENSMUSG00000021214.9,-,Akr1c18,protein_coding,0.6288197893582418,1.342865801381018,3.9019101403668492
chr17,34961010,34961511,1.0456966840247277,chr17,34954436,34961238,ENSMUSG00000090877.3,-,Hspa1b,protein_coding,7.2778462942488895,9.33457826414032,9.463559343905269
chr5,142703540,142704041,1.3213975016946822,chr5,142700101,142724490,ENSMUSG00000050822.7,+,Slc29a4,protein_coding,8.313043476340775,5.960598124239497,7.201279180492469
chr17,36271182,36271683,0.5057232039285013,chr17,36256873,36274247,ENSMUSG00000045409.12,-,Trim39,protein_coding,16.6239971703582,20.0360168476317,24.1318318141558
chr8,124171538,124172039,2.6247099184146974,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,0.5079606079055877,1.167058078828686,6.838414081794297
chr17,29636693,29637194,2.4872063946647627,chr17,29547799,29676187,ENSMUSG00000099329.1,+,Gm28052,processed_transcript,0.7882145766964453,3.383345474502046,4.665708160210037
chr17,29636693,29637194,2.4872063946647627,chr17,29612790,29643664,ENSMUSG00000090083.6,+,Rnf8,protein_coding,0.7882145766964453,3.383345474502046,4.665708160210037
chr17,29636693,29637194,2.4872063946647627,chr17,29612876,29705359,ENSMUSG00000098374.1,+,Gm28043,protein_coding,0.7882145766964453,3.383345474502046,4.665708160210037
chr10,79668896,79669397,0.4686091757874325,chr10,79662574,79670536,ENSMUSG00000020310.8,+,Madcam1,protein_coding,15.0283902990961,18.0907724934927,21.258994693423
chr10,79668896,79669397,0.4686091757874325,chr10,79667410,79678126,ENSMUSG00000020308.5,+,Tpgs1,protein_coding,15.0283902990961,18.0907724934927,21.258994693423
chr2,152105208,152105709,0.6055357890455212,chr2,152103516,152113376,ENSMUSG00000032802.8,+,Srxn1,protein_coding,32.70039588676955,38.862644713319945,44.24023880644473
chr7,43495278,43495779,0.8922598053709845,chr7,43490044,43507940,ENSMUSG00000013353.6,-,4931406B18Rik,protein_coding,8.82625071969099,14.466654319725112,22.28475509194319
chr19,36918368,36918869,0.6777283007141885,chr19,36915550,36921615,ENSMUSG00000047632.10,-,Fgfbp3,protein_coding,7.53274871781856,6.48414784712999,12.3212792066986
chr12,102696144,102696645,0.6789821173287348,chr12,102671017,102729333,ENSMUSG00000096751.3,-,Gm21971,processed_transcript,6.12267752926139,8.17002628738379,10.0230095101123
chr12,102696144,102696645,0.6789821173287348,chr12,102566582,102706930,ENSMUSG00000057963.5,-,Itpk1,protein_coding,6.12267752926139,8.17002628738379,10.0230095101123
chr17,46556068,46556569,0.4005677151282899,chr17,46544839,46558162,ENSMUSG00000015605.5,-,Srf,protein_coding,19.4441395474725,24.8991277329792,26.2385790360265
chr17,46556068,46556569,0.4005677151282899,chr17,46469501,46827221,ENSMUSG00000097560.1,+,Gm26904,lincRNA,19.4441395474725,24.8991277329792,26.2385790360265
chr7,43443786,43444287,0.55611223138083,chr7,43438782,43445328,ENSMUSG00000038973.1,+,Cldnd2,protein_coding,10.2786768218509,11.2175757755349,15.4494796270521
chr7,43443786,43444287,0.55611223138083,chr7,43442108,43459800,ENSMUSG00000004610.3,+,Etfb,protein_coding,10.2786768218509,11.2175757755349,15.4494796270521
chr11,69681738,69682239,0.4878460289208128,chr11,69671115,69684084,ENSMUSG00000005204.8,-,Senp3,protein_coding,16.6982114434402,22.6296759864837,23.9403093394403
chr11,69681738,69682239,0.4878460289208128,chr11,69680138,69693141,ENSMUSG00000085890.3,+,Tnfsf13os,antisense,16.6982114434402,22.6296759864837,23.9403093394403
chr11,69681738,69682239,0.4878460289208128,chr11,69680577,69698098,ENSMUSG00000018752.15,-,Tnfsf12Tnfsf13,protein_coding,16.6982114434402,22.6296759864837,23.9403093394403
chr11,69681738,69682239,0.4878460289208128,chr11,69680846,69687784,ENSMUSG00000089669.3,-,Tnfsf13,protein_coding,16.6982114434402,22.6296759864837,23.9403093394403
chr11,100355862,100356363,0.8542638650417848,chr11,100345327,100358128,ENSMUSG00000006930.11,-,Hap1,protein_coding,3.93335647334368,6.67867228254389,7.27785403918984
chr17,46645848,46646349,0.439900679886406,chr17,46628631,46647144,ENSMUSG00000003546.9,-,Klc4,protein_coding,13.7667476567029,20.3602242399882,19.088406646647
chr17,46645848,46646349,0.439900679886406,chr17,46644229,46652139,ENSMUSG00000002767.9,+,Mrpl2,protein_coding,13.7667476567029,20.3602242399882,19.088406646647
chr17,46645848,46646349,0.439900679886406,chr17,46469501,46827221,ENSMUSG00000097560.1,+,Gm26904,lincRNA,13.7667476567029,20.3602242399882,19.088406646647
chr4,124595917,124596418,2.3825090159980693,chr4,124526924,124659169,ENSMUSG00000098760.1,-,Gm27247,antisense,0.9686282137910763,7.526026783589118,7.438706894834598
chr7,7171057,7171558,0.7007721242342567,chr7,7169330,7185562,ENSMUSG00000034538.7,+,Zfp418,protein_coding,6.56796316775313,8.68875811515419,10.9167810587848
chr7,24501440,24501941,1.6831266046400195,chr7,24480023,24506539,ENSMUSG00000054793.7,+,Cadm4,protein_coding,4.802862550208193,5.633298613830003,8.744556377509873
chr9,106248324,106248825,1.3649506446137647,chr9,106231455,106250126,ENSMUSG00000032786.10,-,Alas1,protein_coding,1.15032123277032,1.4265125263686,3.06435959544835
chr9,106248324,106248825,1.3649506446137647,chr9,106245960,106251413,ENSMUSG00000097592.2,+,4930500F10Rik,antisense,1.15032123277032,1.4265125263686,3.06435959544835
chr15,88691057,88691558,1.3105412469854436,chr15,88685300,88736233,ENSMUSG00000022387.12,-,Brd1,protein_coding,3.792188666061965,9.706771994303324,12.930939791445248
chr7,124671026,124671527,0.8804971864498983,chr7,124623670,124710935,ENSMUSG00000086254.1,-,3100003L05Rik,processed_transcript,12.60618470052997,12.1325302756951,14.207673607710117
chr18,76145334,76145835,0.8560354645211533,chr18,75818178,76150561,ENSMUSG00000044646.10,+,Zbtb7c,protein_coding,7.974977308642602,9.160653971864315,8.119634263767692
chr17,33684544,33685045,0.9617449056922684,chr17,33644233,33688860,ENSMUSG00000059208.10,-,Hnrnpm,protein_coding,4.89814202340911,6.93803819642909,9.76764621049163
chr17,33684544,33685045,0.9617449056922684,chr17,33683692,33720670,ENSMUSG00000079557.6,-,March2,protein_coding,4.89814202340911,6.93803819642909,9.76764621049163
chr2,155692121,155692622,0.5034470356719737,chr2,155632271,155694384,ENSMUSG00000038324.9,-,Trpc4ap,protein_coding,11.7629622834901,11.8659905602479,17.0455002496815
chr7,6155989,6156490,0.4739760848122436,chr7,6129489,6157971,ENSMUSG00000046792.7,-,Zfp787,protein_coding,17.8485326762105,19.3876020629187,25.3448074873541
chr7,84606337,84606838,1.1950256431714523,chr7,84583159,84608722,ENSMUSG00000030630.11,-,Fah,protein_coding,1.29874977893423,2.6585006173233,3.06435959544835
chr2,33260728,33261229,0.6315963039999376,chr2,33131417,33373486,ENSMUSG00000038831.12,-,Ralgps1,protein_coding,7.01324880624486,10.4394780338793,11.1083035335003
chr5,36869789,36870290,0.5699582235738796,chr5,36866513,36957078,ENSMUSG00000029120.7,+,Ppp2r2c,protein_coding,31.50582726796468,39.203043456087094,37.077024848161344
chr1,88562296,88562797,2.197699777469778,chr1,88549517,88564167,ENSMUSG00000100798.1,+,Gm19589,lincRNA,1.9109841468567381,2.16579053858797,6.482265173556086
chr5,122894160,122894661,1.1232842111127732,chr5,122868668,123017080,ENSMUSG00000029475.13,-,Kdm2b,protein_coding,7.400462067769673,10.858869927134105,14.839338204579915
chr9,64814596,64815097,1.096416441632596,chr9,64809340,64921667,ENSMUSG00000053641.8,+,Dennd4a,protein_coding,5.382633255865284,4.9282011062561155,11.094219666517185
chr2,163472410,163472911,0.5725319928610315,chr2,163464379,163474629,ENSMUSG00000048486.6,-,Fitm2,protein_coding,11.1692480988344,11.3472587324775,16.9816594247763
chr2,163472410,163472911,0.5725319928610315,chr2,163469957,163475005,ENSMUSG00000053353.5,+,2310001K24Rik,antisense,11.1692480988344,11.3472587324775,16.9816594247763
chr7,45700989,45701490,0.9097190145057532,chr7,45697843,45706682,ENSMUSG00000003273.9,+,Car11,protein_coding,2.82014237711434,3.95533018674929,5.42647011693979
chr4,130990886,130991387,1.130512881616724,chr4,130972790,131003339,ENSMUSG00000085804.1,+,Gm12973,lincRNA,2.30064246554064,3.56628131592149,5.1711068173191
chr7,98178657,98179158,1.3979390565676757,chr7,98175194,98187597,ENSMUSG00000097749.1,+,Gm16938,lincRNA,4.459549409662654,5.371458372432077,10.601447771647257
chr7,98178657,98179158,1.3979390565676757,chr7,98119559,98180274,ENSMUSG00000035547.10,-,Capn5,protein_coding,4.459549409662654,5.371458372432077,10.601447771647257
chr5,33995726,33996227,0.5583086926921877,chr5,33993984,34007916,ENSMUSG00000048142.8,+,Nat8l,protein_coding,10.6868553238017,16.3400525747676,16.0878878761039
chr12,112745973,112746474,1.5867420682156768,chr12,112720174,112748591,ENSMUSG00000072825.6,+,Cep170b,protein_coding,2.9777000883144296,7.396980433882829,9.185819761957713
chr1,133287000,133287501,0.9341049928987426,chr1,133179321,133305435,ENSMUSG00000041757.11,+,Plekha6,protein_coding,4.212570320822284,13.007840218420275,17.28305394444875
chr5,107404271,107404772,0.7421129196151564,chr5,107400736,107432035,ENSMUSG00000033805.8,+,Ephx4,protein_coding,13.438184620139603,8.848304047555981,17.83406008931691
chr5,107404271,107404772,0.7421129196151564,chr5,107402823,107433910,ENSMUSG00000090558.1,-,Gm17202,antisense,13.438184620139603,8.848304047555981,17.83406008931691
chr2,25055713,25056214,1.7502408004985568,chr2,25052355,25064881,ENSMUSG00000006476.15,+,Nsmf,protein_coding,3.2789733336119355,13.120046023599164,8.003155668338616
chr2,25055713,25056214,1.7502408004985568,chr2,25053109,25057175,ENSMUSG00000092845.1,-,Gm24328,miRNA,3.2789733336119355,13.120046023599164,8.003155668338616
chr2,25055713,25056214,1.7502408004985568,chr2,24974033,25056057,ENSMUSG00000036833.12,+,Pnpla7,protein_coding,3.2789733336119355,13.120046023599164,8.003155668338616
chr7,127868033,127868534,1.7117666526839208,chr7,127863170,127878828,ENSMUSG00000049728.10,-,Zfp668,protein_coding,2.6326373080293575,2.3733929232684914,7.591022119312705
chr17,47169807,47170308,1.4949837452564825,chr17,47138875,47363958,ENSMUSG00000064043.9,+,Trerf1,processed_transcript,5.834547039991367,3.727477154450978,13.853766023517844
chr15,85647579,85648080,0.9941663833846458,chr15,85637747,85647934,ENSMUSG00000101828.1,+,D130051D11Rik,lincRNA,5.7609770712024435,15.929212690589432,13.228847240021604
chr16,93938253,93938754,1.4872063946647631,chr16,93917031,94010837,ENSMUSG00000047109.8,-,Cldn14,protein_coding,4.280883499486242,6.344010682876952,9.470291052035943
chrX,75744418,75744919,2.1832002077746626,chrX,75704932,75766699,ENSMUSG00000087396.3,-,4933407K13Rik,processed_transcript,7.722755361697869,21.639221551175602,18.2170780604471
chr10,81136750,81137251,0.6319779188787369,chr10,81133220,81154995,ENSMUSG00000035011.11,+,Zbtb7a,protein_coding,7.9780343563103,10.6340024692932,12.6404833312245
chr19,46075635,46076136,0.4235382002908467,chr19,46073863,46087528,ENSMUSG00000015176.9,+,Nolc1,protein_coding,16.8095328530631,25.7420669531061,23.0465377907678
chr10,80356219,80356720,0.9176975463501196,chr10,80354459,80367489,ENSMUSG00000035486.10,+,Plk5,protein_coding,8.43214277355019,10.696158213053872,19.20041792216653
chr1,93511791,93512292,0.4559794482274548,chr1,93476964,93512260,ENSMUSG00000026276.13,+,Sept2,protein_coding,16.2529258049484,20.2953827615169,22.7911744911471
chr1,93511791,93512292,0.4559794482274548,chr1,93510079,93623976,ENSMUSG00000034066.9,+,Farp2,protein_coding,16.2529258049484,20.2953827615169,22.7911744911471
chr7,127253979,127254480,0.4327586106423863,chr7,127242526,127256803,ENSMUSG00000054716.3,+,Zfp771,protein_coding,21.0026392821936,27.7521527857164,28.983734506949
chr17,21422923,21423424,0.8970821888278274,chr17,21421227,21437640,ENSMUSG00000023882.11,+,Zfp54,protein_coding,6.275937867497731,4.234325150529782,6.609947479651598
chr13,36021000,36021501,1.9872799977994056,chr13,35976797,36119357,ENSMUSG00000046573.6,-,Lyrm4,protein_coding,1.2261115683766897,2.1620500406581247,7.393906599985149
chr9,121643008,121643509,0.5221120096129642,chr9,121640716,121674954,ENSMUSG00000032528.4,+,Vipr1,protein_coding,10.8723910065066,12.2550394310757,15.9602062262935
chr9,121643008,121643509,0.5221120096129642,chr9,121575843,121644096,ENSMUSG00000032530.9,-,Lyzl4,protein_coding,10.8723910065066,12.2550394310757,15.9602062262935
chr8,123361265,123361766,0.9765166563222324,chr8,123330713,123371515,ENSMUSG00000010154.6,+,Spire2,protein_coding,1.92957110013086,3.43659835897889,3.89429031921562
chr8,123361265,123361766,0.9765166563222324,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,1.92957110013086,3.43659835897889,3.89429031921562
chr17,33842861,33843362,0.5677157622766108,chr17,33841091,33851774,ENSMUSG00000002308.11,+,Cd320,protein_coding,12.7648549700965,13.6815519574443,19.3437699462677
chr15,95827415,95827916,2.0912777183336235,chr15,95822459,95832072,ENSMUSG00000078648.2,-,Gm17546,protein_coding,1.205092295915067,3.8752292903835426,7.974033055905097
chr15,95827415,95827916,2.0912777183336235,chr15,95788843,95977464,ENSMUSG00000064210.6,+,Ano6,protein_coding,1.205092295915067,3.8752292903835426,7.974033055905097
chr19,36918870,36919371,0.4276039386891084,chr19,36915550,36921615,ENSMUSG00000047632.10,-,Fgfbp3,protein_coding,18.8504253628169,20.2305412830456,25.9193749115007
chr2,26140280,26140781,0.5631094836499047,chr2,26134814,26142521,ENSMUSG00000087679.2,-,C330006A16Rik,lincRNA,17.9598540858334,22.3703100725985,27.132350584699
chr2,26140280,26140781,0.5631094836499047,chr2,26136546,26141543,ENSMUSG00000087595.1,+,1810012K08Rik,lincRNA,17.9598540858334,22.3703100725985,27.132350584699
chr7,45922907,45923408,0.5996811239231751,chr7,45916023,45923426,ENSMUSG00000040212.7,-,Emp3,protein_coding,8.20067717555616,10.5691609908219,12.7043241561296
chr7,45922907,45923408,0.5996811239231751,chr7,45922072,45950956,ENSMUSG00000040189.11,+,Ccdc114,protein_coding,8.20067717555616,10.5691609908219,12.7043241561296
chr8,105348462,105348963,1.022613070911687,chr8,105327163,105349953,ENSMUSG00000014778.6,-,Fhod1,protein_coding,4.63119911528871,13.161198361905035,13.18628545102483
chr8,105348462,105348963,1.022613070911687,chr8,105346258,105371881,ENSMUSG00000014786.7,+,Slc9a5,protein_coding,4.63119911528871,13.161198361905035,13.18628545102483
chr11,74457907,74458408,1.2933831255250858,chr11,74381356,74592186,ENSMUSG00000038807.13,-,Rap1gap2,protein_coding,3.6468132696227875,9.30093208841697,8.64152469368514
chr16,91561005,91561506,1.4964842082527734,chr16,91545072,91567169,ENSMUSG00000022965.7,+,Ifngr2,protein_coding,3.401584052278134,5.796012487835037,15.161884555321729
chr6,115008956,115009457,1.4107543342268896,chr6,115002381,115039876,ENSMUSG00000030316.9,-,Tamm41,protein_coding,4.631201017878489,5.552872773891913,8.189078557515098
chr16,3872127,3872628,0.5083522035363114,chr16,3856321,3886561,ENSMUSG00000039789.7,-,Zfp597,protein_coding,19.864766103421857,23.01946800673555,38.35153816131775
chr16,3872127,3872628,0.5083522035363114,chr16,3860384,3886505,ENSMUSG00000097590.1,+,Gm26675,lincRNA,19.864766103421857,23.01946800673555,38.35153816131775
chr16,3872127,3872628,0.5083522035363114,chr16,3870375,3906780,ENSMUSG00000005982.9,+,Naa60,protein_coding,19.864766103421857,23.01946800673555,38.35153816131775
chr7,28169424,28169925,0.6869545557645809,chr7,28167748,28181269,ENSMUSG00000046865.6,+,Fbl,protein_coding,8.60885567750692,11.023051340121,14.1726631289486
chr4,124881477,124881978,0.6471473075344529,chr4,124878899,124919800,ENSMUSG00000028876.7,+,Epha10,protein_coding,17.466824801858074,22.9876803818815,27.45444888269116
chr6,115837679,115838180,1.2753318452423144,chr6,115808729,115840412,ENSMUSG00000030321.11,-,Efcab12,protein_coding,1.48428546163912,2.9827080096798,3.70276784450009
