chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr11,119857982,119858483,0.7947957653598963,chr11,119600905,119901576,ENSMUSG00000025583.11,+,Rptor,protein_coding,1.83936658609582,2.82456537851866,3.21365505340018
chr6,31620970,31621471,0.5652877984158837,chr6,31603211,31745316,ENSMUSG00000086804.3,+,Gm13847,lincRNA,2.40664786965808,2.61165844043936,3.58446140571558
chr11,94490922,94491423,0.6490498488175354,chr11,94487599,94501974,ENSMUSG00000010080.11,-,Epn3,protein_coding,4.5382502684981,6.16010740842763,7.16892281143116
chr11,114040312,114040813,0.4957655349056182,chr11,113774374,114069046,ENSMUSG00000041592.12,-,Sdk2,protein_coding,4.09130137841874,5.20912308500677,5.80929951960801
chr12,30891279,30891780,0.6436416965340167,chr12,30882322,30895854,ENSMUSG00000054204.6,+,Fam150b,protein_coding,1.68465350876066,1.68906170876241,2.64861680225289
chr12,30891279,30891780,0.6436416965340167,chr12,30891326,30913612,ENSMUSG00000044573.10,-,Acp1,protein_coding,1.68465350876066,1.68906170876241,2.64861680225289
chr7,19403905,19404406,0.7720317214232395,chr7,19392437,19406104,ENSMUSG00000040714.9,-,Klc3,protein_coding,3.17161808537083,5.73429353226903,5.45615061264096
chr19,5287225,5287726,0.5717722080314,chr19,5271923,5297455,ENSMUSG00000024853.9,-,Sf3b2,protein_coding,4.34056133634761,4.8968595758238,6.49793988819376
chr4,41499589,41500090,0.5761820226789484,chr4,41493604,41505076,ENSMUSG00000046312.4,-,AI464131,protein_coding,3.70451868508083,4.88266577995185,5.56209528473107
chr12,86167037,86167538,0.822468984776816,chr12,86167341,86197102,ENSMUSG00000097543.1,+,Gm805,lincRNA,2.3292913309905,4.68395263774451,4.14949965686287
chr9,58312964,58313465,0.5861425110557663,chr9,58285723,58315212,ENSMUSG00000032334.9,-,Loxl1,protein_coding,4.62420197812875,7.42335524103145,6.99234835794764
chr6,91212556,91213057,0.4406632267215136,chr6,91210455,91274540,ENSMUSG00000064080.8,+,Fbln2,protein_coding,7.45201322497699,10.4182461700135,10.1883459659995
chr5,111154541,111155042,0.6002786357203944,chr5,110877803,111291780,ENSMUSG00000033209.13,+,Ttc28,protein_coding,3.11145188862938,5.02460373867138,4.74985279870685
chr10,77969620,77970121,0.7581989787689726,chr10,77905722,77972563,ENSMUSG00000009292.13,-,Trpm2,protein_coding,3.27476013692761,4.13039459873834,5.57975273007943
chr15,82379938,82380439,0.5371240304884093,chr15,82368528,82382260,ENSMUSG00000061740.7,-,Cyp2d22,protein_coding,3.66154283026551,5.86203769511661,5.35020594055084
chr2,156625235,156625736,0.9183544051121502,chr2,156611705,156766363,ENSMUSG00000061689.11,+,Dlgap4,protein_coding,1.40960803794259,2.39875150236007,2.6839316929496
chr9,8900068,8900569,0.8034558209696512,chr9,8897833,8970611,ENSMUSG00000031870.12,+,Pgr,protein_coding,1.42679837986872,2.24261974776858,2.50735723946607
chr6,128096474,128096975,0.78828164147797,chr6,128092917,128097026,ENSMUSG00000076327.1,-,Gm26338,miRNA,2.24333962135986,2.76779019503085,3.90229542198593
chr6,128096474,128096975,0.78828164147797,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,2.24333962135986,2.76779019503085,3.90229542198593
chr13,8870031,8870532,0.66200431258357,chr13,8800968,8873909,ENSMUSG00000021147.12,-,Wdr37,protein_coding,2.5747693491553116,4.166834364394228,5.982705826768856
chr7,131967052,131967553,0.56692728687698,chr7,131964460,131996405,ENSMUSG00000040125.4,+,Gpr26,protein_coding,3.32633116270599,5.12396030977505,4.96174214288709
chr7,131967052,131967553,0.56692728687698,chr7,130160451,133125350,ENSMUSG00000030849.13,-,Fgfr2,protein_coding,3.32633116270599,5.12396030977505,4.96174214288709
chr8,12385234,12385735,0.5708313500064894,chr8,12383771,12438750,ENSMUSG00000047935.12,+,Gm5607,sense_overlapping,3.63575731737632,5.76268112401294,5.43849316729261
chr5,36124936,36125437,0.5780563575028737,chr5,36015180,36400139,ENSMUSG00000029093.10,-,Sorcs2,protein_coding,3.17161808537083,3.59103035560412,4.76751024405521
chr11,51858692,51859193,0.4985568945629516,chr11,51811455,51859653,ENSMUSG00000020387.11,-,Jade2,protein_coding,5.39776736480456,7.25302969056801,7.68098872653339
chr9,58314937,58315438,0.5205606206698394,chr9,58285723,58315212,ENSMUSG00000032334.9,-,Loxl1,protein_coding,5.62124180984424,8.00530087178152,8.1224248602422
chr15,84729619,84730120,0.866824104472068,chr15,84718052,84774207,ENSMUSG00000078954.5,+,Arhgap8,protein_coding,1.29787081542275,2.21423215602468,2.3837551220276
chr15,99579005,99579506,0.8878857199998976,chr15,99577056,99586545,ENSMUSG00000023013.4,+,Aqp2,protein_coding,1.95110380861566,2.52649566520764,3.63743374176064
chr10,19937196,19937697,0.4236735690422662,chr10,19932472,20144753,ENSMUSG00000071369.6,+,Map3k5,protein_coding,8.255242022687565,11.51350041349491,8.961777245451115
chr9,121619212,121619713,0.9203735727488024,chr9,121575843,121644096,ENSMUSG00000032530.9,-,Lyzl4,protein_coding,1.7963907312805,2.44133288997593,3.42554439758041
chr7,111654919,111655420,0.738527545713151,chr7,111469661,111781977,ENSMUSG00000038296.10,-,Galnt18,protein_coding,1.83936658609582,2.41294529823202,3.09005293596171
chr8,84750457,84750958,0.9077071609126418,chr8,84697876,84802344,ENSMUSG00000001911.12,-,Nfix,protein_coding,6.658931739791901,7.767659691755405,9.393487960754516
chr13,56895340,56895841,0.7325455111041822,chr13,56771113,56897789,ENSMUSG00000021541.9,-,Trpc7,protein_coding,2.36367201484276,2.73940260328694,3.95526775803099
chr1,62742026,62742527,0.7187397115791517,chr1,62701285,62820695,ENSMUSG00000025969.11,+,Nrp2,protein_coding,2.75904987914373,3.5058675803724,4.57327834522333
chr2,119742544,119743045,0.9551389909094788,chr2,119738828,119742956,ENSMUSG00000064722.1,-,Gm25857,snoRNA,1.40101286697953,2.48391427759178,2.73690402899466
chr2,119742544,119743045,0.9551389909094788,chr2,119740337,119753263,ENSMUSG00000027296.7,+,Itpka,protein_coding,1.40101286697953,2.48391427759178,2.73690402899466
chr11,98353861,98354362,0.8560173495154854,chr11,98346404,98359796,ENSMUSG00000061718.8,+,Ppp1r1b,protein_coding,8.42209964835953,9.600809961497903,10.111528801109024
chr11,98353861,98354362,0.8560173495154854,chr11,98348718,98360283,ENSMUSG00000085944.1,-,1700003D09Rik,processed_transcript,8.42209964835953,9.600809961497903,10.111528801109024
chr4,142077773,142078274,0.7426479146421452,chr4,142028992,142086304,ENSMUSG00000040616.3,-,Tmem51,protein_coding,2.53557543410405,4.13039459873834,4.27310177430133
chr5,89223777,89224278,0.3398433183429066,chr5,88884818,89241653,ENSMUSG00000060961.10,+,Slc4a4,protein_coding,4.50386958464584,4.82589059646404,5.7386697382146
chr5,36924228,36924729,0.3945505513747442,chr5,36866513,36957078,ENSMUSG00000029120.7,+,Ppp2r2c,protein_coding,5.26883980035859,6.65689026394598,6.97469091259928
chr5,35856230,35856731,0.8146593242687636,chr5,35755880,35886973,ENSMUSG00000029095.13,+,Ablim2,protein_coding,2.31210098906437,3.34973582578092,4.09652732081781
chr7,4777141,4777642,0.6105746995790866,chr7,4771055,4784857,ENSMUSG00000004371.10,-,Il11,protein_coding,4.92503296183601,6.08913842906786,7.57504405444327
chr11,110450320,110450821,0.7071539636010027,chr11,110397122,110527522,ENSMUSG00000020623.7,+,Map2k6,protein_coding,1.71903419261292,2.00132521794538,2.82519125573642
chr6,85302963,85303464,0.7282351480305385,chr6,85211051,85335422,ENSMUSG00000033720.8,-,Sfxn5,protein_coding,1.87374726994808,3.13682888770163,3.12536782665841
chr1,34696491,34696992,0.6465141019030153,chr1,34676188,34815309,ENSMUSG00000037509.14,+,Arhgef4,protein_coding,2.73326436625454,3.32134823403702,4.30841666499804
chr8,115228973,115229474,0.4684560077688118,chr8,114437655,115354708,ENSMUSG00000004637.11,+,Wwox,protein_coding,3.28335530789067,3.86071247717123,4.57327834522333
chr11,68330443,68330944,0.7069557013333319,chr11,68207364,68402823,ENSMUSG00000020902.8,-,Ntn1,protein_coding,1.93391346668953,2.85295297026256,3.17834016270347
chr17,15067909,15068410,0.6248043277295549,chr17,15059069,15076993,ENSMUSG00000101556.1,+,Gm28869,processed_transcript,2.28631547617518,2.92392194962233,3.54914651501888
chr17,15067909,15068410,0.6248043277295549,chr17,15063615,15076752,ENSMUSG00000100536.1,+,Gm28873,lincRNA,2.28631547617518,2.92392194962233,3.54914651501888
chr11,115319960,115320461,0.9213553319162492,chr11,115313192,115324041,ENSMUSG00000045288.10,-,Ush1g,protein_coding,1.93391346668953,4.21555737397006,3.6904060778057
chr11,115319960,115320461,0.9213553319162492,chr11,115305163,115334303,ENSMUSG00000050201.5,+,Otop2,protein_coding,1.93391346668953,4.21555737397006,3.6904060778057
chr14,30974102,30974603,0.7036339370584836,chr14,30949486,30989439,ENSMUSG00000021918.9,+,Nek4,protein_coding,1.78779556031743,3.40651100926873,2.93113592782653
chr8,124431403,124431904,0.8809703881753357,chr8,124367049,124441658,ENSMUSG00000050751.10,-,Pgbd5,protein_coding,7.879642063986042,6.851241436309206,12.005347187171678
chr16,72888122,72888623,0.326849058524222,chr16,72661149,73048095,ENSMUSG00000022883.10,+,Robo1,protein_coding,3.45525872715196,3.80393729368342,4.3613890010431
chr13,57619310,57619811,0.7162489979206879,chr13,57419195,57910314,ENSMUSG00000056222.10,-,Spock1,protein_coding,1.40960803794259,1.97293762620147,2.33078278598255
chr9,45665080,45665581,0.6900243713955467,chr9,45428293,45755164,ENSMUSG00000032087.9,+,Dscaml1,protein_coding,2.83640641781131,3.931681456531,4.60859323592003
chr13,81691537,81692038,0.5916409977111843,chr13,81671843,81713013,ENSMUSG00000035834.7,-,Polr3g,protein_coding,1.60729697009308,1.88777485096976,2.43672745807266
chr10,127099876,127100377,0.5309053223108268,chr10,127092259,127123160,ENSMUSG00000040462.8,-,Os9,protein_coding,5.2172687745802,6.89818479376919,7.59270149979162
chr1,94024407,94024908,0.6174689866574898,chr1,94018451,94030334,ENSMUSG00000034000.11,+,Neu4,protein_coding,9.596051151405076,8.640635235342913,11.193921795386279
chr11,69853107,69853608,0.5424377607343623,chr11,69849005,69860730,ENSMUSG00000001583.9,-,Tnk1,protein_coding,4.29758548153229,6.42978952999473,6.30370798936188
chr11,69853107,69853608,0.5424377607343623,chr11,69844376,69854058,ENSMUSG00000019461.8,+,Plscr3,protein_coding,4.29758548153229,6.42978952999473,6.30370798936188
chr5,37028835,37029336,0.5454982338168219,chr5,37026335,37150001,ENSMUSG00000063646.9,+,Jakmip1,protein_coding,5.44074321961988,8.00530087178152,7.99882274280373
chr7,116237525,116238026,0.773105288413786,chr7,116121493,116310376,ENSMUSG00000045659.13,-,Plekha7,protein_coding,2.22614927943373,3.69038692670779,3.83166564059252
chr11,115212005,115212506,0.9663207593738872,chr11,115185487,115249023,ENSMUSG00000045980.9,+,Tmem104,protein_coding,5.816268710081211,4.760957444737295,7.181557121391068
chr4,140572372,140572873,0.8457686367443943,chr4,140512485,140668012,ENSMUSG00000040964.12,-,Arhgef10l,protein_coding,1.73622453453905,2.62585223631132,3.14302527200677
chr17,86437783,86438284,0.5186162052752403,chr17,86165785,86659919,ENSMUSG00000045038.10,+,Prkce,protein_coding,4.18584825901245,5.30847965611044,6.03884630913659
chr6,127154825,127155326,0.8769545035808826,chr6,127147389,127214411,ENSMUSG00000097166.1,+,9330179D12Rik,lincRNA,1.64167765394534,2.45552668584788,3.03708059991665
chr6,52211496,52211997,0.5101867775248174,chr6,52167062,52215336,ENSMUSG00000079560.9,-,Hoxa3,protein_coding,4.89924744894681,6.40140193825083,7.02766324864434
chr6,52211496,52211997,0.5101867775248174,chr6,52173217,52217076,ENSMUSG00000085696.4,+,Hoxaas3,antisense,4.89924744894681,6.40140193825083,7.02766324864434
chr6,52211496,52211997,0.5101867775248174,chr6,52161359,52215339,ENSMUSG00000101298.1,-,Gm28308,protein_coding,4.89924744894681,6.40140193825083,7.02766324864434
chr13,37453079,37453580,0.452275936351763,chr13,37447400,37453157,ENSMUSG00000100932.1,-,Gm29459,lincRNA,4.95941364568826,5.76268112401294,6.83343134981246
chr13,37453079,37453580,0.452275936351763,chr13,37450212,37455208,ENSMUSG00000099847.1,-,Gm29458,lincRNA,4.95941364568826,5.76268112401294,6.83343134981246
chr19,7612219,7612720,1.0185185670375825,chr19,7610541,7641642,ENSMUSG00000024973.12,+,Hrasls5,protein_coding,1.40960803794259,2.98069713311014,2.87816359178148
chr1,155146616,155147117,0.6556905386513676,chr1,155125277,155148814,ENSMUSG00000026471.10,-,Mr1,protein_coding,3.92799313012051,5.37944863547021,6.23307820796847
chr1,39713918,39714419,0.6616393043486339,chr1,39663301,39722997,ENSMUSG00000057173.8,-,Rfx8,protein_coding,1.71903419261292,1.94455003445757,2.73690402899466
chr11,52764922,52765423,0.5678571580280172,chr11,52762634,53190538,ENSMUSG00000036264.9,+,Fstl4,protein_coding,3.86782693337906,4.44265810792131,5.77398462891131
chr19,11293306,11293807,0.5934678017070545,chr19,11194817,11301886,ENSMUSG00000097091.1,+,4930526L06Rik,antisense,2.87078710166357,3.56264276386022,4.3613890010431
chr6,125578303,125578804,0.5011219857766024,chr6,125544774,125688679,ENSMUSG00000001930.13,+,Vwf,protein_coding,5.05396052628197,5.76268112401294,7.20423770212787
chr13,56522166,56522667,0.4984208380150845,chr13,56520472,56539898,ENSMUSG00000035509.13,+,Fbxl21,protein_coding,5.84471625488392,7.83497532131809,8.31665675907408
chr14,77529227,77529728,0.523057548057015,chr14,77528398,77532507,ENSMUSG00000084431.1,+,n-R5s48,rRNA,2.38086235676889,3.63361174321998,3.44320184292876
chr14,77529227,77529728,0.523057548057015,chr14,77154763,77723760,ENSMUSG00000022012.8,+,Enox1,protein_coding,2.38086235676889,3.63361174321998,3.44320184292876
chr8,105944134,105944635,0.3278865954555913,chr8,105932333,105947843,ENSMUSG00000087436.1,+,Gm16156,antisense,5.96504864836682,8.00530087178152,7.53972916374657
chr8,105944134,105944635,0.3278865954555913,chr8,105937551,105945382,ENSMUSG00000035237.7,-,Lcat,protein_coding,5.96504864836682,8.00530087178152,7.53972916374657
chr8,105944134,105944635,0.3278865954555913,chr8,105941590,105968115,ENSMUSG00000017765.12,-,Slc12a4,protein_coding,5.96504864836682,8.00530087178152,7.53972916374657
chr1,73943571,73944072,0.4281919917405218,chr1,73908231,74126449,ENSMUSG00000055322.10,-,Tns1,protein_coding,6.16273758051731,8.11885123875715,8.35197164977079
chr4,107628934,107629435,0.5668083066253033,chr4,107432591,107637061,ENSMUSG00000034762.5,+,Glis1,protein_coding,4.42651304597826,6.2594639795313,6.60388456028388
chr6,134717871,134718372,0.7628322957623223,chr6,134713473,134794625,ENSMUSG00000030203.13,-,Dusp16,protein_coding,1.73622453453905,2.34197631887225,2.96645081852324
chr1,73962109,73962610,0.7885019170781975,chr1,73908231,74126449,ENSMUSG00000055322.10,-,Tns1,protein_coding,1.51275008949937,2.20003836015272,2.63095935690454
chr7,34769494,34769995,0.6702188756576946,chr7,34672468,34814711,ENSMUSG00000060402.6,-,Chst8,protein_coding,1.59870179913001,1.93035623858562,2.56032957551113
chr7,64332008,64332509,0.7724748776364889,chr7,64285653,64342407,ENSMUSG00000030522.10,+,Mtmr10,protein_coding,1.7963907312805,2.3277825230003,3.09005293596171
chr7,130273111,130273612,0.6834933588676838,chr7,130160451,133125350,ENSMUSG00000030849.13,-,Fgfr2,protein_coding,2.99111949514647,4.35749533268959,4.83814002544862
chr8,110727561,110728062,0.4791854533548112,chr8,110719476,110743400,ENSMUSG00000033763.10,+,Mtss1l,protein_coding,13.618419911809072,15.104094014196338,16.078360867833425
chr14,77036448,77036949,0.3576784503008726,chr14,77022200,77038904,ENSMUSG00000044350.10,-,Lacc1,protein_coding,7.00506433489763,10.1911454360623,9.04061201835654
chr14,77036448,77036949,0.3576784503008726,chr14,77034772,77114257,ENSMUSG00000034795.10,+,Ccdc122,protein_coding,7.00506433489763,10.1911454360623,9.04061201835654
chr7,74501205,74501706,0.629809648770775,chr7,74273419,74556780,ENSMUSG00000025790.10,-,Slco3a1,protein_coding,2.09722171498776,2.01551901381733,3.26662738944523
chr10,84060641,84061142,0.3511520764583902,chr10,84059758,84064227,ENSMUSG00000104317.1,+,RP24-538A12.1,TEC,5.11412672302343,5.06718512628724,6.56856966958717
chr2,153827526,153828027,0.6893602030842363,chr2,153824171,153828605,ENSMUSG00000083097.3,+,Gm14494,processed_pseudogene,2.91376295647889,4.88266577995185,4.7321953533585
chr2,153827526,153828027,0.6893602030842363,chr2,153778879,153846752,ENSMUSG00000044083.11,+,Efcab8,protein_coding,2.91376295647889,4.88266577995185,4.7321953533585
chr14,121339119,121339620,0.7371861276333496,chr14,121284343,121381334,ENSMUSG00000063410.7,-,Stk24,protein_coding,2.30350581810131,2.61165844043936,3.86698053128922
chr2,181212990,181213491,0.7012562834452154,chr2,181203562,181215185,ENSMUSG00000027579.6,-,Srms,protein_coding,3.77328005278535,5.02460373867138,6.18010587192342
chr1,109982105,109982606,0.2849096863127434,chr1,109980431,110142157,ENSMUSG00000026312.13,+,Cdh7,protein_coding,3.81625590760067,4.34330153681764,4.67922301731344
chr5,148969598,148970099,0.8188187315612356,chr5,148946897,148998566,ENSMUSG00000085237.1,-,Gm15406,processed_transcript,2.3550768438797,3.88910006891514,4.18481454755957
chr5,148969598,148970099,0.8188187315612356,chr5,148951748,148972122,ENSMUSG00000085455.3,-,1810059H22Rik,antisense,2.3550768438797,3.88910006891514,4.18481454755957
chr5,148969598,148970099,0.8188187315612356,chr5,148872332,148997223,ENSMUSG00000041298.11,-,Katnal1,protein_coding,2.3550768438797,3.88910006891514,4.18481454755957
chr5,24602917,24603418,0.4614484294689582,chr5,24588818,24604012,ENSMUSG00000028949.9,-,Smarcd3,protein_coding,6.11116655473892,7.79239393370223,8.47557376720926
chr5,125682795,125683296,0.947671608601946,chr5,125529774,125794583,ENSMUSG00000070498.3,+,Tmem132b,protein_coding,1.27208530253356,1.93035623858562,2.47204234876937
chr8,48511017,48511518,0.5046105541985006,chr8,48225682,48846026,ENSMUSG00000031561.11,-,Tenm3,protein_coding,2.6215271437347,2.38455770648811,3.74337841385075
chr11,120686864,120687365,1.0361669280117671,chr11,120670973,120711447,ENSMUSG00000025142.13,+,Aspscr1,protein_coding,1.3838225250534,2.62585223631132,2.86050614643312
chr11,120686864,120687365,1.0361669280117671,chr11,120687146,120711447,ENSMUSG00000090758.1,-,Gm17178,antisense,1.3838225250534,2.62585223631132,2.86050614643312
chr12,31713656,31714157,0.4754345877560965,chr12,31704867,31715947,ENSMUSG00000044067.6,-,Gpr22,protein_coding,2.39805269869502,2.83875917439061,3.354914616187
chr12,31713656,31714157,0.4754345877560965,chr12,31652869,31939630,ENSMUSG00000035933.4,+,Cog5,protein_coding,2.39805269869502,2.83875917439061,3.354914616187
chr2,124369907,124370408,0.2985907984827082,chr2,124087969,124669770,ENSMUSG00000027200.13,+,Sema6d,protein_coding,4.47808407175665,5.5923555735495,5.54443783938272
chr6,128143907,128144408,0.5673696787056262,chr6,127959396,128145594,ENSMUSG00000030352.10,-,Tspan9,protein_coding,3.17161808537083,3.83232488542733,4.7321953533585
chr13,41603917,41604418,0.6164512659157559,chr13,41604216,41643347,ENSMUSG00000087370.2,+,Tmem170b,protein_coding,7.263877039659999,9.50849308558329,7.8702448066361175
chr17,67708685,67709186,0.5651830237296916,chr17,67695265,67824645,ENSMUSG00000032796.7,+,Lama1,protein_coding,2.31210098906437,3.27876684642116,3.44320184292876
chr19,45079659,45080160,0.5541873024654718,chr19,45073241,45081289,ENSMUSG00000025213.7,+,Kazald1,protein_coding,5.80174040006859,8.26078919747668,8.58151843929937
chr11,87581900,87582401,0.8015216285482096,chr11,87566903,87592539,ENSMUSG00000020486.14,+,Sept4,protein_coding,1.83077141513276,2.45552668584788,3.21365505340018
chr7,6439959,6440460,0.7310025650351357,chr7,6437836,6442896,ENSMUSG00000090824.1,+,Olfr1344,protein_coding,2.02846034728324,2.42713909410397,3.3902295068837
chr7,6439959,6440460,0.7310025650351357,chr7,6408277,6443691,ENSMUSG00000045929.8,+,Gm20715,protein_coding,2.02846034728324,2.42713909410397,3.3902295068837
chr2,167672254,167672755,0.8940222458018499,chr2,167640608,167691822,ENSMUSG00000090213.1,-,Tmem189,protein_coding,1.45258389275791,2.07229419730515,2.7192465836463
chr13,51783775,51784276,0.9288850726043196,chr13,51699246,51795747,ENSMUSG00000021451.11,-,Sema4d,protein_coding,1.55572594431469,2.62585223631132,2.98410826387159
chr3,79178610,79179111,0.3503304918633851,chr3,79060516,79288517,ENSMUSG00000062232.10,-,Rapgef2,protein_coding,6.66985266733812,6.954959977257,8.56386099395102
chr8,123426665,123427166,0.7984700861694332,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,1.92531829572647,3.13682888770163,3.37257206153535
chr13,12442170,12442671,0.2639890346856455,chr13,12437415,12466944,ENSMUSG00000057554.9,-,Lgals8,protein_coding,5.53529010021359,5.18073549326287,6.69217178702564
chr2,131508448,131508949,0.2554347252320595,chr2,131489496,131527922,ENSMUSG00000027333.14,+,Smox,protein_coding,9.82428041078282,9.50984323420855,11.8128309380479
chr8,95691176,95691677,0.7213022256469732,chr8,95674980,95717119,ENSMUSG00000036564.12,+,Ndrg4,protein_coding,1.92531829572647,2.82456537851866,3.19599760805182
chr12,112597575,112598076,0.6408450491626048,chr12,112586784,112617556,ENSMUSG00000037679.8,+,Inf2,protein_coding,3.28335530789067,5.01040994279943,5.15597404171896
chr3,89202639,89203140,0.4486321650258464,chr3,89199167,89203273,ENSMUSG00000094489.1,-,Gm23269,snRNA,6.85894642852554,8.23240160573277,9.4290758160203
chr3,89202639,89203140,0.4486321650258464,chr3,89200928,89210681,ENSMUSG00000028048.7,+,Gba,protein_coding,6.85894642852554,8.23240160573277,9.4290758160203
chr14,54432205,54432706,0.3253895793497889,chr14,54429604,54443258,ENSMUSG00000000957.8,+,Mmp14,protein_coding,8.49202891150781,9.65178119292808,10.71806932645
chr8,120324504,120325005,0.5317987219781197,chr8,120228536,120583390,ENSMUSG00000031822.14,+,Gse1,protein_coding,5.43214804865682,7.06851034423262,7.91053551606197
chr8,120324504,120325005,0.5317987219781197,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,5.43214804865682,7.06851034423262,7.91053551606197
chr10,60295344,60295845,0.2817933831555146,chr10,60275627,60304597,ENSMUSG00000004207.10,+,Psap,protein_coding,10.6837975070893,11.0711607801234,13.0841670031293
chr4,62286168,62286669,0.2720826229178028,chr4,62260562,62300411,ENSMUSG00000066152.7,+,Slc31a2,protein_coding,14.5860051243206,16.0673769270509,17.7457325750944
chr2,35686041,35686542,0.631880084135403,chr2,35556266,35732994,ENSMUSG00000026883.13,+,Dab2ip,protein_coding,2.50119475025179,2.81037158264671,3.90229542198593
chr8,115706241,115706742,0.365347460176065,chr8,115680942,115709794,ENSMUSG00000055435.6,-,Maf,protein_coding,10.0821355396748,12.2350520416235,13.0841670031293
chr8,115706241,115706742,0.365347460176065,chr8,115703078,115709233,ENSMUSG00000086717.1,+,Gm15655,antisense,10.0821355396748,12.2350520416235,13.0841670031293
chr2,153140122,153140623,0.5411796628704434,chr2,153106468,153153441,ENSMUSG00000003283.9,+,Hck,protein_coding,3.62716214641325,4.85427818820795,5.31489104985414
chr2,32038590,32039091,0.7513730795347882,chr2,31972436,32055975,ENSMUSG00000001855.11,+,Nup214,protein_coding,2.31210098906437,3.64780553909194,3.91995286733428
chr5,118172190,118172691,0.7053606817779519,chr5,118162648,118191478,ENSMUSG00000046607.6,+,Hrk,protein_coding,7.036979526340843,8.903512987072121,8.960818975033636
chr12,117028410,117028911,0.3482317605271087,chr12,116483720,117278849,ENSMUSG00000056553.10,+,Ptprn2,protein_coding,5.02817501339278,5.43622381895802,6.4449675521487
chr11,44833317,44833818,0.6153909849170376,chr11,44615317,45010091,ENSMUSG00000057098.10,+,Ebf1,protein_coding,2.6215271437347,3.13682888770163,4.04355498477275
chr2,75703808,75704309,0.4132702426600749,chr2,75673513,75706641,ENSMUSG00000015839.6,-,Nfe2l2,protein_coding,8.3974820309141,10.7163158833246,11.265450132249
chr2,75703808,75704309,0.4132702426600749,chr2,75702770,75712024,ENSMUSG00000087222.1,+,E030042O20Rik,processed_transcript,8.3974820309141,10.7163158833246,11.265450132249
chr5,35915605,35916106,0.6852531083293768,chr5,35915897,35920201,ENSMUSG00000082692.1,+,H2af-ps,processed_pseudogene,2.4754092373626,2.75359639915889,4.00824009407604
chr5,35915605,35916106,0.6852531083293768,chr5,35891319,36005923,ENSMUSG00000029094.7,+,Afap1,protein_coding,2.4754092373626,2.75359639915889,4.00824009407604
chr17,67731944,67732445,0.6838809543675002,chr17,67695265,67824645,ENSMUSG00000032796.7,+,Lama1,protein_coding,1.73622453453905,1.90196864684171,2.80753381038807
chr11,52765889,52766390,0.4976087114453474,chr11,52762634,53190538,ENSMUSG00000036264.9,+,Fstl4,protein_coding,3.29195047885374,5.20912308500677,4.67922301731344
chr7,74012873,74013374,0.915079273079289,chr7,73937119,74015690,ENSMUSG00000025789.5,-,St8sia2,protein_coding,1.25489496060743,1.47615477068312,2.3837551220276
chr5,35670473,35670974,0.3672101171048222,chr5,35650041,35681782,ENSMUSG00000029096.11,-,Htra3,protein_coding,6.42918788037231,8.47369613555597,8.35197164977079
chr5,140890067,140890568,0.3866526782549994,chr5,140870999,141002596,ENSMUSG00000036526.7,-,Card11,protein_coding,8.16541241491135,10.2053392319342,10.7533842171467
chr9,69134491,69134992,0.8814379102018594,chr9,68651786,69390246,ENSMUSG00000032238.13,+,Rora,protein_coding,1.33225149927501,2.11487558492101,2.47204234876937
chr7,43782404,43782905,0.4314104984649745,chr7,43779054,43787410,ENSMUSG00000030693.9,+,Klk10,protein_coding,5.12272189398649,7.08270414010457,6.95703346725093
chr7,43782404,43782905,0.4314104984649745,chr7,43693209,43799945,ENSMUSG00000097178.3,-,2310002F09Rik,lincRNA,5.12272189398649,7.08270414010457,6.95703346725093
chr12,21097252,21097753,0.8438426355693831,chr12,20988459,21202919,ENSMUSG00000090370.3,+,Gm21989,processed_transcript,1.14315773808759,1.90196864684171,2.06592110575726
chr4,137724145,137724646,0.7450501599343684,chr4,137662726,137731861,ENSMUSG00000041351.12,+,Rap1gap,protein_coding,7.161255428177154,11.228589726065447,9.403105274169983
chr7,121963828,121964329,0.8380937482926849,chr7,121920839,121983711,ENSMUSG00000034951.9,-,Cog7,protein_coding,1.5299404314255,1.67486791289046,2.75456147434301
chr11,78166136,78166637,0.8897852529153791,chr11,78156499,78167589,ENSMUSG00000017386.6,-,Traf4,protein_coding,7.23559997847932,6.642979326838267,10.97973970595948
chr11,78166136,78166637,0.8897852529153791,chr11,78164106,78178675,ENSMUSG00000017405.10,-,Nek8,protein_coding,7.23559997847932,6.642979326838267,10.97973970595948
chr9,109038832,109039333,0.9305355437857266,chr9,109036606,109059766,ENSMUSG00000025647.12,+,Shisa5,protein_coding,1.58151145720388,2.41294529823202,3.03708059991665
chr7,114033878,114034379,0.6353348904995115,chr7,113763998,114045370,ENSMUSG00000038156.11,+,Spon1,protein_coding,6.615651349583548,8.389887537546976,8.758193369159203
chr13,94106984,94107485,0.5550775689992362,chr13,94055796,94197409,ENSMUSG00000045312.7,+,Lhfpl2,protein_coding,2.79343056299599,3.30715443816506,4.13184221151451
chr18,52887036,52887537,0.4918657367454732,chr18,52765709,52917935,ENSMUSG00000024534.11,+,Sncaip,protein_coding,1.95969897957872,3.16521647944553,2.77221891969136
